"","quote_text","response_text","relation"
"65841","In fact, as a return question, I'd like to ask him: does someone rely on the Odyssey to establish the existence of Pallas Athene, Circe or Calypso ?","I've always gone the Scylla and Charybdis route before instead.",2
"5915","... i'm confused ...","... I'm not surprised ...",2
"4211","This post definately isn't up to your typical standards Greg.
 
 That's some pretty poor logic.
 
 Waxy","Well your right , Waxy 
 
 There is no real ""logic"" to my post, because if one thinks about the art of debating religion, the concept of logic goes out the window. A true believer has only the bible to support their beliefs, they cannot go to a lab or science room and prove their beliefs on a table , or use cobalt to date religous belief , so their belief is all based on unseen faith. I have only a high school education, therefore I do not have the vocabulary the master debators use on here, nor the artistic way of putting together sentences. So bear with me please , while I try to explain my post a little better....
 
 Since you put me in the spotlight here, I will use you, with great respect to you of course , as my point of debate. You have went on record here stating many times , that you do not believe in a ""god"" the way we believers do. Now with that notion in mind, why do you and others hang out debating on a religous forum ?? In case you havent noticed , the posts against the notion of God and Christianity, greatly outnumber the posts of the believers . Is that not a interesting fact when you think about it ? I dont believe in a lot of things that I am exposed to in my walk though life here on earth, so I have NO interest in trying to prove those things wrong , THAT I feel have no validity . Clear as mud now , ?? :)",2
"61211","Maybe only one person could build a computer, maybe one person could make a car, maybe one person could run the mile in under 4 minutes. That doesn't mean that God can do ALL of these things. It means that whoever we define to be the greatest being, we can call him god and thus he exists. Of course this wouldn't be sufficient to Christians as this says that God is probably mortal and has the limits of being a physical being.","exactly. :)",2
"59751","Bonus Question:
 Who was the author of ""The Iliad"" and ""The Odyssey"" and how do we know? (limit your response to 50 words)
 
 
 Thanks to all who respond.","We don't know for sure. Traditionally thought to be Homer but is probably from oral tradition. Single authorship itself is disputed. Beyond that, I don't know much about it.
 
 What is your point in asking this question?",2
"15691","Because most people are Christian.","No argumewnt there.",2
"68012","You should check the dates on the posts you reply to. That one is almost 10 months old.","I know, I just couldn't resist lol... it was more for me than anyone else.",2
"6121","Maybe only one person could build a computer, maybe one person could make a car, maybe one person could run the mile in under 4 minutes. That doesn't mean that God can do ALL of these things. It means that whoever we define to be the greatest being, we can call him god and thus he exists. Of course this wouldn't be sufficient to Christians as this says that God is probably mortal and has the limits of being a physical being.","exactly. :)",2
"9270","Y'know the thing about everyone thinking the world was flat before Columbus is a myth, right?","Yes I do, but because of time restraints and for lack of a better example that everyone could relate to and understand I used it. There are plenty of good examples of where people believe one thing was true while - infact - something else was true, so the point still stands. A better example (that I probably should have used instead) is that people used to believe that the Earth was the center of the universe, etc. etc. :)",2
"65842","In fact, as a return question, I'd like to ask him: does someone rely on the Odyssey to establish the existence of Pallas Athene, Circe or Calypso ?","I've always gone the Scylla and Charybdis route before instead.",2
"3707","Edit: Yea, shouldnt this be in the religion section...?","Perhaps",2
"87072","Is there a difference between secularism and atheism?","Yes. The US Constitution is secularist, but it's not atheistic.",2
"10542","Are you suggesting that belief in a devine being, whether real or not, who holds us accountable for our actions is a problem?","I think if Islamic fundamentalism shows us nothing else it's that...",2
"1755","If I serve you Zachvac, will you bless me with great wealth?","of course emoticon_xangel .",2
"4025","...
 
 Oh, yeah... and in fifty words or less, please.","Teehee. Nice. emoticon_xgood emoticon_xhoho",2
"5695","Faith is the cornerstone of religion, yes. But who says God cares about religion? Religion is a completely human invention, and as such is a poor indicator for God's will. If God felt like showing up, and thus proving his existance, I don't think he'd let the fact that it would screw up most of the world's religions stop him.","Well said, Kronus. Very well indeed. emoticon_xgood",2
"5183","let's take a look at a non-biblical God, then. if such a God exists, what is his definition. can he interact with the physical realm?","Well, your typical diety is generally immortal, omnipotent or nearly so, all knowing or nearly so, and concerned with humanity in some way. Creating the universe is a bonus, but not required. They're all described as living outside the world, but being able to interact with it. Whatever their relationship with our universe is, it's clearly outside the realm of science as we know it. 
 
 What does this mean in terms of proving their existence? Since their interactions with us are outside the realm of science, science can't really say anything unless the dieties in question specifically choose to interact with us in a way which science could verify. That is to say, the existence of any God can't be proven against that God's will, but I believe that if a diety wanted to have it's existence known than it would certainly be able to do so.",2
"42111","This post definately isn't up to your typical standards Greg.
 
 That's some pretty poor logic.
 
 Waxy","Well your right , Waxy 
 
 There is no real ""logic"" to my post, because if one thinks about the art of debating religion, the concept of logic goes out the window. A true believer has only the bible to support their beliefs, they cannot go to a lab or science room and prove their beliefs on a table , or use cobalt to date religous belief , so their belief is all based on unseen faith. I have only a high school education, therefore I do not have the vocabulary the master debators use on here, nor the artistic way of putting together sentences. So bear with me please , while I try to explain my post a little better....
 
 Since you put me in the spotlight here, I will use you, with great respect to you of course , as my point of debate. You have went on record here stating many times , that you do not believe in a ""god"" the way we believers do. Now with that notion in mind, why do you and others hang out debating on a religous forum ?? In case you havent noticed , the posts against the notion of God and Christianity, greatly outnumber the posts of the believers . Is that not a interesting fact when you think about it ? I dont believe in a lot of things that I am exposed to in my walk though life here on earth, so I have NO interest in trying to prove those things wrong , THAT I feel have no validity . Clear as mud now , ?? :)",2
"9556","""I Don't Have Enough Faith to Be an Atheist"" is a book out by Norman L. Geisler and Frank Turek
 
 After listing a series of embarrassing gaffes of the apostles, Geisler and Turek ask the reader, ""If you were a New Testament writer, would you include these embarrassing details if you were making up a story? Would you write that one of your primary leaders was called 'Satan' by Jesus, denied the Lord three times, hid during the crucifixion, and was later corrected on a theological issue?","Without a doubt Peter is my favorite in the NT.
 
 Acts 2 is a shocking turn of events, when on the day of Pentecost 3,000 believed in Jesus as the Jewish Messiah, and were saved and received the power of the Holy Spirit.
 
 Truly God used the lowest and most worthless and in Peter's lowest, God used the occassion for the highest Good. And, at the end of his life, he asked to be cruicified upside down (a merciful request, BTW) - who could make this scenario up?
 
 Why would 3,000 Jews believe in a dead Messiah? Why was the tomb empty? If Jesus was not the Messiah, who could believe the Gospel?
 
 Why would anyone risk being a Jewish heretic, and being cast out of Jerusalem? Acts 7 if memory serves me, or 8,9 as the believers in ""The Way"" - Jews for Jesus as it were, were expelled from Jerusalem.
 
 Some did stay behind with James, who was later beheaded 40 - 50 A.D. or so. More for tomorrow.......L8r, Rich",2
"17551","If I serve you Zachvac, will you bless me with great wealth?","of course emoticon_xangel .",2
"92701","Y'know the thing about everyone thinking the world was flat before Columbus is a myth, right?","Yes I do, but because of time restraints and for lack of a better example that everyone could relate to and understand I used it. There are plenty of good examples of where people believe one thing was true while - infact - something else was true, so the point still stands. A better example (that I probably should have used instead) is that people used to believe that the Earth was the center of the universe, etc. etc. :)",2
"51831","let's take a look at a non-biblical God, then. if such a God exists, what is his definition. can he interact with the physical realm?","Well, your typical diety is generally immortal, omnipotent or nearly so, all knowing or nearly so, and concerned with humanity in some way. Creating the universe is a bonus, but not required. They're all described as living outside the world, but being able to interact with it. Whatever their relationship with our universe is, it's clearly outside the realm of science as we know it. 
 
 What does this mean in terms of proving their existence? Since their interactions with us are outside the realm of science, science can't really say anything unless the dieties in question specifically choose to interact with us in a way which science could verify. That is to say, the existence of any God can't be proven against that God's will, but I believe that if a diety wanted to have it's existence known than it would certainly be able to do so.",2
"83501","Actually the Apocrypha is made up of pre-Christian texts, and late 4th century is a bit of a stretch for the new testament, certainly all its component texts were widely accepted by the 2nd century. I don't whether it is ""generally accepted"" that the text was altered, it seems to me that you are projecting your own views based on the hypotheses of some scholars on to Biblical scholarship in general.","382 - 405 are the dates I have, under Pope Damasus I.",2
"8083","The truth is out there...","And amongst us",2
"37471","Now the title of this thread, proposed by richbee. You reject a theory of multiple universes because of no proof, this is all agnosticism is. They say there is no proof of god so I don't believe for sure that there is one. They also know you can't prove there is no god so they are not convinced one way or the other. It's a lot better logic than you tried to use. Maybe you should just respect others' beliefs and realize that they've actually thought about their decisions and can do more than just quote a book and other people. You should be able to post quotes but you should actually put a little of your own knowledge and thought into posts as well. I doubt this will have any effect on you at all, but oh well I tried.","Right on.",2
"92702","Y'know the thing about everyone thinking the world was flat before Columbus is a myth, right?","Yes I do, but because of time restraints and for lack of a better example that everyone could relate to and understand I used it. There are plenty of good examples of where people believe one thing was true while - infact - something else was true, so the point still stands. A better example (that I probably should have used instead) is that people used to believe that the Earth was the center of the universe, etc. etc. :)",2
"18491","What if my own words and feeling sound just like that dusty book? What if I happen to agree with it? What if I take it in context? Actually one would be hard pressed to show where I have ever taken it out of context.
 
 If I say that I worship Him because he is powerful, beautiful and has loved me greatly, does that mean you now get to argue those points and say he is not any of those. I would say you do not get to argue my assumptions about God as they are mine. YOu may argue my conclusions based on my assumptions but you could not argue my assumptions, nor I yours. 
 
 Is that a fair statement of how to answer the question?","Well, if they are your own words,.. then it means at least have verbalised it from your self, rather than repeat like a parrot.",2
"6584","In fact, as a return question, I'd like to ask him: does someone rely on the Odyssey to establish the existence of Pallas Athene, Circe or Calypso ?","I've always gone the Scylla and Charybdis route before instead.",2
"8615","True, but it's impossible to be sinless, so the only deciding factor in your judgement is belief.","Humans cannot cleanse themselves of their sins.",2
"8707","Is there a difference between secularism and atheism?","Yes. The US Constitution is secularist, but it's not atheistic.",2
"5957","As to whether he can be/do all those things you listed; if he is the almighty omnipotent deity that is claimed, then he can be all those things and more.
 
 He can be any and all gods ever worshipped and ever will be worshipped. He can be the greatest of the great and most wretched of all (at the same time). And all this before breakfast.
 
 It is only the feeble imaginations of mankind that limit him (which isn't that surprising, given that they created him).
 
 Smiley","Well now, there you go. . . .RIGHT ON!!",2
"5975","Bonus Question:
 Who was the author of ""The Iliad"" and ""The Odyssey"" and how do we know? (limit your response to 50 words)
 
 
 Thanks to all who respond.","We don't know for sure. Traditionally thought to be Homer but is probably from oral tradition. Single authorship itself is disputed. Beyond that, I don't know much about it.
 
 What is your point in asking this question?",2
"22281","Your answers were without content or meaning. There was no sarcasm.","k",2
"6154","let me try to translate into words
 1. if there is a god in this world, there is a god in all worlds
 2. there being a god is a possibility
 3. If there's a god in all worlds, there's a god in this one
 4. There not being a god in all worlds implies that there's isn't a god in any world (all or nothing)
 5. There is either a god in all worlds or there isn't a god in all worlds
 6. from 4,5 there either is a god in all worlds or no god in any world
 7. if there's no god in this world then there's not a god in all worlds
 8. There's either a god in all worlds or there is no god in any world.
 9. Since god is a possibility we know the statement <there is no god in any world< is false.
 10. Since there's a god in all worlds there's a god in this one from 3
 
 Is this the right interpretation? If it is there is one flaw in it. #9 is flawed. Just because there's a possibility of a god doesn't mean that there is a god in some world, just that there's a possibility of him being in some world.","i'm impressed! this is a very precise description, in regular english
 
 and yes, the deduction in 9 seems presumptious if all we state is God has a ""possibility of existence"". how this was cleverly cleared up (from the same source site) was simply a trip back to the definition: ""greatest possible being"". the ""greatest possible being"", by definition, MUST have a possible existence. in otherwords, we cannot assume that there is a possibility that the greatest possible being does not exist. yeah, it sounds like the whole ""proof"" is pointless because your premise is already the proof
 
 just keep in mind that for the purposes of this proof, God is defined as ""the greatest being possible"". as long as that definition is maintained, the proof works...
 
 does that mean that God exists? hmmm....emoticon_frazzled",2
"1936","The first refutation is not a refutation at all - it is a retreat.","Fair enough.",2
"52661","Yeah, free to do whatever you want without worrying about the consequences. The joy of a life without believing in God.","that's right, i don't want ANOTHER parental figure to tell me what to do, when to do it, and how to do it.",2
"59352","I spent 10.5 years in Catholic schools as well as having three nuns for aunts and numerous clery as family friends. I have been an atheist, more or less, since I was 13 or thereabouts. I find the devaluing of our experience and the rationale behind our rejection of religion and divinity to be the most perplexing aspect of my dealings with believers. I came to my present working assumptions after a lifetime of soul-searching. I reject the mythology because my mind leaves me no alternative.","I know that I'm hardly unique in rejecting the pious life that my teachers held up as the ideal: I was quite conscious at the time that I was merely a square peg in a round hole that was being bashed until it fitted. Parroting answers to questions that were themselves irrational wasted an absurd amount of time of course - but in other respects I received a good education for which I am still grateful.
 Nice to hear from someone who had a similar experience.",2
"6801","You should check the dates on the posts you reply to. That one is almost 10 months old.","I know, I just couldn't resist lol... it was more for me than anyone else.",2
"95561","""I Don't Have Enough Faith to Be an Atheist"" is a book out by Norman L. Geisler and Frank Turek
 
 After listing a series of embarrassing gaffes of the apostles, Geisler and Turek ask the reader, ""If you were a New Testament writer, would you include these embarrassing details if you were making up a story? Would you write that one of your primary leaders was called 'Satan' by Jesus, denied the Lord three times, hid during the crucifixion, and was later corrected on a theological issue?","Without a doubt Peter is my favorite in the NT.
 
 Acts 2 is a shocking turn of events, when on the day of Pentecost 3,000 believed in Jesus as the Jewish Messiah, and were saved and received the power of the Holy Spirit.
 
 Truly God used the lowest and most worthless and in Peter's lowest, God used the occassion for the highest Good. And, at the end of his life, he asked to be cruicified upside down (a merciful request, BTW) - who could make this scenario up?
 
 Why would 3,000 Jews believe in a dead Messiah? Why was the tomb empty? If Jesus was not the Messiah, who could believe the Gospel?
 
 Why would anyone risk being a Jewish heretic, and being cast out of Jerusalem? Acts 7 if memory serves me, or 8,9 as the believers in ""The Way"" - Jews for Jesus as it were, were expelled from Jerusalem.
 
 Some did stay behind with James, who was later beheaded 40 - 50 A.D. or so. More for tomorrow.......L8r, Rich",2
"61161","the problem then is, how could the universe begin in the midst of absolutely nothing (no time, no matter, no space, no energy)? what could possibly trigger the universe's beginning? (and then of course, where did these triggering events come from?)
 
 you will end up at negative infinity at some point","I think the currently popular belief is that time itself is limited. Space, time, energy, matter and laws all came into existence together. Of course that's impossible for us to envisage....",2
"7350","You see, I could replace any mumbo jumbo made up stuff and replace the placebo with it. Then by your logic, we could prove anything has an effect on anything else IN COMBINATION with something that actually works (you know, logical AND)","I see!",2
"61541","let me try to translate into words
 1. if there is a god in this world, there is a god in all worlds
 2. there being a god is a possibility
 3. If there's a god in all worlds, there's a god in this one
 4. There not being a god in all worlds implies that there's isn't a god in any world (all or nothing)
 5. There is either a god in all worlds or there isn't a god in all worlds
 6. from 4,5 there either is a god in all worlds or no god in any world
 7. if there's no god in this world then there's not a god in all worlds
 8. There's either a god in all worlds or there is no god in any world.
 9. Since god is a possibility we know the statement <there is no god in any world< is false.
 10. Since there's a god in all worlds there's a god in this one from 3
 
 Is this the right interpretation? If it is there is one flaw in it. #9 is flawed. Just because there's a possibility of a god doesn't mean that there is a god in some world, just that there's a possibility of him being in some world.","i'm impressed! this is a very precise description, in regular english
 
 and yes, the deduction in 9 seems presumptious if all we state is God has a ""possibility of existence"". how this was cleverly cleared up (from the same source site) was simply a trip back to the definition: ""greatest possible being"". the ""greatest possible being"", by definition, MUST have a possible existence. in otherwords, we cannot assume that there is a possibility that the greatest possible being does not exist. yeah, it sounds like the whole ""proof"" is pointless because your premise is already the proof
 
 just keep in mind that for the purposes of this proof, God is defined as ""the greatest being possible"". as long as that definition is maintained, the proof works...
 
 does that mean that God exists? hmmm....emoticon_frazzled",2
"76792","No one by the NAME of 'Jesus' EVER existed.
 Fact.","Actually quite a common name in South America... but I know what you mean.emoticon_xgood",2
"20901","This Pauline gospel of a dying and rising savior bore unmistakable similarity to many of the Greek and Roman mystery cults which had similar stories. Paul's description of the eucharist as a Christian mystery lent further support to this view. But there were notable differences as well. 
 (Paths of Faith: Fourth Edition, John A. Hutchinson, McGraw-Hill, 1991, p417)","Yes, there are differences, but the claim is not that the other stories were identical, just that they preceded the time Jesus is claimed to have lived, and that elements of these various ""foreshadowing"" stories were very similar to those told about Jesus.
 
 Continuing for a second on the idea of the eucharist having been 'borrowed' by Christians from earlier traditions:",2
"56951","Faith is the cornerstone of religion, yes. But who says God cares about religion? Religion is a completely human invention, and as such is a poor indicator for God's will. If God felt like showing up, and thus proving his existance, I don't think he'd let the fact that it would screw up most of the world's religions stop him.","Well said, Kronus. Very well indeed. emoticon_xgood",2
"59571","As to whether he can be/do all those things you listed; if he is the almighty omnipotent deity that is claimed, then he can be all those things and more.
 
 He can be any and all gods ever worshipped and ever will be worshipped. He can be the greatest of the great and most wretched of all (at the same time). And all this before breakfast.
 
 It is only the feeble imaginations of mankind that limit him (which isn't that surprising, given that they created him).
 
 Smiley","Well now, there you go. . . .RIGHT ON!!",2
"1569","Because most people are Christian.","No argumewnt there.",2
"38471","I used to go to church but now a days it has gotten phony like the Republicans","Well that proves his point doesn't it? If you can put up with the phony-ness of the church you can put up with the phony-ness of the republicans. :)
 
 edit edit: 
 I am too, btw emoticon_rolleyes",2
"40251","...
 
 Oh, yeah... and in fifty words or less, please.","Teehee. Nice. emoticon_xgood emoticon_xhoho",2
"35892","For example, it's widely accepted that Judaism did not arise in a cultural vacuum, but that the ancient Hebrews borrowed theology and mythology from the Canaanites, Babylonians, and Persians.","And from the Egyptians. 
 
 I was skimming through a book last night called ""101 Myths of the Bible"" (IIRC) that explained how the Creation myth in Genesis (and many other myths in the Bible) was a modified form of Egyptian (and possibly, Bablylonian, etc. - I can't remember) mythologies.",2
"19361","The first refutation is not a refutation at all - it is a retreat.","Fair enough.",2
"83451","Concepts do not ""come from"" somewhere, they are not physical entities and do not have physical properties such as locations, beginnings or ends.
 
 They do not require a creator, physical (the universe) or imaginary (God).","This is my thinking exactly. 
 
 Waxy",2
"68011","You should check the dates on the posts you reply to. That one is almost 10 months old.","I know, I just couldn't resist lol... it was more for me than anyone else.",2
"37071","Edit: Yea, shouldnt this be in the religion section...?","Perhaps",2
"76791","No one by the NAME of 'Jesus' EVER existed.
 Fact.","Actually quite a common name in South America... but I know what you mean.emoticon_xgood",2
"5935","I spent 10.5 years in Catholic schools as well as having three nuns for aunts and numerous clery as family friends. I have been an atheist, more or less, since I was 13 or thereabouts. I find the devaluing of our experience and the rationale behind our rejection of religion and divinity to be the most perplexing aspect of my dealings with believers. I came to my present working assumptions after a lifetime of soul-searching. I reject the mythology because my mind leaves me no alternative.","I know that I'm hardly unique in rejecting the pious life that my teachers held up as the ideal: I was quite conscious at the time that I was merely a square peg in a round hole that was being bashed until it fitted. Parroting answers to questions that were themselves irrational wasted an absurd amount of time of course - but in other respects I received a good education for which I am still grateful.
 Nice to hear from someone who had a similar experience.",2
"8350","Actually the Apocrypha is made up of pre-Christian texts, and late 4th century is a bit of a stretch for the new testament, certainly all its component texts were widely accepted by the 2nd century. I don't whether it is ""generally accepted"" that the text was altered, it seems to me that you are projecting your own views based on the hypotheses of some scholars on to Biblical scholarship in general.","382 - 405 are the dates I have, under Pope Damasus I.",2
"86152","True, but it's impossible to be sinless, so the only deciding factor in your judgement is belief.","Humans cannot cleanse themselves of their sins.",2
"5266","Yeah, free to do whatever you want without worrying about the consequences. The joy of a life without believing in God.","that's right, i don't want ANOTHER parental figure to tell me what to do, when to do it, and how to do it.",2
"35891","For example, it's widely accepted that Judaism did not arise in a cultural vacuum, but that the ancient Hebrews borrowed theology and mythology from the Canaanites, Babylonians, and Persians.","And from the Egyptians. 
 
 I was skimming through a book last night called ""101 Myths of the Bible"" (IIRC) that explained how the Creation myth in Genesis (and many other myths in the Bible) was a modified form of Egyptian (and possibly, Bablylonian, etc. - I can't remember) mythologies.",2
"59151","... i'm confused ...","... I'm not surprised ...",2
"56952","Faith is the cornerstone of religion, yes. But who says God cares about religion? Religion is a completely human invention, and as such is a poor indicator for God's will. If God felt like showing up, and thus proving his existance, I don't think he'd let the fact that it would screw up most of the world's religions stop him.","Well said, Kronus. Very well indeed. emoticon_xgood",2
"2090","This Pauline gospel of a dying and rising savior bore unmistakable similarity to many of the Greek and Roman mystery cults which had similar stories. Paul's description of the eucharist as a Christian mystery lent further support to this view. But there were notable differences as well. 
 (Paths of Faith: Fourth Edition, John A. Hutchinson, McGraw-Hill, 1991, p417)","Yes, there are differences, but the claim is not that the other stories were identical, just that they preceded the time Jesus is claimed to have lived, and that elements of these various ""foreshadowing"" stories were very similar to those told about Jesus.
 
 Continuing for a second on the idea of the eucharist having been 'borrowed' by Christians from earlier traditions:",2
"61542","let me try to translate into words
 1. if there is a god in this world, there is a god in all worlds
 2. there being a god is a possibility
 3. If there's a god in all worlds, there's a god in this one
 4. There not being a god in all worlds implies that there's isn't a god in any world (all or nothing)
 5. There is either a god in all worlds or there isn't a god in all worlds
 6. from 4,5 there either is a god in all worlds or no god in any world
 7. if there's no god in this world then there's not a god in all worlds
 8. There's either a god in all worlds or there is no god in any world.
 9. Since god is a possibility we know the statement <there is no god in any world< is false.
 10. Since there's a god in all worlds there's a god in this one from 3
 
 Is this the right interpretation? If it is there is one flaw in it. #9 is flawed. Just because there's a possibility of a god doesn't mean that there is a god in some world, just that there's a possibility of him being in some world.","i'm impressed! this is a very precise description, in regular english
 
 and yes, the deduction in 9 seems presumptious if all we state is God has a ""possibility of existence"". how this was cleverly cleared up (from the same source site) was simply a trip back to the definition: ""greatest possible being"". the ""greatest possible being"", by definition, MUST have a possible existence. in otherwords, we cannot assume that there is a possibility that the greatest possible being does not exist. yeah, it sounds like the whole ""proof"" is pointless because your premise is already the proof
 
 just keep in mind that for the purposes of this proof, God is defined as ""the greatest being possible"". as long as that definition is maintained, the proof works...
 
 does that mean that God exists? hmmm....emoticon_frazzled",2
"52662","Yeah, free to do whatever you want without worrying about the consequences. The joy of a life without believing in God.","that's right, i don't want ANOTHER parental figure to tell me what to do, when to do it, and how to do it.",2
"73501","You see, I could replace any mumbo jumbo made up stuff and replace the placebo with it. Then by your logic, we could prove anything has an effect on anything else IN COMBINATION with something that actually works (you know, logical AND)","I see!",2
"1849","What if my own words and feeling sound just like that dusty book? What if I happen to agree with it? What if I take it in context? Actually one would be hard pressed to show where I have ever taken it out of context.
 
 If I say that I worship Him because he is powerful, beautiful and has loved me greatly, does that mean you now get to argue those points and say he is not any of those. I would say you do not get to argue my assumptions about God as they are mine. YOu may argue my conclusions based on my assumptions but you could not argue my assumptions, nor I yours. 
 
 Is that a fair statement of how to answer the question?","Well, if they are your own words,.. then it means at least have verbalised it from your self, rather than repeat like a parrot.",2
"86151","True, but it's impossible to be sinless, so the only deciding factor in your judgement is belief.","Humans cannot cleanse themselves of their sins.",2
"80831","The truth is out there...","And amongst us",2
