"","quote_text","response_text","relation"
"5282","Yikes!! The phobes were right about same-sex marriage leading to polygamy!!!
 
 :-P","emoticon_wow Bob!!!! You're bad!!!!",1
"2969","The only state is Mass. and unless you use a friend's address, they won't marry out of state couples.","So sorry; I have a friend who works and lives in the D.C. area, but he has residency in Mass., because he owns a home there. And he was able to be married only because he owns a home there ? emoticon_rolleyes",1
"4757","I believe he is referring to everyone going to the courts to get what they want instead of the old fashion way, voting.","And by old fashion I assume you mean Greece a couple of thousand years ago. That's the only place and time I can think of off hand where the populace (by which I mean landed men in this case) could vote to change laws. In this country the correct procedure for a citizen to change an unjust law is via the courts, and always has been.
 
 However, I don't think that is, in fact, what Jyoshu was refering to.",1
"451","Marriage is also legally binding. Tax breaks? Ever hear of the Marriage Penalty?","This past Saturday, my partner and I had a commitment ceremony or wedding if you say care to say.....In my state it is not legally bindingm we did it anyway.....it was more about the emotional commitment two people make to each other in the presence of their friends and family. I tried so hard not to, but when the celebrant asked me to repeat after him, with the vows I wrote my self.....I tried and tried and tried, but couldn't speak. I was too moved by the moment and all I could do was cry....
 
 I love my partner with all my heart....So I wanted to get through, I thought about our taxes (didn't work). So thought about everyone in their underware.....contrary to popular opinoin that doesn't work either.....
 
 I managed to get the words out (don't know how) just did!
 
 This marriage is just as perfect to us, and those that were our witnessess.....as any heterosexual wedding......
 The rest of the night was blur, between 50 people wanting my attention and me being really buzzed on white wine.....oh my oh my.......I was pretty shocked!
 
 Marrige is what you decide it is, regardles if the gov was to see it....I am now married.....like it or not.",1
"8501","Sure you don't want to visit RI in Sept.","Honey!!! What do you think I was hinting at???? 
 
 Hmmm...wonder if I could get my partner to actually step onto a plane...
 
 Hey, has TF Green changed all that much in the past fifteen years? 
 
 At least I've got some friends I could stay with!!! (and no...I don't mean you...remember I used to live in RI)",1
"4196","is it possible for somebody to work at gm and not help make gm cars? i suppose it is, but chances are that person wont have his job for long.","And likewise, what category would you have for gays who do not exhibit ""gay behavior""?
 Celibate?",1
"2212","If Prop. 8 is upheld, then I don't see the point of having a Supreme Court with salaried positions. Any ruling it makes can be changed. People's rights are only as good as their popularity at any given time. All rights are potentially as solid as sand as the tide moves in.","So basically your position is that since the California constitution is too easy to amend that prop 8 should be overturned and a few judges should do this. If this truly is your position (and if not so be it) than basically you have a few people removing the right for the people to amend their constitution. You would basically be asking the judge to make a constitutional provision unconstitutional. That would be remarkably horrific for our government.",1
"3670","I disagree. If there were 500,000 gay couples in the US today that wanted to get married and Uncle Sam said ""OK"", instantly, 500,000 people who 5 minutes before had zero legal standing and NO chance of gaining any benefits as a married partner, with respects to SS, Medicare, gov't pensions, tax breaks, etc., suddenly become stakeholders. I'd call that the creation of a new class of dependent. To argue otherwise is to be in denial.","Well, to argue so reveals an ignorance of the meaning of the word ""class"".
 
 There would be no new class, as there would be no new categories above. 
 
 Would there be more members of the ""married"" class? Yes. 
 
 I thought you righties thought more married folks was a good thing????",1
"8591","I see no way the federal government can force states to marry gays.","Well, you must not be a GOP lawmaker or the President of the United States. They're convinced that the only way to prevent the SCOTUS finding in favor of same-sex marriage is to amend the Constitution.",1
"6365","Honestly. Jesus Christ existed: you admit that much. Why will you not believe in Him?!","Because there is no reason to do so.",1
"950","...and will come again, so be good for goodness sake...","I think it's fair to say that if there was no God, then there would be no gay people...",1
"7920","You have much to learn, my young padawan.","As do you.",1
"4226","Have you ever noticed that there are some gay couples that seem to bypass all the hate and ignorance of the anti-gay movement...couples like Ray Horn and life partner, the guy that was Oprah's designer and his life mate, and sometimes Ellen Degeneres?
 
 Why do these people get treated well overall and not lumped into that ""but he/she's gay"" group? It's good that these people are in the world and showing people that gay doesn't mean sick or abnormal.
 
 Anyone else ever notice this?","Oh and let us not forget the wonderful couples of just a generation or two ago. Johnny Mathis and partner, Edwin August partner to Jack Kerrigan, Gareth Hughes, producer Ryszard Ordynski and play set designer George James Hopkins, stage actors Franklin Pangborn and Edward Everett Horton and oh so many more. 
 Some were indeed wonderful, some were leturous playboys who moved with the ""Gay"" crowds. But never were they shunned or their careers ruined because of it. In fact, some of their careers flourished because of their associations.",1
"4505","Democrats have consistently lead the charge for gay equality, consistently opposed by Republicans.","And yet, in this case, your candidate emphatically says no to supporting gay marriage. And you aren't outraged by that? That's what I don't understand. The article focused on Palin 'needing to clarify', but didn't even take Biden to task for being against gay marriage!",1
"6163","show me that evidence.","Well, I'm basing it first and formost on the states which passed ammendments banning same-sex marriage. The percentages in those states were almost completely lower than 80%, with perhaps one or two exceptions. This indicates that even in the least supportive states, 80% is usually too high a number. Unfortunately, I cannot come up with a good website that lists all of the percentages, but you should be able to look around. This was the least important thing I wrote in that entire post, so I'm not too worried about it.",1
"5464","They can ""marry"" whomever they love. Benefits though, are a different matter. The state and society views marriage as an opposite-sex institution. It's not about anyone getting harmed; no one said it was.","BUt it comes down to gay people being harmed by not being allowed to marry. Any time a group is excluded because of someone elses religious beliefs that group is harmed.",1
"5568","you are dismissed.","Run away little man.
 Run away...",1
"9814","That's a pretty inane interpretation.
 By that logic, if we have a multi-billion dollar church, it could conceivably spend millions on political activism.
 But if a church only took in about twice of that same ""millions"", the other church would be declared as violating?","Actually its a pretty accurate interpretation. Take for instance the money spent by the catholic church promoting abortion restrictions, yet their tax exempt status has never seriously been called into question, that I know of. The fact of the matter is a couple hundred G's is a drop in the bucket for an organization the size of the LDS church, so proving that it is a substantial portion of their activities under section 501 would be difficult at best.",1
"2179","Well, of course the issue isn't ""limiting"" marriage, but rather making it more open-ended.","Greater legal minds than yours or mine see laws against same-sex marriage as unconstitutional ""limiting"". Quibble with them if you want, but that's how they put it.",1
"8057","Yet another example of a court ramming gay marriage down the public's throats. I wonder how long it'll take DC to generate a ballot initiative to reverse the court? emoticon_rolleyes","Actually they already tried, see my previous posts. The city council rejected their ballot initiative petitions. Fortunatly for the people, half of the city council is up for re-election this year. Expect to see some new faces on the council.",1
"4118","Agreed, USA All the Way is trying to rile people up.
 
 Regarding the first post in the thread, 52% with a nearly 4 point margin of error doesn't qualify for a ""majority"" or ""most.""","Well, actually if the remainder is split between those who favor a marriage amendement and those who have no oppinion, yeah, actually 52% regardless of the margin of error, is still definitatively a majority.",1
"9345","No being Japanese is not a disorder. What you are neglecting is causality of depression and suicide. That is why I mentioned that the high rates cannot possibly be attributed to just homosexuals that are ostracized by the religious or openly hostile anti-gay individuals. There must be associative behavior and cause within the community, within these homosexual relationships themselves. Is that caused by homosexual brains? Unsure. Is it the indivduals themselves and the assosiative issues within the homosexual relationship. Quite likely, but still causality is not 100% clear. I'm sure if you delved deeper into the causes of Japanese suicides you would find a myriad of reasons much like any colletive with high suicide rates.","Yes, but this is why I brought up the bible, because that would be an alternate reason that would not be caused by homosexual brains that could occur in cultures supportive of homosexuality. I believe that you are right about Japanese culture, if you delved into it you would find there is not a genetic but cultural cause for their high suicide rates, but I believe that you would find the same thing with homosexuality.",1
"2324","Steeeeve, ALABAMA voted out ""miscegenation"" in 2000 ""by act of legislature"".
 http://www.usatoday.com/news/vote2000/al/main03.htm
 Loving v Virginia ruled Alabama's law as unconstitutional over 30 years prior.
 
 The truth is that when the court notes that a law is unconstitutional, the law becomes unenforceable.
 The COURT does not remove the law from the books. 
 The legislature must accomplish that act by its actions.
 
 But the action of the court, invalidating the law, PRECEDES the action of the legislature...
 
 I am asking about states where the legislature, without having the courts already striking down the law, took it upon themselves to remove the miscegenation law all by themselves.
 That is the point.","And I'm saying all but 16 states had already had the law removed before the Loving case. Most of these were done via the legislature and very few had the law overturned by a court. In fact, only California comes to mind as a state that had the statue overturned by the courts instead of on repeal by the legislature. 
 
 Who knew...but there is a wikipedia page on this: Anti-miscegenation laws - Wikipedia, the free encyclopedia
 
 It doesn't say whether or not it was via a court case or not but I know that California was a court case and Massachusetts and many Northern/mid-west state were via legislature action.
 
 Also, the Supreme Court case ruled the Virginia law unconstitutional not the Alabama law. It is just understood that similar laws will be overturned thus they are negated.",1
"6296","Hate to burst your ballon, but the mayor of San Francisco had JUST been elected. He doesn't need to worry about votes for a long time.
 
 Judges are supposed to rule on the Constitutionality of laws when asked to do so. They are doing their job. If it violates the Constitution it is illegal. Plain and simple. They are not making law.","Well he has further political aspirations..........The 9th circuit in Sodom (SF) is always making law instead of interpreting it........That is why they are over ruled so often.......",1
"6222","4. a relationship in which two people have pledged themselves to each other in the manner of a husband and wife, without legal sanction: trial marriage; homosexual marriage.","Encarta http://encarta.msn.com/encnet/features/dictionary/DictionaryResults.aspx?refid=1861628509",1
"9351","One thing that's surprising about it is that gay pride proponents have been asserting, ever since Prop 8, that public opinion was overwhelmingly on their side and that it would be voted away once another chance to vote came along. Yet not only did it not get voted down, it didn't even make it onto the ballot.
 But personally, I'd rather see such sweeping cultural matters handled via the will of the people rather than an oligarchical court using judicial fiat to favor a minority over everyone else. Though I think the gay pride proponents would fail at the U
 .S. Supreme Court (if it gets that far).","Oh it will and from what I have seen of the arguments the court will strike down prop 8 and every anti gay marriage amendment. I have seen the reinactments taken from the trial record. 
 YouTube - Prop 8 Trial Re-enactment, Day 1 Chapter 1",1
"3573","Have any soldiers dropped by to use your house in peace time?","Actually yes, but not for the purposes of ilegal search or seisure, I have active duty military friends. They drop by all the time. Obviously your great lack of friends makes that idea hard to understand.",1
"5143","Oh it will and from what I have seen of the arguments the court will strike down prop 8 and every anti gay marriage amendment. I have seen the reinactments taken from the trial record.","Well it doesn't go against the US constitution...Does it go against the California constitution? I haven't seen much credible evidence for this..then again I don't know much about the California constitution. Do you?",1
"7584","For obvious reasons we Christians have always been adamant supporters of civil liberties when it comes to freedom of religion. We have even managed to be consistent in this principle by not opposing the rights of Buddhists, New Agers, or even Satanists to meet, because we realize that to do so would equally undercut our own right to assemble. Perhaps the thought of undermining religious freedom sends through our minds flashes of those days when the Emperor Nero used to ignite Christians as human torches to light the streets of Rome at night. The persecutions against the early church have ingrained into our Christian consciousness the incredible value of living under a government that protects the interests of religion.
 
 But in the case of civil same-sex marriage, instead of recognizing the civil rights issue at stake here, we oppose the idea, quoting Bible verses and appealing to morals, nature, tradition, history, and the fear that Western civilization as we know it will come crashing to the ground. All of these arguments are related, of course. They are an appeal to that part of American society in which Judeo-Christian values are still deeply rooted. For even in America at the dawning of the 21st century, many people's understanding of morality and nature still reflect the vestiges of the Western Christendom of our heritage, as do their ideas of tradition, history and an ideal society.
 
 We do not, however, argue against civil same-sex marriage in the spirit of calm persuasion. There is desperation in our tone. There is also a great deal of fear and mean-spiritedness in our rhetoric, to the point where we even accuse homosexuals (without much proof, I might add) of being child molesters and sexual predators, and of seeking to corrupt our youth by recruiting them into their ""lifestyle.""
 
 There are probably many people who think they are justified in having such fears, but it seems to me it is more than just paranoia that feeds our frenzy. We feel deeply threatened, for we sense that we are losing the battle. Not simply the battle against homosexuals, but the battle to hang on to what we still think of as ""Christian America.""
 
 At one time in this country we could count on quoting a verse from Genesis or Leviticus before Congress or the Supreme Court and that would be the end of the debate. No more. The consensus of common biblical values on which we had once depended is giving way to the pluralism of a postmodern society. And seeing the disastrous handwriting on the wall, we have become politically desperate, and so we lunge at the enemies of Christendom with a ferocity that rivals that of even the most radical gay activists.","The other articles on her website are also well worth reading: Musings on Christianity, Homosexuality & the Bible",1
"5131","And, if you were given that evidence, in what way would that change your opinion of homosexuality?","I believe I said I would change my view. I will change my view on the issue of whether homosexuality is genetic.",1
"28","Well ... that does tend to happen when you waste time arguing the obvious as if it were a rebuttal to anything.","So I can take this as a quote to use for you in the future to show you that (at one time) you didn't disagree with that argument?
 Good to know!
 It's bookmarked!",1
"2557","So if a gay couple plans to adopt, they can get married?
 And if a straight couple gets married, and then find out they can't have kids, does their marriage gets changed to a civil union? Or is it just desire to have kids?","i've no problems with gay couples marrying if they have kids
 straight couples can adopt as well",1
"8433","Gay marriage is outlawed in Texas and many other states. It's not a ""right"" around these parts, and never will be.","Actually, gay marriages will probably be recognized everywhere in the US within a decade or so. They may not be performed everywhere, but they will be recognized.",1
"219","Yes they have. Are you denying that conservatives and religious-right advocates have not been trying to ban gay marrige?","Of course they have been. They are following the Bible which says homosexuality is a sin.",1
"7095","Amazing. emoticon_rolleyes 
 
 jyoshu post garbage like this at the same time he whines about being called ""anti-gay"". emoticon_frazzled Go figure.
 
 jyoshu, what part of ""lies"", ""hate-mongering"", ""not accpted by the medical professoin"" is it that you don't understand??????????? emoticon_wow Are you REALLY THAT DENSE??????????
 
 You just shot what miniscule credibility you may have THOUGHT you had.You are no better than Stephen Bennett is; you spread his viciousness. You are both very sick people in need of help.","I've read your hate mail personally, and still have a copy--worse than anything Bennett has said and it would get you banned if I ever turned it in (though I won't because I'm not that kind of person). You have no ground anymore to say anything about anyone saying anything hateful, or commenting on the credibility of others.
 
 It's interesting that when some of you decide to attack the messenger, you assume it will automatically discount the message. No one ever said every single thing a speaker says has to be agreed with; it's part of dealing with issues to agree with some things and not others. Certainly I don't agree with everything Bennett said, but some of it needs to be repeated. Based on what I've seen and continue to see in the gay 'rights' movement, he's more on target about quite a few things than most of you would ever admit.",1
"4060","Yeah, it is a good first step though. While they should have allowed gays to get married, it is progress, but they will eventually find out that seperate but equal will not work.","Many who voted for this said as much. They're hoping that in a few years gays will actually get full rights. We can only hope.",1
"1202","I'm confused. What exactly is the difference between a civil union and a marriage. From what I have found, they are identical with the exception of one is religious and the other secular. Is there a larger legal difference?","There is a pretty huge difference.
 
 Civil unions aren't nationally recognized, for one thing, since not every state has them. If you travel to a state that does not offer civil unions, then your union is not valid there.
 
 I think there's a problem with dissolving those unions as well.
 
 The big difference, though, are the rights that these unions provide. There are over 1,000 legal protections and rights that marriage provides that civil unions don't. I'll try and find a list of differences.",1
"592","And that's when her career and popularity took a nosedive.
 
 Now that she's no longer playing the activist, she's becoming popular again.","She is still a very loud activist.",1
"1540","Gays should allowed to have a legal partnership which is exactly the same as hetrosexuals have and it should called 'garriage'.
 Job done:)","what about to d-y-k-e-s marrying each other, would you call it ""butch-ery""? ;)",1
"4632","Why Matthew S do you find this article so fascinating? Why is there honor in marriage? What is it about marriage that makes it an honor?","Because I am one who likes see things from different angles. What better way to fight your enemies then to understand their viewpoint. 
 
 Before I am attacked on the the last statement, just because I understand a viewpoint does not meant that I accept it as true or that I don't reject it.",1
"2690","I'm not sure what you mean by saying that it provides for two seperate things. Could you please explain?","1 It enshrines marriage as a hetero institution
 
 2 It bans civil unions and all relationships between same sex people.",1
"8460","Frankly, it just means it will go to the supreme court, which everybody pretty much expected already. They aren't even allowing gay marriages to happen in the meantime, because he also issued a stay. Of course in the long run this doesn't play well to liberals because with the SCOTUS they won't have their usual strategic luxury of a single individual sharing their ideology wielding such far-reaching power.","Actually the injunction is in place until the 9th Circuit Court of Appeals decides. After that point, and if they decide the ruling was correct, then the injunction is done with (unless the 9th circuit issues its own similar injunction).
 
 It's not going to go straight to the Supreme Court.
 
 And, unless I'm mistaken, I believe that if the 9th circuit agrees such a law is unconstitutional, the areas they preside over that have similar laws will have those made null by that decision. IIRC that's how it works.",1
"6356","And what of when you go by some moral standard to determine what is right and wrong in other peoples' lives as well? What? you don't do that? Bull. You can't tell me you never have an opinion or judgment on anything anyone else does. But by your logic, that would be imposing on them.
 Sorry, that dog just doesn't hunt. Everyone has some basis for the views they have about they way they think society would be best. There's no law that says people can't participate in that process with religion or anything else as their moral basis. 'Imposing religion' is not the same as using religion as a basis, and it's the fact that you are wrong on this that's why religious people are continually able to have religion as their basis of social change, just as equally as anything else.","Of course everyone has some basis for their views. Not even denying that. However there are ways that using that ""basis"" most certainly is an imposition and the gay rights battle is a prime example. There are many, many, many people who have done work to stop/block gay marriage and other gay rights when they, themselves, are not gay. That is not merely passing judgement - that is imposition. All I am asking here is that Archie, you, JP, etc. own that.",1
"4841","The French government has solved the problem of redefining marriage by creating a legal union between any two eligible persons regardless of gender that allows the couple to have rights equal to those that are legally married.","What?? You mean their society didn't implode due to giving civil unions to all, under the weight of legal quagmire as some who have argued against this from the gay pride movement have asserted?? The sky didn't fall? Imagine that. :)",1
"2964","South Africa's highest court has ruled in favour of same-sex marriages, which are banned under current legislation. 
 
 The Constitutional Court ordered that parliament amend marriage laws to allow gay weddings within a year. 
 
 The constitution outlaws discrimination against gays and lesbians, but social attitudes remain more conservative. 
 
 The court ordered that the definition of marriage be changed from a ""union between a man and a woman"" to a ""union between two persons"". 
 
 Last year, the Supreme Court of Appeal had ruled in a case brought by a lesbian couple that the current law discriminated against homosexuals. 
 
 But the home affairs department went to the Constitutional Court, arguing that only parliament could change the law. 
 
 ""The common law definition of marriage is declared to be inconsistent with the constitution and invalid to the extent that it does not permit same-sex couples to enjoy the status and benefits it accords heterosexual couples,"" said Justice Albie Sachs in his ruling, AFP reports. 
 
 After the Supreme Court of Appeal ruled last November that Marie Fourie and Cecilia Bonthuys should be allowed to wed, they later found they were unable to register for a church wedding at the Department of Home Affairs. 
 
 Keketso Maema, a lawyer for the Lesbian and Gay Equality project, said he was disappointed that the Constitutional Court did not order the immediate legalisation of gay marriages. 
 
 ""It's a bit disappointing. It feels like it's one step forward and still another one step backwards,"" he told Reuters news agency. 
 
 Church groups in South Africa have argued that the issue should be put to a referendum, and say that most South Africans would oppose the legalisation of gay marriages. 
 
 South Africa's constitution - introduced in 1996 - was the first in the world specifically to outlaw discrimination on the grounds of sexual preference.","http://news.bbc.co.uk/1/hi/world/africa/4487756.stm",1
"5618","The fact that much of society views this issue differently than the issue of black people only underscores my point. There are lots of people who would and do give full support to civil rights, but not to issues of homosexuality.","So please, feel free to leave this thread to those who DO wish to discuss the issue. No one is forcing you to discuss the topic of this or any other thread. I notice you evidently are not interested in ""Understanding ""Sexual Prejudice"""" That is absolutely fine with me.
 
 Or are you now opposed to ""Freedom of Speech"" also?",1
"9115","Congrats, may your marriage continue to be a happy one.
 If I may deviate from the original thread a bit I have a couple of questions that pertain to your specific situation. If they are too personnal please feel free to say so.
 Do you consider yourself to be any particular branch of Christian? ie. Lutheran, Catholic, Apiscopal (sp), etc.
 How do you reconcile your Christianity with the portions of the bible that specificly deal with homosexual activity as a sin? (If this question sounds rude please excuse me, I couldn't think of a better wording.)
 
 Thanks","Many of the Christian denominations are ignoring them the same way they ignore the prohibitions against pork, mixed cloth, and stoning your children to death because they sass you.",1
"3383","Well it doesn't go against the US constitution...Does it go against the California constitution? I haven't seen much credible evidence for this..then again I don't know much about the California constitution. Do you?
 
 What do you care? You always admit you find pleasure in seeing conservatives suffer.","Because conservatives take pleasure in people suffering.",1
"3142","Mass. lawmakers delay vote on gay-marriage ban 
 
 http://news.yahoo.com/s/nm/20060713/pl_nm/rights_gays_dc_1
 
 The anti-gay family groups (mass resistance, etc.) are are not happy about this move. Time is on our side, as more time passes more and more people are in support of full marriage equality.","I'm a little surprised by this. The polls I've seen show that Mass voters favor gay marriage. I would have thought that getting those who oppose it to put their opposition on the record before the elections would be beneficial. Then again, seeing as how the lies and fear mongering have already started, I can see how they might want to avoid having the elections muddied with the inevitable dirty fighting that would be thrown at them. Not the most couragous stance, but perhaps safer in the long run. You are right that the longer society fails to collapse the more inane the doomsayers seem.",1
"8180","You're a bit late there, aren't you? Marriage has become a state institution as much as a religious one, and I see no practical way to undo that at this point.","oh sure there is. you would just have a lot of angry off people though.",1
"4371","Ed Todeschini, a Human Rights Campaign volunteer, accused Saddleback in particular of helping propagate what he called misinformation about the Supreme Court ruling, including that gay marriage would have to be taught to kindergartners.
 
 A message seeking comment left at the church's main office, which was closed Sunday, was not immediately returned.
 
 ""They told such obvious lies. They used their lies to deceive the public,"" Todeschini said of the church, which gained national attention in August when its pastor, Rick Warren, brought Obama and McCain together to discuss their religious faith. The two candidates embraced during an often-contentious presidential campaign.","Another lie they told was that churches would be forced to perform gay marriages regardless of their religious desires. Blatantly false, with no evidence to back it up.",1
"8370","If this is the future for this country, I do not want to be part of it. emoticon_ic","So where will you be moving to?",1
"9484","Why did gay marriage get this special treatment?","Because activist judges in Mass made law instead of interpreting it and rammed it down the throats of the people and you can pretty much thank them for getting President Bush reelected...........",1
"3283","If boy A loves boy B, and boy B loves boy C, and boy C loves boy A, they should be allowed to work out their own triangular marriage.
 If twenty people are in love with each other, they should all be allowed to marry as one big group.","oh please now you are just being dramatic. But for the sake of argumnet. NO marriage should be two consenting adults.",1
"5334","Its not even allowed in Minnesota.","So Minnesota is the one state Ohioprof was referring to?",1
"6293","i dont care about seperation of church and state, the U.S. was based on the Bible and the Christian religion. If you want to flee from America so yo can get married then go ahead, if it makes you happy.","Really would please prove this statement. I don't recall the christian religion and the bible being mentioned in the constitution. Would you please point to the artical or amendment that they are mentioned? 
 
 So you don't care about seperation of church and state? Would you feel the same if the laws reflect the dietary laws that are mentioned in leviticus? Would you feel the same way if the majority of yuour neighbors were satinists and the majority of the community voted to only allow the church of satin to exsist and all members of the community had to attend?
 
 See the seperation of chruch and state protects everyone. It protects the state from influencing the church and the church from influencing the state. The wall must stay up.",1
"4811","Where do you get the figure of 500,000 gay couples who want to immediately be married? Would these gay couples beat the straight couples in some kind of a race to the weddings occurring at the same time, or occurring over the course of a month or a year?","Actually, I pulled the number out of the air for illustrative purposes only, but after reading the CBO report, I see that I wasn't far off. They predicted 600,000 gay couples would want to get married it allowed.",1
"5517","And it also took an amendment to give the slaves rights, not a judge.","And why is that? Because the framers of our constitution felt that all white men were equal, the rest were property. It is this kind of ignorant and narrow minded thought that will have people rubbing their heads in 200 years, wondering why gays were ever treated as second class citizens who did not deserve the same rights given to straights.",1
"335","emoticon_frazzled So .... you actually think the collapse of the Minnesota bridge is because of gay marriage??? 
 
 Unbelievable. emoticon_xdonno","Yes, but if true it would certainly make the investigation go easier and the repair of other bridges faster and cheaper. Ban gay marriage - your bridges never collapse - imagine that!",1
"2037","Or another example of how denying homosexuals access access to anything but the same legal institutions as heterosexuals will never result in equality. The domestic partner registry just isn't sufficient; why would anyone think that creating a similar marriage-substitute will be equal?","Does that mean a pat on the head isn't the same as getting a peice of chocolate cake?",1
"135","""Almighty God created the races white, black, yellow, malay and red, and he placed them on separate continents. And but for the interference with his arrangement there would be no cause for such marriages. The fact that he separated the races shows that he did not intend for the races to mix.""","So basiclly the equal protection argument will help us based upon sex.
 
 There is also this at the end",1
"3856","The Same-Sex Marraige amendments appear to have passed in at least three states...in Georgia and Kentucky by a 3-to-1 margin and in Mississippi by 6-to-1. 
 
 The Georgia amendment is likely to be challenged because of its wording. However, same-sex marriage is already illegal in Georgia so we really shouldn't need an amendment.","Liberalism is Dead; Long live the Constitution.",1
"9132","claiming to be 'just like me' detracts from that argument. claiming to be 'just like everyone else' would work, and i'll assume you meant something like that (if you want to know why, read some of my other posts). this also goes against roughly 1/3rd of the philosiphies of the gay couples i know and commonly associate with- those philosiphies being 'hey! sex is for pleasure, and if you're trying to avoid having kids the best way is to **** the same sex as yourself!'","Well, I would not make the claim that anyone is just like anyone else, but I would make the claim that gay people are just as likely to be good people as anyone else. Now, I would wager that I know far more gay people than you do. I wager this only because I am in a variety of gay rights organizations, as well as other gay-friendly organizations. I also have many gay friends outside of these organizations. I know of none being sexually promiscuous, though perhaps some are doing it behind my back. I know of many who do believe that sex is for pleasure, but an equal, if not greater percentage of heterosexuals who also believe sex should be used for pleasure. Further, I know a number of very promiscuous heterosexuals.
 
 Yet we let those heterosexuals marry. In truth, I see no reason not to. Lots of people of all sexual orientations believe that sex should be used for pleasure, not just children. This fact is a religious / moral belief, and it does not make these people bad parents, nor does it make these people bad people, nor does it make these people less in need of the benefits of marriage should they decide to start a family. If we are going to give marriage to some people, it is inexcusable to deny that marriage to others who are in equal need of it.
 
 If you would like others to respect your status as a husband (or wife, or whatever you would prefer that I refer to you as), then you must be willing to respect the marriage of others in return.",1
"3017","Don't you think any gay person posting here already knew that? Do you think this comes as any surprise? I mean really! Kansas???? emoticon_rolleyes 
 
 I also understand Conneticutt is ready to pass legislation approving civil unions for same-sex couples without court intervention.","Is the glass half empty or half full??
 
 We are wining rights in some states and losing in others. Soon we will be a country divided, oh wait...we already are.",1
"9228","When the citizens are allowed to vote for a ban on same-sex marriage, and it passes alarmingly, in some instances by a 70% margin, how can people fight to try and get it repealed? All of the 11 initiatives passed by at least 10%, and I think 8 of them also banned civil unions. With this alarming margin of appeal, why are gays still trying to fight this? Some times you can't have everything the way you want it. What's next...do we try and have the results of the election reversed because some people didn't like the outcome?
 
 Stop whining and move somewhere where it's legal to get married to another guy and stop trying to impose your way of life on people everywhere.","Yes Joe, please quit trying to impose your way of life on us. The majority of americans are against this sort of behavior, yet you continue to try to impose this aberrant behavior on the rest of society. We dont want any part of it.",1
