"","quote_text","response_text","relation"
"8893","Marage is not a right, its a privage just like having a driver's licence is a privage. The reasonable person can say that we need to have a family that is compost of both sexes to create stable children. It is a fact that children without involved fathers are more likey to have problems as adults, and I would be safe to venter the same is true if they do not have active mothers. And with out a mother to play the mother role and the father to play the his role how does anyone expect our socitiy to build strong families. Normaly in such relations of homosexualty there are more or less domian roles, but not in the same method that they are in a hetreosexual family. To the child, the lines are not as ovbious, and may be confusing. Confusing children is the starting process leading them down the wrong path. For some reason, nature as desided this one for us, and we can not be what we are not, and therefor we must promote the cavepeople apoarch (Many may think I am a caveman for saying that women should be the mother and men the father, I guess I was one of the last beaver cleavers). Its even more important in todays socity where it is so easy to get sucked into trouble with just one wrong move.
 
 However (if this message is not long enough), people do have the right to fredom of assoation, so therefor this is nothing wrong with homosexual reationships, but they can not be promoted by the state, becuase the state has no betift in doing such.","So you support the idea of the government forcing or endorsing families that ""raise their children the right way?"" And who gets to define that right way?",0
"6951","Your point being? Better the democrats that are torn on the subject then the republican who will send gay people to the camps.","yes, we will send you to the camps and all of us will gather in our black robes and dance around a fire while we make you dig ditches. emoticon_rolleyes",0
"5311","We don't want to see even one soul lost.","And yet you could care less if a Gay teen blows his brains out.....",0
"3826","No, God is responsible for GBII election - he has done so much for this country to try to get us back on moral track","And also so much more to get us far off the reality track eh?",0
"4823","I agree with you--there is a definite need to meet the needs of gay people as well as married people. We need to find ways to meet everyone's need regardless. But this isn't a marriage issue, it's a issue of meeting people's needs regardless of marital status. IOW, the bottom line is that marriage shouldn't even be a prerequisite for people getting aid in such a case as this. In such awful tragedy, it shouldn't matter whether someone is marred or not.","So how come you automatically qualify and we don't? What makes you better than us?",0
"2198","Wait a minute. You say that any physical attack is wrong, but in the sentence after you say you don't see why Matthew S has a problem with it. Are you for real?","Yes, I'd say I do exist (to answer your question). Furthermore, I don't see why Matthew S has a problem with it....he is the one thinking we are ""at war"" and he states that he is willing to do the same things. I assume he finds this behavior during ""a war"" to be fairly standard and if the opposite situation had happened he would be all for it.",0
"8264","So the argument that this is a breach of separation of church and state is pretty weak, IMO.","Oh, oh, and don't forget to include the proposed Federal Kosher Amendment's text, which just coincidentally matches the Levitical proscriptions, in your argument that things like the FMA have nothing to do with separation of church and state.",0
"616","Um, you just posted it, if it is NOT a mental disorder or environmental disorder as your lilst claims, then how can therapy work?","Just because somebody calls it ""therapy"" doesn't mean it's about fixing a ""disorder"".
 People can have surgery to make themselves look prettier with fuller lips, bigger breasts, a tighter face. That doesn't mean having less full lips, small breasts, or an aged face is a ""disorder"".",0
"2862","Did you read what I was responding to? It was to Colorado's amendment 2. Read the thread first before responding like this please.","I know what you said. I disagree with you. Scalia's dissent was right and the majority opinion was based on the living constitution. Since I reject the living constitution, I'd say that your assessment of Scalia is wrong. ReligiousTolerance.org is also a POS site.",0
"3162","I would be willing to debate anyone on the topic of whether homosexuals should be allowed to marry. I will take the position that they should not.","if you can find an impartial judge, i'll take you up.",0
"4683","Great, and typically dishonest of you to post about the opinion of an Episcopal church which is pro gay and one of the most liberal in Souther California: All Saints Episcopal Church is an Episcopal church in Pasadena, California. It is widely claimed to be one of Southern California's largest and most liberal churches, and is the largest Episcopal parish west of the Mississippi. It belongs to the Episcopal Diocese of Los Angeles. All Saints is known to support gays and lesbians, opposes the death penalty, opposes the Iraq war, and supports anti-war activist Cindy Sheehan. Can you find a bible believing church that agrees with them?
 
 All Saints Episcopal Church (Pasadena, California) - Wikipedia, the free encyclopedia","Oh no an open minded church that doesn't hate? GASP! And sorry but the bible has many interpretations as is clearly seen in the WIDE and VAST amount of differing denominations. Just because their not closes binded right wing bigots doesn't mean you can grill them cause their interpretation is different...",0
"4766","Speaking only for myself of course, I don't think I've seen anyone claim they themselves would be harmed, or that individuals would be harmed, by gay people.","Yes they have. Are you denying that conservatives and religious-right advocates have not been trying to ban gay marrige?",0
"9882","""Certainly, I think it would be fair to say that it would be more likely for a court decision to impose the recognition of same-sex marriage from Massachusetts on another state in the event of the repeal of D.O.M.A.,"" Pepperdine Law Prof. Douglas Kmiec told ABC News.","I think this is unlikely under the current makeup of the Supreme Court. But that of course is the fear that many have, i.e., that gay marriage would be imposed via judicial fiat (whether at the state or federal level) rather than through legislative means.",0
"7720","Of course. Look at who spread AIDS to everyone - gays. Look at who had it first - gays (first one was from a man who did beastiality in Africa)","Actually we do not know who the first human to get AIDS was. Most likely it was an African who got it from a green monkey last I looked into the matter, most likely by eating the creature. You are perhaps referring to case zero, but thats only as far back as the chain can be traced, its not the first case in humans.",0
"5187","Greetings:
 
 
 But, these are still males and females of the human species passing on their genetic capacity to reproduce themselves, which we know Gay folks cannot do in nature.
 
 GL,
 
 Terral","And neither can millions of other heterosexuals, something you ignore. As for nature, technically anything that occurs ever without supernatural causes is in fact in nature. We are a part of nature. Everything we do is a part of nature. Therefore, by taking the genetic data of two gays, placing it in a egg and having a surrogate mother bring it to term, gays can reproduce themselves.",0
"3791","Same-sex marriage will open wide the door to homosexual adoption, which will simply lead to more children suffering the negative consequences of growing up without both a mother and a father.","Actually many states already allow same-sex couples to adopt. Jaaaman! GET WITH THE PROGRAM HERE! WAKE UP!
 The American Pediactrics Association has already put out at least one study showing that children suffer NO Ill effects of being raised in same gender parental homes versus opposite gender parental homes. The ONLY people who put undo expectations on children raise in same gender homes are those who simply propagate hate and misinformation. 
 
 Now you want to talk about negitive effects of not having a mother or a father, try single parent homes where one or the other has LEFT the famial unit! Those are the kids who really suffer.",0
"1150","Said like a cruel evil person who has no concern for his fellow man.","Said like a lazy, ignorant person who would rather live off the sweat of others than go out and earn for himself.",0
"9764","The point has obviously gone over your head.","No.
 It's not going over my head.
 I am pointing out something that is a more apt analogy.
 You just don't like it, cause your analogy doesn't involve somebody being refused service, so you prefer your inaccurate analogy over mine which is more apt.
 
 Me giving a better analogy is not something ""going over my head""... emoticon_xdonno",0
"4147","So lets say that if, and I know this has nothing to do with the topic of gay marriage, but do the people have a right to amend the constitution to introduce slavery? Does the majority have a right to deny a minority freedom? I already know you answer. You believe in the tyranny of the majority.","Well, assuming that the slavery amendments to the federal constitution were repealed, then slavery certainly could be reintroduced. Minority freedoms are denied all the time. The right to murder, for example. I do not believe in the tyranny of the majority; I believe in the majority's right to legitimately wield its power. If we are not going to be governed by majority rule, then what will we be governed by? If not rule by the many, do you propose we be ruled by the few? Would you really be happy to live under a dictator?",0
"8017","Why is it ok for your side to determine what is right for society but when I offer my vote/opinion, I am imposing something evil on you?","Let me explain this to you.
 
 You want to stop abortions for someone else. You want to take a womans right to choose away. Where as Jito supporting a womans right to choose does not impose upon your life in any way.
 
 You want to stop me from being able to marry this does not effect your life in any way yet has a devastationg effect on my life. The left supports rights while your side want to limit the rights of others.
 
 You want to stop me from being able to marry because you have a religious belief against it even though I may have a religious belief that supports it. Therefore you are imposing your religious and moral views on me when I do not share those beliefs.",0
"492","No church has to marry any couple if they do not wish to do so.","But apparently they can't say no to renting the property for a gay wedding, even if they decide to just say 'no' to everyone and get out of business. go figure",0
"7598","So if Utah made a law or a governor stated that christians didn't need protection because of their beliefs even if there were incidents of anti chrisitan beating and harassment let alone murder for their beliefs you would just say let states have their own laws?","murder would violate the common law.
 
 People should be free to do as they please, but an employer should also be free to employ who they see fit.
 
 we are not talking about legalized beatings.
 
 And are you... now saying being gay is a belief system?
 
 or are they born that way?
 
 which is it?
 
 
 personally, i would never agree to discriminate against people for being gay..
 
 however... if they are flaboyantly gay... then i do favor discrimination.
 
 there is no need to flaunt it.. as it disturbs people.
 
 but if they act normal.. speak normal.. and seem normal, then there would be no justification for firing them in my book.
 
 
 -Mosheh Thezion",0
"4915","France","Wrong, France's form of government is a semi-presidential republic, with rather democratic leanings. They do however tax the rich at a very high rate, up to 70%. This has caused the rich to leave France, taking their money, buinesses, and thousands of jobs with them. Starting in 2007, France began lowering/ eliminating wealth taxes in an effort to draw those people and companies back to France. They have seen the error of their ways and are trying to do something about it.",0
"957","If it benefits you want, have at it. Work on Congress to come up with something like PACS.
 If it's an attack on the definition of marriage, then get lost.","""attack on the definition of marriage""?
 Why is it an ""attack"" to include gay couples in as married?
 Would it be an ""attack"" on something for blacks to not have to be segregated from whites?",0
"6898","And BTW, if you are going to refer to people as ""Antis"", at least be upfront about what you feel they are ""anti-"" toward. ""Anti-gay?"" ""Anti-gay marriage?"" What?","Oh come on, only now you're going to be picky about that? I could have sworn we all agreed to use that term insted of using some of the other more radical monachers. So now you want to change the rules because some wild hair got stuck crossways? Typical.",0
"9932","yeah, i know...like many religions, people just claim they are one and then think they can just pick and choose what to follow. To me, you are all or nothing so those that think the Pope is an idiot should probably consider a new faith because they don't believe in the one they say they do.","So, you're saying that you believe in absolutely everything your church believes and you support everything it does and the moment it did anything oustide of these you'd leave right?",0
"1162","(1) Almost all people say they believe in equality, but the real truth is that throughout American history it has traditionally been liberals rather than conservatives who have fought for equal rights for African-Americans, women, religious minorities, and political dissenters. In most of these battles, conservatives either sat on the sidelines or actively defended the status quo.","Here is the first LIE and rewriting of history by a proponent of gay marriage. If anyone actually studies the civil rights movement they will plainly see that it was the southern democrats who plunged us first into the civil war under Lincoln's administration by attempting succession rather than freeing the slaves, and it was the DEMOCRATS IN CONGRESS who fought civil rights legislation right up to the 60s before finally passing a weaker bill than was submitted by a Republican at the time. Al Gore Senior was one of the loudest opposers of civil rights. And was George Wallace and Governor Patterson, Governors who refused to honor or enforce equal rights after passage, Republicans or a Democrats? For you children from Rio Linda, they were Democrats. They fought desegregation at every level of the process.",0
"9029","No they were trying to not just find a singel gene but overall genetic causality in general. That is why there were so many studies. They have failed to find conclusive proof that sexuality of either type is geneticly derived. This in light of other behaviors is irrelevant. Handedness can also be learned, there is no proof it is geneticly derived or that it isn't but just because it is accepted as genetic doesn't validate that assumption or assumptions for any other behaviors. The tendancy to be nervous or rape or commit other crimes may or may not be genetically related. So far they have no proof but would you say that a person genetically predisposed to anxiety is a positive benefit.","Just because something is genetically predisposed does not mean it has a positive benefit, but I never said that it did. Homosexuality is different, because it has no negative reprocussions that are not caused by something social or religious.",0
"5620","Your right. The majority is not stopping me from having sex with my partner or living life with my partner (assuming I had one). But here is the definition of marriage.
 
 Definitions of marriage on the Web:
 
 * the state of being a married couple voluntarily joined for life (or until divorce); ""a long and happy marriage""; ""God bless this union""
 * two people who are married to each other; ""his second marriage was happier than the first""; ""a married couple without love""
 * the act of marrying; the nuptial ceremony; ""their marriage was conducted in the chapel""
 * a close and intimate union; ""the marriage of music and dance""; ""a marriage of ideas"" 
 
 Nowhere in there does it say man and woman only. What would be the reason for not allowing same sex marriage? There was same sex marriage in ancient Rome (until the Christians came into power and put to death all of the gay couples who were married), parts of Africa, Asia, and I believe the native americans had some form of gay marriage. 
 
 And if you can figure out some of the issues with polygamy such as inheritance and who gets to make decisions for one of the spouses should they become unable to make those decisions for themselves then I dont really care. But insest can produce a child with severe medical problems.","Oh please there is no me it does not say man and woman because it presumes that it IS a man and a woman.
 It doesnt say man and goldfish but I would never be able to marry my pet carp.
 
 There are plenty of couples with an equal chance of producing a handicapped child as an incestuous couple..they are still allowed to stay married.
 Marriage in ancient Rome really has no bearing on modern day marriage.
 
 Addison, I am not against gay marriages...not because of gay rights or because Rome or ancient Greece allowed it.
 We in Britain have had gay marriages for a while and it has made no difference to anyone in Britain except gay people...the sky hasnt fallen on top of us...so why should I object?",0
"3454","Or perhaps Mach just doesn't understand the concept of an 'analogy.'
 
 No one was claiming they want 'rights restricted' because of of bathrooms. He's either being beligerent by intentionally portraying the analogy as a premise, or incredibly dense. I'm starting to wonder if it's the latter . . . .","I believe it is YOU who is being ""incredibly dense"" in your insistance of ""traditional marriage"". No one has EVER said you can't have your ""traditional marriage"" within your chosen religion. That is your right. Yet you want to deny same sex couples their right to ANY form of ""marriage"" within THEIR chosen religion or non-religion, and also deny them the same civil rights you enjoy through your ""so called"" ""traditional marriage"".
 
 No one is asking you to give up anything or change anything you already have. Yet from your elitist viewpoint, you insist on denying it to others. IF that is not prejudice, what is?",0
"6880","would you have a problem calling a guy marrage a ""civil union""?","Yes, I would. The term is not simply just words. The definition of Civil Unions do not allow for the over 1,100 rights, liberties and protections granted to otherwise Legally Married couples. Civil Unions are non-transportable, meaning a civil union from one state cannot be recognized in other states. 
 
 Now if you would like to call ALL legally recognized unions as Legal marriage, fine. That goes for heterosexuals as well. I just can't see that a heterosexual couple would ever want to enter into a ""civil union"" being as they would be denied spousal recognitions and transportability. 
 
 I have als been asked before, in another forum, if I would be opposed to leaving the decission up to individual states. My answer is, yes. Due to the fact that legal marriages between heterosexual couples are granted federal recognition, benefits and interstate transportability which would be denied to Civil Unions if left up to individual states. 
 
 Also we all know what would have happened if individual states were allowed to have determined women's right to vote, interracial marriage and de-segragation. None of those would have happened. 
 Sometimes the general public just doesn't know what's best for their state's citizens. Much of the voting public is simply just too under-informed or misinformed. 
 
 HR3313 (Protection of Marriage Act) and DOMA...MUST be repealed and steps to make all rights equal must be taken. 
 
 The issue of gay marriage rights is indeed a civil rights issue. There is no way around it.",0
"5329","Exd 22:19 ""Whoever has sex with an animal shall surely be put to death.
 
 Sex with animals was once a death penalty offense. Today, we have web sites promoting it.","Firstly, how is this relevant? Secondly, dishonouring your father and mother was once an offence punishable by death. If you quote one, you gotta quote them all.",0
"9000","They still put they're pants on one leg at a time.","Actually, I don't. I usually sit on the bed, put both legs in, then stand up. I bet a lot of people do. This phrase has always bugged me.:xbanghead",0
"9445","Yeah, stupid Rosa Parks. What was she thinking? 
 She didn't realize the price of acting outside the law.","You consider the county to be like Rosa Parks???",0
"7064","No..... I don't like it. Marriage is a specially protected government institution for a reason....... namely that the family unit is the backbone of society. Redefining this government institution means weakening society as a whole.","You mean like the constitution? Like renaming all of the rights and protections some get others do not. Like redefining all of the benefits that this staple of american society so depends on? Like...I would...saaay the 14th ammendment perhaps to only inlcude some people and not others and ignore the fact it is the baisis of our socierty here in the USA?",0
"9023","Defense of Marriage Act, or DOMA, is the short title of a federal law of the United States passed on September 21, 1996 as Public Law No. 104-199, 110 Stat. 2419. Its provisions are codified at 1 U.S.C. § 7 and 28 U.S.C. § 1738C. The law has two effects:
 
 1. No state (or other political subdivision within the United States) needs to treat a relationship between persons of the same sex as a marriage, even if the relationship is considered a marriage in another state.
 2. The federal government defines marriage as a legal union exclusively between one man and one woman.","Defense of Marriage Act - Wikipedia, the free encyclopedia
 This very discussion could very well lead to the recognition that the federal DOMA itself is unconstitutional.
 
 And as for the state DOMA, this discussion is EXPLICITLY saying that it violates the federal constitution. emoticon_rolleyes",0
"798","So country by country, the world is going to hell in a hand basket. And this pleases you, why? emoticon_frazzled","Oh get over yourself and your self delusional narrow fundamentalist mentality.... I thought monogamy was a positive thing was it not?
 
 Oh that's right it doesn't matter about two people loving one another. Two consensual adults being able to express their love in a private ceremony and having that love protected under the law....",0
"7984","It is when you rely on them to determine what is to be right and wrong in other people's lives.","And what of when you go by some moral standard to determine what is right and wrong in other peoples' lives as well? What? you don't do that? Bull. You can't tell me you never have an opinion or judgment on anything anyone else does. But by your logic, that would be imposing on them.
 Sorry, that dog just doesn't hunt. Everyone has some basis for the views they have about they way they think society would be best. There's no law that says people can't participate in that process with religion or anything else as their moral basis. 'Imposing religion' is not the same as using religion as a basis, and it's the fact that you are wrong on this that's why religious people are continually able to have religion as their basis of social change, just as equally as anything else.",0
"7723","They should be discredited, and their hypocrisy should be exposed. Here we have people trying to deny other people the right to marry, supposedly in ""defense"" of ""traditional marriage,"" when some of them are out sneaking around, cheating on their wives, and lying about it when confronted. The only reason this guy admitted the truth is because evidence surfaced about his visits to prostitutes. Meanwhile, has has tried to advance his political career at the expense of gay people. Some defender of marriage! 
 
 This is a classic example of someone needing to get the log out of his own eye.","So, in order to be against gay marriage, a person has to be faithful in his own marriage? Gimme a break. He supports what his constituents want him to support or he doesn't get elected. In case you haven't noticed, the majority of Americans are against gay marriage.",0
"8419","Would you accept civil unions even though they were less then marriage?","No...and you don't have to either.",0
"1543","The problem is that a lot of people feel that there has been a concerted effort for a long time now to get homosexuality in the face of people as much as possible. How many children's books are about two people falling in love, period (regardless of gay or straight)? I've got children and we run across a LOT of books. Few are about that. Now young adult books are a different story. But not children's books. So if these children's books are about gay people falling in love, they were written that way on purpose. So my question is, why can't gay people just write honest children's books with NO agenda? If these books have gay relationships in them, and they are children's books, then there is every reason to believe they were written that way as an agenda. And I'd say for a book titled Heather Has Two Moms, an agenda is pretty obvious.
 
 Sheesh, whatever happened to good 'ol Dr. Seuss?","So it is a bad thing that children read about people and families that exisist and that they are likely to come across? What about King and King? That is a story of a prince falling in love with another prince. If King and king has an agenda then so does snow white, cinderella, Repunzel, and sleeping beauty. Ever read the real stories for yourself, not the cleaned up Disney versions, they are gruesome little tales that would give any child nightmares and make King and King look tame.",0
"7115","If you don't mind, could you just outline your paradigm please?","Sure. This is the ""norm"" that we have. But really, these rules are open to change by either of you. You should decide how you want to be ""judged"". 
 
 Since this is a formal debate - one should stay clear of all the classical logical fallacies. They actually contain the majority of rules and guidelines for a successful argument. A decent list of them is compiled here:
 http://www.infidels.org/news/atheism/logic.html
 
 Using proper English and capitalization is just another novelty of formal debate. Although I personally think that it strengthens one's argument - I'm quite sure that the content speaks for itself. 
 
 Insults and personal attacks should have no place in debate. It is always possible to separate one from their argument. Attack the argument and not the person. Again - that is just one of the logical fallacies.
 
 As for advice and other guidelines of a strong argument, I strongly suggest this website:
 http://www.kings.edu/debate/Judges/NDT2000/S/Sternhagen.html
 
 It gives general tips and the like for debates.
 
 Also, regarding length. Length of posts is often required and over-simplifying can be a great error. The other extreme - over-complicating will not add much to debate. 
 
 Once the debate is over (you decide how many posts each) then I could, if you want, outline a winner and provide my reasons for thinking so.",0
"952","I would think you'd want to know WHY he's against gay marriage. Particularly since he's your preferred candidate, and gay marriage seems to be a very important issue to you. But hey, maybe you don't care!","Actually, no.
 I don't care why he's against gay marriage.
 Pragmatically, what does it benefit to know?
 
 You keep trying to make an issue over why quizzing Palin and not Biden.
 Biden's position is plain. I don't see any confusion on it.
 A while back another poster on another forum argued with me that Palin was not against gays. That she was supportive.
 I don't see it.
 Last night she had a chance to clarify, but she chose not to.
 Her response was thoroughly devoid of any useful information, except to show me that she isn't the biggest anti-gay advocate I could imagine, and that she is against gay marriage which I already knew.
 
 Palin had a chance last night to help eliminate any confusion on her position.
 She chose not to.
 I don't see any confusion on Biden's position.
 While it's not what I would ultimately want, it's the best option out there in this presidential race.",0
"8913","Yes.... 10% of the population has a disorder (homosexuality) that they refuse to deal with in the proper way do to the fact they believe that the majority should just except there so called ""sexual orientation"" and treat it like it is as normal as a traditional relationship between a man and a woman. I'm sorry, but I cannot except this concept that your ""orientation"" is on the same playing field as mine. It is not. Abdominable and wrong behavior do not deserve rights.","BUT how is it not.....I have a committed realtionship, and after 4 years ( longer than most heterosexual relationships) don't we deserve the same rights as you , even if.....you don't believe it is moral. We have given our lives to each other. How is that different from your relationship. Is yours better in some way?....NO it is not....",0
"850","Anyone who preaches against my people are not a nice guys.","Well, I don't think that is a good way to look at people.",0
"3073","Georgia and Mississippi, what a surprise. If the feds had not intervened, citizens there would still be drinking from separate water fountains and riding in the back of busses.
 Dono","Well try Arkansas (75/25), Georgia (76/24), Kentucky (75/25), Michigan (59/41), Mississippi (86/14), Montana (67/33), North Dakota (73/27), Ohio (62/38), Oklahoma (76/24), Oregon (57/43), and Utah (66/34).
 
 All of these margins were well above the percentage of votes cast for Bush and Kerry, respectively. Ohio, for instance, went to Bush by 2%, but the ban was passed by 24%. Bush lost Oregon by 4%, but the ban passed by 14%. Bush lost Michigan by 3%, but the ban passed by 18%. The margin of victory for each of these states exceeds George Bush's margin of victory in that state. Those extra votes had to come from somewhere, and it seems like many people other than the ""religious right"" feel the same way.",0
"8018","Sorry, but you can't have your cake and eat it too--you can't separate issues regarding homosexuality from religion questions as far as many people are concerned. You don't get to simplify a complex issue so easily.
 
 Homosexual issues can't be adequately discussed outside a context that includes religion.","Because that is your only excuse? Sorry chum, you still don't get seperation of church and state. If you want to debate religion, take it to the religion forum.",0
"8942","OK, are YOU willing to settle for legal recognition of your relationship with your spouse under federal and state laws as a ""civil union"" only? You would still maintain the right to consider yourselves as ""married"" under whatever religious denomination you choose.","But my relationship is between a man and woman. You would be asking marriage to be redefined to do that. Remember, part of what defines marriage is that it is between a man and woman.",0
"5644","So, in other words, what you're saying is that the Pope, who just declared that all Christian Churches apart from the RCC to be false churches, including we evangelicals/fundamentalists is a fundie himself ? JPs right Matt, take your meds and do it quickly. emoticon_frazzled","Is he anti gay? Yes so they are all in the same boat and cut from the same hatefilled, homophobic, bigoted, christianist cloth.",0
"2659","Just because you think you are entitled to what I earn doesn't make it so. Earn your own.","Said like a cruel evil person who has no concern for his fellow man.",0
"8119","It's hard for me to believe that people in your movement don't know that generally, people's view on a political/ideological issue is a different matter than whether or not they would save their life or help them. Surely you all aren't THAT out of touch with the way people are.","You see, that's the problem: ""generally"". You obviously know little or nothing of how prejudice works in this country.",0
"4059","Any two adults can run the household, one can make the decision if the other is incapacitated, one inherits when the other dies, etc etc. That parallel does not carry over to group marriages. When one dies, who inherits? If one is incapacitied, who decides what the treatment should be? Basically, pretty much none of the marriage benefit laws that are on the book make any sense for groups of more than two, so recongnising group marriages is a huge legal task, and one for which the outcomes are far from obvious. 
 
 If we're talking about legal recognition, and we are (right?), then the cases are wildly different. Our marriage laws, for better or worse, are set up on the assumption of two adults running a household. They also assume man and wife, true, but don't actually depend on that. But the dependence on there being two people is embedded in the laws; changing that is a huge project.","Yes, but gays would also want laws changed to accomodate THEIR form of marriage as well. The fact that one requires less change than the other shouldn't matter, should it? Should having to do more reworking of laws and more paperwork hinder the pursuit of equality? It seems to me your argument boils down to ""polygamy requires more work to make the laws accomodate it."" Yeah--such is the price for marriage equality.
 
 Let's face it--if society really wanted to make marriage an open-ended institution of equality rather than for opposite-sex couples which comprise most relationships, they could pull it off--polygamy, gays, letting 17 year olds marry, etc. All those civil servants are there and can do it as directed as legislation is changed. Means could be set up to determine inheritance, for example. Laws can be worded to do it.",0
"9980","Changing definitions just to satisfy the ego of any one group is patently ridiculous. One might ask why we can't call ourselves female when we are actually male or why males shouldn't be allowed to enroll in an all girls school.","If I call somebody ""male"", that restricts no rights from them.
 It doesn't require they go to a separate place to get their rights.
 
 And quite frankly, insisting on keeping one definition FOR A RIGHT (at the exclusion of gays) is ""satisfying the ego"" of the homophobic group.",0
"49","In the latter case, that's because more fornicators are shacking up rather than getting married, which is why there's fewer divorces.","What quaint illogic. Only people who marry can get divorced, so a reduction in people marrying has no effect on rising divorce rates. If anything, a rising divorce rate among fewer marriages points to an even higher divorce rate than ""normal"".",0
"8632","Well the blame falls to the county for issuing illegal marriage licenses. Such is the price for acting outside the law.","Yeah, stupid Rosa Parks. What was she thinking? 
 She didn't realize the price of acting outside the law. emoticon_rolleyes",0
"4970","Of course it is. It is just one more cog in the wheel of our moral and social decline that will lead to our complete destruction as a rational and civilized Society. And the radical gay agenda has proven they have the same ethics as Al-Queda and practices a scorched Earth Policy too. You will gladly tear down our Democracy in order to gain the undeserved rights you demand for yourselves. 
 
 You see nothing wrong with forcing the majority of the population to submit to the immoral will of a tiny minority when all of the human and civil rights protections have already been afforded you. But that is not enough for you. You must force your unnatural lifestyles in our faces and then insist we are bigots for not enjoying or just accepting the perversions you see as natural, normal and right. 
 
 Just because you can't see, or refuse to see the long term negative effects of your unnatural lifestyle being imposed on the larger society, it doesn't for one minute mean they aren't real and evident in their destructive consequences.","Maybe you'd be happier living in a moslem nation like Iran or with the Taliban.",0
"554","You have to get to square one before square 2. Society needs to come to grips with how it is going to view homosexuality before the law, absent from the philosophical issue is debated. You are getting the cart before the horse, so to speak. In essense, the so-called legal issue needs to be debated at least in the context of many of the above-mentioned things (HIV, health, etc.), better yet after society decides how it will view homosexuality.","Just like we waited until after society decided how it would view civil rights for blacks?
 
 No one is forcing you to debate the constitutional issues. If you don't wish to, fine; don't. I seriously doubt if anyone would miss your input.",0
"6698","I think that you should look for a better example of the ""land of the free"". emoticon_rolleyes","Well, I`ve always seen denmark to have a rather high level of political, economic, social and religous freedom (the only real detriment is high taxes, but some would argue that high taxes coupled with a large amount of income distribution actualy increases economic freedom, so its kind of ambigous). This being mixed with relative socialistic and prosperous economy makes Denmark a good contestant for the title ""the land of the free"".",0
