"","quote_text","response_text","relation"
"24661","Here in New Hampshire, not known as a bastion of liberalism, Civil Unions passed the state legislature this year. I am now covered under my partner's state sponsored (he's a state worker) health insurance. We are grateful.","Oh, I hear you. I am covered by my partner's insurance here as well. I would not have been able to get the insurance if we were not legally a union. It's amazing. And I am REALLY greatful for that!",2
"11121","Your are right it was and issue but most states were not interested in changing their constitutions.........That changed when activist judges in Mass started making the law instead of interpreting it.......","Well, I would agree that as many constitutional ammendments probably would not have passed, but I certainly don't think they all would not have been passed, and I don't think that Massachusettes allowing same-sex marriage was a bad thing. Constitutional ammendments are difficult to overcome, but no one can ever change a law if people aren't willing to take a stand and fight for it.
 
 Can you tell that I love the quote in Jyoshu's signature?",2
"1045","Hi, Matthew, I understand and share your frustration and anger, but the enemy isn't married heterosexuals. It's Christianist bigots. You won't achieve anything trying to attack straight marriage -- as an institution, the only ones who can undermine it are straight people who choose not to marry. I guess I just can't see the point of this particular thread.","Just wanted to repeat that cause it warranted repeating.",2
"89521","Just out of curiosity jake are you gay?","Yes.",2
"4273","""Science keeps religion from sinking into the valley of crippling irrationalism and paralyzing obscurantism."" -- Martin Luther King, Jr.","But then again, I guess it just proves my point.
 
 Quod erat demonstrandum.",2
"28942","From CNN
 
 I'm glad to see that at least some pastors in this world have integrity and are not bigoted and want all citizens to have the same rights. It's refreshing to see that there are many churches like this (my own is similar), but I wish there were more who were not bigoted. The others give Christianity a bad name and cause people to associate Jesus and the church with intolerance and removal of equal rights.
 
 Oh, and couldn't agree more with Ahnuld.","So true, and just like the mormon church. I plan on going to another protest at the Santa Monica pier tomorrow.",2
"21262","Just thought I'd share about secular rights for gays...not ""special rights"" but equal rights...
 
 No, homosexuals do not have the same rights as heterosexuals do. We cannot serve in the military because of our sexual orientation. 
 
 We do not all have protections against being fired because of our sexual orientation.
 
 As for the secular rights, I don't think this is right.
 
 From a religious standpoint, I've never seen more ignorance, hatred or twisted lies put into words as I have on this board from some of the folks who are Christians. Personally, I don't see the difference between what is ""good"" and what is ""evil"" when it comes to religion on here. I've seen satanists say nicer things than what has been written here.
 
 If this is your idea of what is good, I want no part of it.
 
 As far as the two, secular rights and religious rights, it seems that although the constitution has a freedom of religion clause in it, faith based people cannot and will not separate the two out making the separation clause invalid...what's the point in that?","I think they are doing it out of fear. They see the moral decline in America and they have latched onto the GLBT Community as their scapegoat. Since it's no longer PC To attack African-Americans for their obvious differences, it's not PC to go after other religions (especially Judaism - not that it actually stops pure hate groups from doing it) they have decided that attacking a group of people which are sexually different should be the way to go.
 I mean, their religion tells them that premarital sex is bad and wrong. Even though there is a multi-billion dollar industry based around HETEROSEXUAL sex, they actually depend on that money too much to bite the hand that feeds them. 
 Insted, they attack a group that has not legal rights to marriage let alone little legal standing as far as individual rights. 
 It's easier that way.",2
"3152","The legal middle ground is called ""civil unions.""","You know, I would be fine with that as long as it were truly a middle ground. If that term were used equally among straights as well as gays.
 But it's just a term. The same as with the term ""marriage."" 
 It's just a term. Just a word.
 Personally I feel the government needs to get out of the business of marriage altogether. 
 Let the legal term be agreed upon unilaterally.",2
"87","I have a question for all those of you who are against same sex marriage. Now this takes some ability for inward perspective, a quality in short supply here sometimes.
 
 Here goes.
 
 Would you be happy to accept what you are asking gay people to accept? Would you want gay people to outlaw your marriages? Would you still support the majority decision if the majority of people were gay and it was heterosexual marriages that were being denied or banned outright? Would you accept civil unions even though they were less then marriage? Would you be happy or find it just that certain religious sects were fighting your civil rights?
 
 I know this is a futile attempt to try and get you all to think of life from a gay perspective.","You know the answer, Matt. They'd never accept it.",2
"8236","What would you rather have your politicans talk about<b></b>: 
 
 Gay marriage and how to ban it, 
 
 or
 
 Securing the borders, nuclear plants, water plants and the country as a whole from terrorist attacks. Properly funding education to ensure that the future generatios are smarter then the previous. State and federal fisical policies and the long term affects on irresponble behavior. Medicare and how it will soon be eating up ever larger portion of state and federal budgets. 
 
 Is anyone else willing to stand with me in declaring that Gay marriage is nothing but a method for politicans to avoid dealing with the real issues?","You know Duo, I actually agree with you here. I think it's a method for BOTH sides to avoid dealing with other issues. For The Democrats, gay rights is a means of tokenism to get some extra votes. For Republicans, it's a way to stir up their base to avoid dealing with unpopular policies.",2
"1252","*A little off subject* If gay marriage is legalized, then so should multiple partners for marriage?emoticon_zzzz","Yes absolutely remember that polygamous marriage is not only biblical but also the biblical norm. People should be free to form any type of family structure they want to.",2
"217","Here in New Hampshire, not known as a bastion of liberalism, Civil Unions passed the state legislature this year. I am now covered under my partner's state sponsored (he's a state worker) health insurance. We are grateful.","And this is a terrific breakthrough. My partner and I are coveered by my company's health insurance, and the state of Connecticut honors our Civil Union. That being said, I still have to pay tax on my partner's health insurance as imputed income because the federal government refuses to acknowledge our union.
 
 So it has to be marriage. Full and without exception.
 
 Civil Unions are not enough when we are treated differently under the law.",2
"59231","I apologise if I have offended you Jason.
 Furthermore I must admit that I do not actually own a camel.","Apology accepted. I kind of figured you didn't.",2
"1608","Is the bible our constitution?","Render unto Caesar the things that are Caesar's and to God the things that are God's. And good moral character is one of the things to render unto God.
 
 So, the answer is there is a higher Law than the Constitution. 
 
 God rules!
 
 And now the verse of the day:
 
 A man who remains stiff-necked after many rebukes will suddenly be destroyed--without remedy. - Proverbs 29:1",2
"64121","and the nutty professor from UC San Diego Simon LeVay who's myopic bent to show... and who's grant was provided to show that there was a genetic cause, failed miserably in doing so. His findings were inconclusive... biased and his study groups and samples were doctored.","You have this habit of making sweeping claims with little to no substantiation.
 And even if we were to completely ignore LeVay altogether, there is MOUNDS of other evidence showing a genetic cause.
 Like I keep pointing out, but nobody on your side of the fence seems to realize, NARTH's OWN CITED REFERENCES say there is a genetic cause!",2
"70421","My point in starting the thread is not merely that Christians fall short of their aspirations. No....this is worse. Because this particular U.S. Senator, an avowed conservative Christian, has actively worked to restrict the rights of others to marry, supposedly in the name of ""protecting"" or ""defending"" marriage, while at the same time undermining his own marriage. He makes a pretense, for political gain I suspect, of ""defending marriage"" by playing to people's anti-gay prejudices while himself undermining marriage in his real life. That's hypocrisy, and it's dishonesty.","People like this guy, and Henry Hyde, Newt Gingrich, Robert Livingston, and so many others happen to be right wing republicans....isn't that peculiar?",2
"28031","Your analysis might be correct, although I don't think I'd bet big money on it. In particular, I'm not sure about your conclusion here:
 ""The legislature is required to consider constitutional amendments in a joint session until final action is taken.""
 My reading is simply that if they don't reach a conclustion in one session, they have to take it up again in the next one. If it's going to pass, it has to pass in two consecutive years, so simply taking it up in year three and saying, ""Didn't pass in two consecutive years, failed"" may be legit.","I think this is a fair conclusion. I went as far as I did because of what it seems to say about the governor calling for a joint session. I may be wrong, but the text seems to instruct the governor to keep them in joint session until final action is taken. In other words, it doesn't appear that the governor has an option. And it does not seem that the Constitution allows for a legislative session that never ends. I'm not sure how else to square the two except that the legislature should pursue final action. Of course, as you have pointed out, it really is hard to speculate on this one without any historical context of the amended Amendment Process, and/or the relevant legal precedent surrounding it. Any thoughts on this?",2
"38351","I have no problem what it is called, marriage, civil unions, or Fred. As long as there are the same benefits (and drawbacks) legally as marraeg.","So we agree..... What I want to know is why the vocal homosexual 'lobby' insists on the term ""marriage?""
 
 emclean, the sanctity of marriage would not be the only thing about marriage to be (harmed?) changed. The whole definition of marriage would change, too.",2
"1650","Research Shows Gay Marriage Reduces VD
 An associate professor in the Department of Economics at Swarthmore College has written a paper for the National Bureau of Economic Research that shows how in Europe, where same-sex relationships have been granted legal recognition since 1989 (beginning in Denmark), there is a correlation between same-sex marriage (or civil unions) and a decline in the rate of at least one sexually transmitted disease, syphilis.
 
 In ""Forsaking All Others? The Effects of 'Gay Marriage' on Risky Sex,"" Thomas S. Dee writes:
 
 One of the conjectured benefits of establishing the legal recognition of same sex partnerships is that it would promote a culture of responsibility and commitment among homosexuals. A specific implication of this claim is that ""gay marriage"" will reduce the prevalence of sexually transmitted infections (STI). In this study, I present a simple 2-period model, which provides a framework for discussing the ways in which gay marriage might reduce (or increase) the prevalence of STI. Then, I present reduced-form empirical evidence on whether gay marriage has actually reduced STI rates. These evaluations are based on country-level panel data from Europe, where nations began introducing national recognition of same-sex partnerships in 1989. The results suggest that these gay marriage laws led to statistically significant reductions in syphilis rates. However, these effects were smaller and statistically imprecise with respect to gonorrhea and HIV. [from the paper's abstract]
 
 Professor Dee is no neophyte or quirky economist working on a pet project. He has contributed articles to numerous academic journals and chapters to several books, including No Child Left Behind?: The Politics and Practice of School Accountability, Developments in School Finance, and An Economic Analysis of Risky Behavior Among Youths.
 
 Dee's concluding paragraph suggests the impact on both the U.S. economy and public health that could ensue from legalizing gay relationships:
 
 These results suggest that gay marriage might reduce, perhaps dramatically, the social costs associated with STI like syphilis. In the United States, over 34,000 cases of 25 syphilis were reported in 2003 (CDC 2004b). And the direct and indirect annual costs of syphilis have been estimated at nearly $1 billion, which reflects in large part, the role that syphilis plays in spreading HIV (CDC 1999). However, the policy relevance of these results probably extends beyond the issue of improvements in public health. For many who are debating the desirability of gay marriage, these results may be more important because of what they suggest about the likely effects of gay marriage on the degree of personal commitment in same-sex relationships.
 
 
 The full paper provides extensive economic analysis, including charts and graphs, and is worth reading for all those concerned about the prospect of equal-marriage rights in the United States -- whether proponents or opponents of the concept.
 http://ricksincerethoughts.blogspot.com/2005/05/research-shows-gay-marriage-reduces-vd.html","Yes, and it reduces a much needed population growth too. emoticon_xgood",2
"9267","So men can marry men, and women can marry women.","Yes",2
"6774","What new class? This is a silly statement. Too general.","Yes, Joe, I agree. Does this new class apply to the new straight couples as well?",2
"16251","Well, at least they're trying to do it the right way, instead of finding some biased judges to render them some ruling.
 
 What I don't like though is the idea that civil unions can't be worked into a more doable institution. I'd love to see some sort of national full-benefits civil union system put in place for things like this.","And I would agree with you as long as all marriages for all couples were called civil unions and there is no two tiered system.",2
"42731","""Science keeps religion from sinking into the valley of crippling irrationalism and paralyzing obscurantism."" -- Martin Luther King, Jr.","But then again, I guess it just proves my point.
 
 Quod erat demonstrandum.",2
"6536","I don't know if it will be found unconstitutional, but there is an effort to simply get it repealed. Same effect in the end.
 
 Oh, and congrats!","Well, it is being challenged in the courts, so the only way to overturn it would be to deem it no longer constitutional.
 
 
 Oh, and thank you!",2
"27181","And neither can millions of other heterosexuals, something you ignore. As for nature, technically anything that occurs ever without supernatural causes is in fact in nature. We are a part of nature. Everything we do is a part of nature. Therefore, by taking the genetic data of two gays, placing it in a egg and having a surrogate mother bring it to term, gays can reproduce themselves.","You stoll my idea....LOL 
 
 I guess great minds do think alike! 
 
 ;)",2
"3512","Why don't we do the same for straight marriages then?","Sure, I have no problem with the idea of a given state allowing a straight couple to file for divorce remotely somehow, if that couple is residing in a different state.",2
"2852","I'm wondering how the California amendment will affect those gay marriages that occurred between the time the judge rewrote the law and the amendment prohibited the marriages. Are those people married or not?","I believe such amendments cannot be pushed retroactively for them, so their marriages will stand (Something with US contitution code not allowing things like that to be retroactive).",2
"3835","I have no problem what it is called, marriage, civil unions, or Fred. As long as there are the same benefits (and drawbacks) legally as marraeg.","So we agree..... What I want to know is why the vocal homosexual 'lobby' insists on the term ""marriage?""
 
 emclean, the sanctity of marriage would not be the only thing about marriage to be (harmed?) changed. The whole definition of marriage would change, too.",2
"90081","But, it's a really simplistic answer to a much more complicated situation.","Of course. Afterall, this is the internet...
 
 :)",2
"56911","And it takes this long for the obvious to be said...
 
 http://story.news.yahoo.com/news?tmpl=story&cid=514&e=1&u=/ap/20050314/ap_on_re_us/gay_marriage","This is a push to promote lawlessness. The San Francisco fiasco is the prime example. People with certain agendas are refusing to follow the laws. This is a devastating precedent for our Nation.",2
"47541","Oh it has happened. But that is not a problem with my son, me or his father - it is a problem for the pathetic hate-mongers who carried out the acts of harrassment.","Well I'm glad its no problem for your son. No child deserves to be harrassed.",2
"35882","Well try Arkansas (75/25), Georgia (76/24), Kentucky (75/25), Michigan (59/41), Mississippi (86/14), Montana (67/33), North Dakota (73/27), Ohio (62/38), Oklahoma (76/24), Oregon (57/43), and Utah (66/34).
 
 All of these margins were well above the percentage of votes cast for Bush and Kerry, respectively. Ohio, for instance, went to Bush by 2%, but the ban was passed by 24%. Bush lost Oregon by 4%, but the ban passed by 14%. Bush lost Michigan by 3%, but the ban passed by 18%. The margin of victory for each of these states exceeds George Bush's margin of victory in that state. Those extra votes had to come from somewhere, and it seems like many people other than the ""religious right"" feel the same way.","Here in the Midwest, large numbers of diehard black Democrats voted for Kerry and against gay marriage. It truly was a cross-over issue that transcended party politics.",2
"84101","Interesting insight on the matter, foundit. I find it strange that no anti-gay marriage proponent has responded yet.","I think there are some things they will habitually avoid discussing.
 After a while, even Archie realizes the claims he makes that are no-brainer false.",2
"1335","(Los Angeles, California) California Democrats have wrapped up their annual convention with a resolution supporting same-sex marriage. 
 
 ""The California Democratic Party is now a leading partner in statewide efforts to ensure that all California families enjoy the legal protections that they deserve,"" said Eric Stern, National Stonewall Democrats Executive Director who addressed the convention. 
 
 The resolution calls for civil marriage to be extended to same-sex couples. It passed unanimously and as the vote was being taken many delegates displayed signs that read ""AB 19"" in support of an assembly bill that would extend civil marriage to same-sex couples. The legislation was recently introduced by Assemblyman Mark Leno, an openly-gay Democrat from San Francisco.
 
 The vote makes California the fourth state Democratic party to officially call for marriage equality. The Democratic parties of Massachusetts, New York and Washington State have all expressed support for marriage equality, either by resolution or through a state party platform.
 
 The Religious Freedom and Civil Marriage Protection Act, authored by Leno, is expected to pass through the Assembly Judiciary Committee on April 26.
 
 The legislation would allow gays and lesbians to marry while protecting the rights of churches opposed to same-sex marriage to refuse to perform the weddings.
 
 It also has the support of the NAACP","But of course, according to one singularly deranged poster here, it's the Republicans  who are truly pro-gay (they just can't show it, doncha know), while the Democrats are just paying phony-baloney lip service to us...",2
"7330","It doesn't mean that state has to recoginze your marriage if you move in though.
 You also forgot the last part ""And the Congress may by general Laws prescribe the Manner in which such Acts, Records and Proceedings shall be proved, and the Effect thereof.""","Actually, I think Kronos is right in this case--at least from the standpoint of most consitutional scholars. Of course the framers didn't envision the wording to be used in this way for this purpose--this is what's simply called a ""loophole"", in this case anyway. It's why there has been an effort in recent years to close the loophole with a constitutional amendment defining marriage.",2
"8410","Interesting insight on the matter, foundit. I find it strange that no anti-gay marriage proponent has responded yet.","I think there are some things they will habitually avoid discussing.
 After a while, even Archie realizes the claims he makes that are no-brainer false.",2
"6194","Congratulations, Joe! 
 I'm so happy for you. Sounds great. It's this aspect of our lives that the conservatives won't see... 
 But anyway, more power to you, and I hope that you and your partner have many long and happy years together.","Thank You! I think we will!",2
"28071","The federal level is perhaps a different story. However, the Constitutional amendment process allows for the masses to have their way in every area. Not through direct voting, but through their representatives.","Which, to my mind, is the more proper way to do things. Having the people decide on legislative matters seems alot like having a commitee of your neighbors decide on the proper way to perform your heart surgery. Too many states make it far too easy to get an issue on the ballot, and alot of very stupid laws and constituional amendments have resulted. Take a look at California politics if you want some examples.",2
"40231","I have tons of pics of my ""wedding"" in September and I look like a dork in everyone one of them. Every single shot, I have some dumb goofy expression on my face..... I have deep sympathy for anyone who has to look at pics of their own ceremony if they hate the pics of themself","I know what you mean, my Girlfriend says I always put on a goofy grin every time I get my photo take or if I don't do that I seem to close my eyes just as the picture is taken.",2
"9041","Yeah, sure your right. Take Ellen for example. It was not too long ago...or perhaps it was (I'm getting old) that she came out of the closet screaming about being gay...and how proud she was to finally be able to say it out loud.","And that's when her career and popularity took a nosedive.
 
 Now that she's no longer playing the activist, she's becoming popular again.",2
"35631","Bingo. This is spot on. Why suggest a repeal of the entirety of DOMA if you support the policy established by part of DOMA? And I repeat my earlier observation: if DOMA is such a travesty, why not go ahead and try to repeal it as a Senator. Such a repeal would have to be initiated by Congress anyway. It's highly unlikely that he could accomplish a repeal of DOMA as President.","Because there are still a lot of people in this country that support oppression and injustice toward gay people.",2
"3588","Well try Arkansas (75/25), Georgia (76/24), Kentucky (75/25), Michigan (59/41), Mississippi (86/14), Montana (67/33), North Dakota (73/27), Ohio (62/38), Oklahoma (76/24), Oregon (57/43), and Utah (66/34).
 
 All of these margins were well above the percentage of votes cast for Bush and Kerry, respectively. Ohio, for instance, went to Bush by 2%, but the ban was passed by 24%. Bush lost Oregon by 4%, but the ban passed by 14%. Bush lost Michigan by 3%, but the ban passed by 18%. The margin of victory for each of these states exceeds George Bush's margin of victory in that state. Those extra votes had to come from somewhere, and it seems like many people other than the ""religious right"" feel the same way.","Here in the Midwest, large numbers of diehard black Democrats voted for Kerry and against gay marriage. It truly was a cross-over issue that transcended party politics.",2
"28941","From CNN
 
 I'm glad to see that at least some pastors in this world have integrity and are not bigoted and want all citizens to have the same rights. It's refreshing to see that there are many churches like this (my own is similar), but I wish there were more who were not bigoted. The others give Christianity a bad name and cause people to associate Jesus and the church with intolerance and removal of equal rights.
 
 Oh, and couldn't agree more with Ahnuld.","So true, and just like the mormon church. I plan on going to another protest at the Santa Monica pier tomorrow.",2
"5969","Murdock also wrote that ""although tradition and societal values are important, they cannot be given so much weight that they alone will justify a discriminatory statutory classification."" 
 
 Without doing any research I would think that this was the same justification given in freeing the slaves.
 Because, at the time, many slave owners held that this was the way it had always been and because the Bible says its okay (the same arguments todays gay marriage opponents use).
 
 Oh that slippery slope.
 
 emoticon_xangel","And it also took an amendment to give the slaves rights, not a judge.",2
"2803","Your analysis might be correct, although I don't think I'd bet big money on it. In particular, I'm not sure about your conclusion here:
 ""The legislature is required to consider constitutional amendments in a joint session until final action is taken.""
 My reading is simply that if they don't reach a conclustion in one session, they have to take it up again in the next one. If it's going to pass, it has to pass in two consecutive years, so simply taking it up in year three and saying, ""Didn't pass in two consecutive years, failed"" may be legit.","I think this is a fair conclusion. I went as far as I did because of what it seems to say about the governor calling for a joint session. I may be wrong, but the text seems to instruct the governor to keep them in joint session until final action is taken. In other words, it doesn't appear that the governor has an option. And it does not seem that the Constitution allows for a legislative session that never ends. I'm not sure how else to square the two except that the legislature should pursue final action. Of course, as you have pointed out, it really is hard to speculate on this one without any historical context of the amended Amendment Process, and/or the relevant legal precedent surrounding it. Any thoughts on this?",2
"12521","*A little off subject* If gay marriage is legalized, then so should multiple partners for marriage?emoticon_zzzz","Yes absolutely remember that polygamous marriage is not only biblical but also the biblical norm. People should be free to form any type of family structure they want to.",2
"2894","From CNN
 
 I'm glad to see that at least some pastors in this world have integrity and are not bigoted and want all citizens to have the same rights. It's refreshing to see that there are many churches like this (my own is similar), but I wish there were more who were not bigoted. The others give Christianity a bad name and cause people to associate Jesus and the church with intolerance and removal of equal rights.
 
 Oh, and couldn't agree more with Ahnuld.","So true, and just like the mormon church. I plan on going to another protest at the Santa Monica pier tomorrow.",2
"54451","NO I think that if certain religious groups can fire people for being gay then I as a gay man should be allowed to fire those of that certain religion.","As much as it pains me I'm going to agree with Mathew here. If you own a private business then you should be able to hire and fire people for whatever reason you want. If a private company only wants to employ one gender that should be their choice. If a private company only wanted to employ people choosing a gay lifestyle, I would support their right to do so. I also support a persons right to not use businesses who have hiring practices they don't agree with.
 Note: I don't include gov't in this, the rules are and should be different for government.",2
"668","Religious Right Group Claims Same Sex Marriage Leads to Mass Murder
 By David Corn, Mother Jones
 Posted on April 10, 2009, Printed on April 10, 2009
 Religious Right Group Claims Same Sex Marriage Leads to Mass Murder | | AlterNet
 
 Is there a connection between same-sex marriage and mass murder?
 
 That's what one religious right outfit is suggesting. This week, Morality in Media disseminated a statement noting that the Iowa Supreme Court had legalized gay marriage on the same day that a gunman murdered 13 people in Binghamton, New York. The headline on the release: ""Connecting the Dots: The Line Between Gay Marriage and Mass Murders."" The group's president, Bob Peters, notes that the ""underlying problem is that increasingly we live in a 'post-Christian' society, where Judeo-Christian faith and values have less and less influence."" And, he continues, this ""secular value system is also reflected in the 'sexual revolution,' which is the driving force behind the push for 'gay marriage.'""
 
 Here's the punch line:
 
 It most certainly is not my intention to blame the epidemic of mass murders on the gay rights movement! It is my intention to point out that the success of the sexual revolution is inversely proportional to the decline in morality; and it is the decline of morality (and the faith that so often under girds it) that is the underlying cause of our modern day epidemic of mass murders. 
 
 That is, he's not saying that gay rights activists are directly responsible for the murderous actions of gun-toting madmen. But Peters maintains that those who champion gay rights are undermining the moral fiber of society and that this assault on traditional values creates an environment in which killing sprees can more easily occur. These acts of gun violence, he insists, are the poisoned fruit of the push for gay marriage.
 
 Talk about exploiting tragedy to advance an agenda. It might be tempting to dismiss Peters and Morality in Media as marginal, but this group did receive federal funding from 2005 through 2007. The money supported a Morality in Media project, ObscenityCrimes.org, which paid two retired law enforcement officers to review citizen complaints about obscenity on the Internet and to forward the best leads to the US Justice Department for possible prosecution. A total of $300,000 was provided to Morality in Media through two earmarks Rep. Frank Wolf (R-Va.) placed into spending bills, according to Peters. And a portion of that money went to cover Peters' salary. As The New York Times reported in 2007, no obscenity prosecutions had resulted from the Morality in Media's obscenity-tracking work.
 
 Peters tells me that since 2007 -- thanks to the fuss about earmarks -- he has received no more funds from the US government. After the earmarked grants ran out in 2007, he did apply directly to the Justice Department and was turned down. Since then, he has raised private funds to keep ObscenityCrimes.org going. That may be for the best -- particularly for Morality in Media. Peters has recently attacked President Barack Obama's pick for deputy attorney general, David Ogden, as an ""ACLU-minded"" sort who would ""likely weaken"" government efforts ""to curb sexual trafficking and sexual exploitation of children."" It would be difficult -- or, at least, awkward -- for Peters to blast a Justice Department that was funding his own work.
 
 In his statement on gay marriage and mass murder, Peters notes that Christianity and Judaism teach ""that we are to love our neighbors as ourselves and to forgive others."" But on the subject of gay marriage, he does seem to have a rather unforgiving approach.
 
 
 David Corn is the Washington bureau chief of Mother Jones and the co-author of Hubris: The Inside Story of Spin, Scandal, and the Selling of the Iraq War and is the author of The Lies of George W. Bush. He writes a blog at davidcorn.com. 
 
 © 2009 Mother Jones All rights reserved.
 View this story online at: Religious Right Group Claims Same Sex Marriage Leads to Mass Murder | | AlterNet","Once again as the noose tightens and they see their days are numbered. The religious elite feel their power and hold over the masses slipping. With Iowa and Vermont being major victories they'll stop at nothing to instill fear and confusion upon the American people to try and stem the tide that has been long overdue in rising.",2
