"","quote_text","response_text","relation"
"6138","Put a fork in it. Socialized medicine is DOA.
 
 The possible scenarios that could get the healthcare bill made into law are both suicidal moves that will cause the Democrats to become Washington outsiders in quick order. They are:
 1. Get the HR to pass the Senate Bill without any changes. This will be suicidal to the most liberal Democrats and the most Conservative ones, because the Senate Bill is a neutered version of the House Bill.
 2. They drag their feet on certifying Brown until after the reconsiliation process occurs so that they maintain their supermajority. This option is ever worse than Option 1 because it exposes every Democrat in Congress for the unprincipled b@#$%rds that they are and will cause a firestorm against them for years to come. If there's one lesson that crooked politicians should have learned by now, it's the lesson of Watergate. The people have long memories when it comes to blatant attempts to throw elections.","So you are saying that the democrats have no choice but to inaugarate Brown and let him stop the bill? You suggest that whatever option they pick will be political suicide.",1
"9783","And it IS based on the ability to pay...you just want me to pay for someone else's and in the most inefficient way possible.","Well, at least you have that right.
 
 The cheapest and most efficient way of delivering health care is through single payer financed by taxes.
 
 Every single study ever done demonstrates that the most efficiently run health care system is Medicare. It functions with a 2% overhead.
 
 As I hope you know, insurance is based on the principal of risk-spreading, and the larger the pool the more the risk is spread.
 
 Even now, if you are healthy and privately ""insured"" you are paying for others' health care. You pay premiums and the benefits go to those who are in need of benefits.
 
 The only difference is that you support all the clones and drones in the health care ""industry"" who come between the physician and the delivery of services.
 
 Like so many on the so-called libertarian right, you have made a fetish of the market.
 
 Keep on drinking the Kool-Aid that Alyssa Rosenblum dispenses in trash like The Fountainhead",1
"8475","National health care systems are cheaper than the current US system.","Well this doesn't matter. It would have to be free for the US to afford it. In fact, look for the UK to have troubles affording it as their debt pushes 100% of GDP like the US.",1
"5321","Well, next to my keyboard currently is a rather fine bar of Ecuadorian milk chocolate, 39% cocoa solids, make with organic, fairly traded cocoa and raw cane sugar, manufactured in Italy. I also still have the packet for a similar 35% cocoa solids Dominican bar, made in Germany. Have to say that on balance I prefer the Ecuadorian bar, much deeper flavour.
 
 Hershey's is repulsive, and snickers is bland and greasy.","Well, it is probably a different taste from what you are used to. I personally love Hershey's but that's probably because I grew up on it. European chocolate is supposed to be better but I don't have the taste buds for it...but I still like it. Plus Hershey Park was fun as a kid. 
 
 
 Now can we please stay on topic and talk about candy?",1
"7965","I think this is rather simple. There will be a decrease in volume or quantity of healthcare services. This will not include time of doctors who mostly tell their spport staff to do yet another test. So it will mostly include support staff, administrative staff, equipment manufacturers. They will not necessarily get paid less, there will just be fewer of them. Per person that is.","Well to get healthcare from $6000 per person to $3,400 per person you'd have to pay them less or fire them. 
 
 So do I understand you correctly that we will either cut pay or fire doctors and nurses?
 
 EDIT: that seems dramatic...not ""fire"" them but they will basically go into another profession since they are no longer needed.",1
"9697","You can't sue your government? Seriously? The NHS in the UK has been sued in cases of malpractice, but usually suitable compensation is sorted long before it gets anywhere near a court. Of course payouts are lower in the UK because the NHS will already be providing any subsequently required treatment.","Well at least in the US you can't. Also in the US if a law suit is brought it is normaly not about getting treatment it's about pain a suffering compensation. In the US if you bring a law suit there is virtualy no risk of having to pay the defendants legal fees if they win so there is no risk to the person or law firm in bringing a suit. This is why frivilous law suits are rampent in the US. Most insurance companies will settle a suit than take it to trial since it costs less to settle.",1
"2535","How is this any different from retail professionals demanding the government enforce single payer retail? And should it be surprising that members of any industry would want the government to directly finance it?
 
 Hell America already has single payer automobile construction, why stop there?
 
 What form and style should the fascist state take, is that the question?
 
 More and more America resembles a pit of rats, slowly filling with water, all trying to escape by climbing on top of one another. Doctor Rats should be allowed to the top of the rat-pile for the moment right, until the teachers, garbage rats, police or fire rats want their shot at glory. The only ones we don't need to worry about are the ones capable of fixing the leak, they're already dead.","Even Joe the plumber abandoned the garbage scow? Say it aint so!",1
"4527","Really? The Republicans have just discovered that 80% of hip replacements are done through Medicare and that the waiting time is much shorter than in Canada.","So you are saying the US system is better?",1
"5073","and the system proposed in the US is not government run, by any stretch of the imagination.","True, but the one after this one will be. I think many sane people see the writing on the wall which shows this health care bill only gives you the costs of the current US system with the defects of a universal system. I'm not much for conspiracy theories but if I were I'd think the government was purposely driving health care off a cliff to get universal care in place.",1
"4193","The Policy of Policy Recission","And, check out this YouTube presentation:
 Daily Kos: We need 10 million views of this YouTube by next week",1
"2629","A simple question really...if this bill supposedly reduces health care costs per person then who is getting less money? Please see the below graph to answer this question.
 
 http://biglizards.net/Graphics/ForegroundPix/NationalHealthExpendituresDistribution2007.jpg
 
 I'm honestly asking...will doctors get paid less? Will people making health care equipment get paid less? All of the above? It won't all come from the health insurance companies, in fact, they will probably benefit (the large ones that is). 
 
 Just tell me...who gets less money.","I think this is rather simple. There will be a decrease in volume or quantity of healthcare services. This will not include time of doctors who mostly tell their spport staff to do yet another test. So it will mostly include support staff, administrative staff, equipment manufacturers. They will not necessarily get paid less, there will just be fewer of them. Per person that is.",1
"2031","BANKRUPTCY
 Medical Bankruptcy: Myth Versus Fact 
 David Dranove and Michael L. Millenson 
 Abstract 
 
 David Himmelstein and colleagues recently contended that medical problems contribute to 54.5 percent of personal bankruptcies and threaten the solvency of solidly middle-class Americans. They propose comprehensive national health insurance as a solution. A reexamination of their data suggests that medical bills are a contributing factor in just 17 percent of personal bankruptcies and that those affected tend to have incomes closer to poverty level than to middle class. Moreover, for national health insurance to have an impact, it would have to define ""medical"" expenses in a much broader way than is now typical of either private or government-funded plans. 
 
 
 
 --------------------------------------------------------------------------------
 
 The great enemy of the truth is very often not the lie-deliberate, contrived and dishonest-but the myth: persistent, persuasive and unrealistic.
 -President John F. Kennedy, Commencement Address at Yale University, 11 June 1962.
 Medical Bankruptcy: Myth Versus Fact -- Dranove and Millenson 25 (2): w74 -- Health Affairs","and for you MIT stat loving freaks: http://web.mit.edu/~noto/Public/bk_v8.pdf",1
"7619","Now name one country with universal socialized healthcare with a population of 300 million citizens modulus, just one if you can. Your exemplar countries are tiny in comparison to us so lets get realistic and compare apples to apples for once, ok?","The population of the European Union is 501,259,840.",1
"8378","Should we allow health-care to the homeless, and illegal?
 
 For the homeless:
 
 Yes. However, I think that it should be based upon how they got to be homeless. Because, sometimes, it's their fault. And in those times, I don't think that we should have to cover all of their health-care.
 
 DO I believe that we should cover some of it? Yes, because it's the right thing to do, and it is what our nation claims. Equal rights.
 
 However, I have nothing to say on the issue of the illegal, because a member in my family was recently attacked (stabbed) by one, and the wounds are too fresh, and if I speak on it, I will be speaking with prejudice, so I will leave that subject alone.
 
 But, what are your views?","So strange! I am an Atheist, yet I must defer to the 25th Chapter of Matthew in the New Testament, verses 35-36, the reference of Christianity:",1
"5863","Should we allow health-care to the homeless, and illegal?
 
 For the homeless:
 
 Yes. However, I think that it should be based upon how they got to be homeless. Because, sometimes, it's their fault. And in those times, I don't think that we should have to cover all of their health-care.
 
 DO I believe that we should cover some of it? Yes, because it's the right thing to do, and it is what our nation claims. Equal rights.
 
 
 
 However, I have nothing to say on the issue of the illegal, because a member in my family was recently attacked (stabbed) by one, and the wounds are too fresh, and if I speak on it, I will be speaking with prejudice, so I will leave that subject alone.
 
 But, what are your views?","I think we should not spend inordinate amount of resources on trying to determine who is homeless and if it his own fault. Anyway, whose business is it where someone lives?",1
"6151","And no country in the developed world has such a system. Take your strawman elsewhere. In any case, if such decisions are made I'd rather have them made by democratically accountable government than private corporations.
 
 I live in a country with a very good, though not perfect, public healthcare system, and the system proposed in the US is not government run, by any stretch of the imagination. The government will not own the hospitals, employ the medical staff, pay for most of the medicine, that will all be done by private insurers and private hospitals still.
 
 My maybe vote therefore means I think the US system needs to be nationalised, it's much more efficient to do that.","There is no 'maybe' vote listed. Whahappened? emoticon_confused
 
 'Efficiency' emoticon_confused
 Profit is what motivates decision-makers in government here.",1
"2470","Now why are Americans fat, there's a good question.","And one for another topic.
 
 I'm curious as to how people on here can claim that the American health care system is the cheapest, most efficient, economical model (and overall ""best"" option) given the stats presented above.",1
"6305","Also as has been repeated umpteen times all the countries with universal healthcare have much lower cost per capita.","And many of those countries are having problems with it. Furthermore, we aren't even proposing what other countries have.",1
"5868","I think the Obama administration has been working with Republicans, and much too much. That's why the bill is what it is.
 
 Although I think it was Feingold who said that Obama has gotten the bill he intended to, from the beginning.
 
 
 
 Even worse, as this is not a compromise since there is no public option, for starters.","Yea right, the chosen one told the pugnicans to sit down and shut up I won. More funny cake lady!
 
 You are right the dems got the bill they wanted. 2000+ pages that no one knows whats in it. Robs Medicare to partly pay for it and who knows what other unpleasant nasty suprises are in it. 
 
 Wise up no one wants your public option.",1
