"","quote_text","response_text","relation"
"73101","There are a few fictional works which addressed this possibility and brought up interesting points. One is Aldous Huxley's book Brave New World. In it, people were grown in artificial wombs, not born, and they could be genetically designed. In the book, a high level official of this society mentions to the main character that an experiment had been tried in which all the people made were brilliant, athletic and beautiful - anyway, characteristics that we admire in people (nothing was said about picking their moral character). They ended up killing each other in competition for the better jobs and for leadership since nobody was willing to play the subservient menial role. Therefore, this society purposely grew humans who were at different levels (some very mentally deficient) to supply a distributions of people who could fit the distribution of roles necessary for society.
 
 Therefore, on an individual level, I don't have much of a problem with genetic engineering (assuming that we really fully knew what we are doing, which is doubtful since many unforseen side effects could occur). However, on a societal level, it could be very problematic.","Well, I didn't really mean to go that far. But I'm talking about problems like that all worked out, thought about previously, and that the problem was worked out. I'm talking more about, what if you could make laborers stronger, scientists smarter, and rid us of physical and mental abnormalities ( such as down syndrome, narcolepsy, etc.). I don't think of making everyone the same for that reason. I'm just saying, what if there was a way to better society without going overboard? If the problems were worked out, which I'm sure they will be, what would your moral view on it be?",2
"5421","Our resident genius supposes a vagina is an entrance/exit to a child trap...interesting.","While I don't follow the whole ""child trap"" thing,... whatever it is,...
 
 Would that be any more ridiculous than the notion that a vagina is an entrance/exit to personhood?",2
"703","I'm curious as to everyone's opinion on this.
 
 My opinion is that if one's right, the other must be too.","Both are ok by me :P",2
"2130","3. By ESTHER DUFLO
 FOR millions of girls around the world, motherhood comes too early. Those who bear children as adolescents suffer higher maternal mortality and morbidity rates, and their children are more likely to die in infancy. One reliable way to solve this problem is through education. The more affordable it is, the longer girls will stay in school and delay pregnancy.
 
 I advise a nonprofit foundation called Innovation for Poverty Action that focuses on keeping girls in school. (We aren't alone; lots of other terrific organizations do this, too.) In a pilot program we ran in Kenya a few years ago, around 5,000 sixth-grade girls in 163 primary schools were given a $6 school uniform free. If they stayed in school, they received a second uniform after 18 months. The dropout rate over the next three years decreased by a third, to 12 percent, and the pregnancy rate fell to 8 percent from 12 percent. Of every 50 girls given free uniforms, then, three stayed in school as a result of the uniforms alone, and two delayed pregnancy.
 
 The benefits of secondary education are even greater. In the same group of Kenyan girls, 50 percent of those who dropped out after primary school had a child within two years, but only 8 percent who went on to secondary school became pregnant in that same period.","Wouldn't it be wonderful if every girl and every woman were valued enough to educate, to make sure that girls do not become pregnant before their bodies are ready for the traumatic event of pregnancy and chilldbirth?",2
"6709","Hey I'm new. I am also pro-life 100%. No Exceptions.","Welcome my friend............We can always use another pro life advocate.......Looking forward to your input.......... emoticon_xhoho",2
"24112","Oh silly MarieAntoinette or whatever name you are using these days. You got us though...every pro-life person is a right-wing white male who hates blacks people and wants to enslave the female sex. Dang, we can't get anything past you!","And don't forget the part that we're all hot for her, too. ;)",2
"78501","It used to mean that, now it is just a screen name. I was a big fan of AMD back when I was invested in them. They are still a decent company but they can't seem to keep up with Intel.
 
 I like your screen name as well. I'm guessing you got the idea from Braveheart which is my favorite movie of all time!","Exactly where it is from. :) Great movie.",2
"2411","Oh silly MarieAntoinette or whatever name you are using these days. You got us though...every pro-life person is a right-wing white male who hates blacks people and wants to enslave the female sex. Dang, we can't get anything past you!","And don't forget the part that we're all hot for her, too. ;)",2
"95081","I also notice you have resorted to attacking other people's views rather than following the topic of the thread, which is to share YOUR views. :xbanghead","yeah, that is correct.",2
"92571","Supposing she drank heavily before she knew she was pregnant.","And she was having unprotected sex? So she knew becoming pregnant was a possibility? Yeah, I could see that being condemned by pro-lifers.",2
"70661","There is only one way, and we know this not because I say so, but because Jesus said so.","Yes, to follow his commandments to love God and to love one another.",2
"38771","Second, do you believe there is such a thing as right and wrong?","Yes, but all concepts of right or wrong are subjective.",2
"32712","Society's willingness to impose on women alone the sacrifice required by laws restricting abortion, unique within the landscape of Anglo-American law, may well reflect a deeply held traditional view of the differences in character of the sexes. While we might not impose selflessness and virtuous behavior on a man....some may find it less of a contradiction to impose such virtue on a woman because of the traditional view of her nature. But to impose virtue on ANY person demeans that person's individual worth. It is no more acceptable when the person is a woman than a man. There should be no 'woman's exception' to our traditional regard for individualism and autonomy. As long as these values remain at the core of our legal system, there is thus a powerful case for the conclusion that laws prohibiting abortion--even IF the fetus is regarded as a person--deny women the equal protection of the laws guaranteed to all by the 14th amendment. And if this is so, then perhaps the Roe decision, by gratuitously insisting that the fetus cannot be deemed a person, needlessly insulted and alienated those for whom the view that the fetus is a person represents a fundamental article of faith or a bedrock personal committment. Perhaps as Yale Law School Dean Guido Calabresi has suggested, the Roe opinion for no good reason said to a large and politically active group ""[y]our metaphysics are not part of our Constitution."" The Court could have indeed have said: Even if the fetus is a person, our Constitution forbids compelling a woman to carry it for nine months and become a mother","Just an add-on and hopefully thought-provoking.",2
"464","As it stands in the uk a father has no sat whatsoever in the welfare of the baby/fetus if his partener wants to terminate he need never even be told.","Same in the US. The father does not have the right to choose.",2
"73711","I suspect that a lot of people, if not most people, at least partially follow some version of ""treat others as you would have yourself be treated"". When, as children, we were scolded ""How would you like it if ..."" that is a tactic of teaching this rule. For those who are religious (which I only marginally, occasionally and hesitatingly am), even Jesus stated ""Do to others whatever you would like them to do to you."" in the Sermon on the Mount talk (as quoted by ShadowPikachu). Many world religions and philosophies seem to incorporate that general rule, which is partly why I think it has a reasonable chance at being incorporated as a global base of morality.","Exactly. Most people would incorporate it, from childhood most often. Steeeeve can't seem to wrap his mind around that.",2
"606","Your reasoning of the effects of abortion are correct. 
 The liberals who see abortion as a normal, acceptable, right to choose abortion are aborting themselves into extinction. 
 Reverence, and a love of life is not what motivates Muslims. The power of Islam is. There is nothing to indicate that Muslims ""love"" life. They'll cut your limbs or head off for nearly any reason. They'll remove your head with a hacksaw so to take the time for ""you"" the victim to enjoy the moment and to voice your opinion and video it for your family and countrymen to enjoy.","If you dont believe that muslims love life they will cut your head right off! Its an easy choice if you ask me.",2
"9376","So you don't think that women who truly want to have children and continue their pregnancies safely should not, all of them, have access to decent prenatal and obstetrical care?
 
 Because that is the other side of the coin.","Simone, are you so out of it that you can't comprehend that I said exactly that in my post? Note the bolded if you will.",2
"25901","A baby may look helpless. It canÂ’t walk, talk, think symbolically or overhaul the nationÂ’s banking system. Yet as social emulsifiers go, nothing can beat a happily babbling baby. A baby is born knowing how to work the crowd. A toothless smile here, a musical squeal there, and even hard-nosed cynics grow soft in the head and weak in the knees.
In the view of the primatologist Sarah Blaffer Hrdy, the extraordinary social skills of an infant are at the heart of what makes us human. Through its ability to solicit and secure the attentive care not just of its mother but of many others in its sensory purview, a baby promotes many of the behaviors and emotions that we prize in ourselves and that often distinguish us from other animals, including a willingness to share, to cooperate with strangers, to relax oneÂ’s guard, uncurl oneÂ’s lip and widen oneÂ’s pronoun circle beyond the stifling confines of me, myself and mine.
As Dr. Hrdy argues in her latest book, Â“Mothers and Others: The Evolutionary Origins of Mutual Understanding,Â” which will be published by Harvard University Press in April, human babies are so outrageously dependent on their elders for such a long time that humanity would never have made it without a break from the great ape model of child-rearing. Chimpanzee and gorilla mothers are capable of rearing their offspring pretty much through their own powers, but human mothers are not.","http://www.nytimes.com/2009/03/03/science/03angi.html.
IÂ’ve had three children, which gave me an opportunity to observe intimately the development of infants. Also, I worked with emotionally unstable children aged 3 and older, and observed what a delightful species the three-year-olds are. At that point, infants have progressed from the largely self-involved awareness of the 24-month infant as the developing human deals with the problem of separateness and, as a result, issues a robust declaration of independence. Â“No! No! No!Â” are the bywords of a two-year-old. Â“No! I wonÂ’t! And you canÂ’t make me!Â”",2
"9867","1. By AMY GROSSMAN
EVERY minute, a woman somewhere in the world dies in childbirth or from complications of pregnancy.
But there is an inexpensive medicine that could save a great many of these womenÂ’s lives Â— misoprostol.
Misoprostol is a generic drug originally developed to treat ulcers, but itÂ’s predominately used off-label for obstetrics. When a mother takes it immediately after delivery, it can effectively stop the leading cause of maternal death in most developing countries: postpartum hemorrhage or excessive bleeding. WhatÂ’s more, itÂ’s an easy-to-take tablet with a long shelf life, so itÂ’s suitable for the vast majority of women who deliver at home, in remote villages, far from skilled medical care.","WouldnÂ’t it be wonderful if women everywhere would not bleed to death after childbirth?",2
"6944","However, one thing to consider while debating pro-lifers is that they generally do not care about women's rights.","...or facts ;)",2
"702","Incidentally, I hate to be finicky with names, but there's not need to go all-caps with my name - I keep imagining you shouting it! Iangb, iangb or just plain Ian is all good.","Done",2
"5041","I am with you on the life or death of the mother senario although it is my beleif that as a mother it is my job to give my life in exchange of that of my child/baby/fetus.","What a good mum you must be. emoticon_xgood",2
"3825","Not too wordy as much as too BS'y.
 
 Ok, how about...currently legal physician inflicted murder of unborn humans?","I think jyoshu has posted a BS meter which is pretty nice.",2
"8219","True - most abortions are not due serious health/life risks - and there is much room for debate as to what other situations are valid enough to warrant abortion or could be addressed in other ways (my favorite method of decreasing abortion). However, the claim that all other abortions are carried out because women are partying or vain is vile, insulting, false and one of the worst examples of misogyny I have seen in a long, long while. (Pity whatever fool of a woman ends up or ended up with you.) Granted - this is typical of a lifer who really cares not a whit about women or children - only in maintaining their supposed moral superiority. There are lots of reasons women abort - you can help by trying to address them or you can generalize, trivialize and insult. One will actually help the women and potentially her baby - the other allows you to pat yourself on the back.","Well said Jitobear. I couldn't agree more.",2
"3771","Your answers are ridiculous, ChuzLife, just like all the others.
 
 I never mentioned a child trap. You are all liars trying to distort My posts, and hide from the realities of abortion.
 
 I said a womb-trapped child. Thats 100% descriptive. Its a child, in the womb, who is not able to leave. I never said that they are trapped by the vagina. I never suggested that pre-birth children float around and are somehow ""caught"" in a trap.
 
 None of your can face up to the Forbidden Truth on abortion.","Seer, dude,.. chill.
 
 I'm on your side.
 
 I mis-spoke. 
 
 I don't follow your ""womb trapped child"" line of reason. It's not a comment about anything other than the fact that I haven't put much thought into it.
 
 Relax a bit and take a deep breath.
 
 Try to realize that not all who are sceptical about your posts are your enemies.",2
"92981","Basically what Sigma said. 
 
 The devil is always in the details and the Child Custody Protection Act seems to assume that all parents are good parents when unfortunately there are plently of ****-poor parents out there. It fallaciously assumes homogeneity in the use of parental authority. 
 
 The problem is letting the good parents get on with raising their children while preventing the bad parents from further screwing up their childrens' lives. Protecting both parental authority for those capable of handling it and the children who may be victims of its abuse is not something that the CCPA seems to do well enough.","And there you have hit the nail on the head; there are both good and P-poor parents out there. Each case should be taken on its own merits; it's dam tough to make one rule fit all. Impossible, actually.",2
"1450","I never recall thinking girls were icky, I acually remember having crushes on girls when i was 5/6, now it wasn't of a sexual nature, but I was attracted to them. But once I was exposed to the facts about sex, I just wanted to know more and more, and quite often I wanted to know too much. My brother was the same and lost his virginity at the early age of 13, the girl he was with, I believe she was 12.","Oh, I suspect my kid likes girls well enough, but most of them aren't any good at football so he finds them relatively useless (unless they are good at video games).
 
 Lots of kids were losing it early when i was young, too. I remember it being peer pressure thing, an attampt to be cool. And I also remember sex ed being pretty sad....",2
"1993","I get tired of hearing about abortion being a 'woman's right' and that any one that defends pro-life ideals are specifically seeking out to diminish the rights of women. There are two lives at stake here, which rarely gets mentioned by people who believe in 'pro-choice'.
 
 There is no way to argue out of the fact that at 8 weeks (and remember that pregnancy is calculated in weeks which begins at the start of the last menstrual period, so the embryo has only been established and growing for 6 weeks) the embryo looks human, has developed reflexes and functioning brain tissue, and very importantly has a fully operational circulatory system, i.e. it's heart is beating.
 
 Now people can argue how aware the embryo is at 6, 7, 8, or 20 weeks or how much pain they can feel, but with out intervention that baby has a 70 plus percent chance of survival and WILL be a human being someday. Those are FACTS that cannot be argued. 
 
 The goal of people who are pro-life are not fighting to take rights away from women. They are fighting to GAIN rights for unborn children.
 
 With so many methods of birth control available today for men and women that are affordable and simple to use to PREVENT pregnancy, I don't know why women still choose the option of abortion which is painful, expensive and emotional. It shows a major lack of responsibility and maturity on their part.","Amen mekayla, and welcome to the forum. Now prepare for the ensuing hate speech which is sure to come from the pro death and infanticide advocates who are sure to attack you for daring to share your common sense and compassionate opinion. emoticon_xangel",2
"53181","Yet the very seat of Catholicism glorifies one of the absolute WORST offenders
 
 Explain.","Would it be the lawless Cardinal Law officiating at one of the funerary masses for JPII and otherwise serving in a prominent role in all the pomp and circumstance surrounding the pope's death?",2
"7491","If the FDA allowed it. Sure. I don't think there would be such a market though and such a investment would quickly die. Canabalism has never really been a big part of western ideas or diets.","And I think it would be good to point out that cannibalism in this context is the eating of human flesh (not necissarily that of a mentally existant human, just the fact that it contains human cells - the same could be said for eating cloned human cells). Otherwise nutjobs like Steeeve, Chloe, and this new SuperSport/EZ clone will start claiming that you have to consider foetuses living human beings for it to be cannibalism, which I am sure they would do.",2
"9257","Supposing she drank heavily before she knew she was pregnant.","And she was having unprotected sex? So she knew becoming pregnant was a possibility? Yeah, I could see that being condemned by pro-lifers.",2
"38251","Not too wordy as much as too BS'y.
 
 Ok, how about...currently legal physician inflicted murder of unborn humans?","I think jyoshu has posted a BS meter which is pretty nice.",2
"9508","I also notice you have resorted to attacking other people's views rather than following the topic of the thread, which is to share YOUR views. :xbanghead","yeah, that is correct.",2
"53482","Of course they do.","Ditto squared. If they support killing a perfectly healthy unborn child, they will argue that the reason stated in the Op is the main reason Abortion is needed and justified. And I must say that if 98% of all abortions were performed for that reason, the public stance against them might not be so strong.",2
"7021","Incidentally, I hate to be finicky with names, but there's not need to go all-caps with my name - I keep imagining you shouting it! Iangb, iangb or just plain Ian is all good.","Done",2
"3693","pregnancy is not a human being. A pregnancy is part of a human being.","Biologically speaking, the fetus is human; the mother person is simply sustaining it via blood-- just like via mother's milk after birth. Can she legally starve the newborn child of that (if no other suitable nourishment is available) simply because she has the ""right to her body?""
 I think no, by law.",2
"45912","Nevertheless, I think the woman should have the choice..and she does. However, if she makes the choice to kill another human being we should punish her or whoever did it.","Amen !! Punish the whore !
 
 If she would have just had the kid she would discover what we all know ... That the child would have been loved and protected given a nurturing home by her because she isn't really smart enough to know what she wants.
 
 She MUST have the kid , when it arrives all will be well !! We just know it !",2
"31872","I agree. Time will tell if the cells are as effective as embryonic stem cells, and it seems on the surface, they well might be.
 Except.
 These stem must be donated by pregnant women. Amniocentesis, while pretty darn safe, is not without risk.
 First, the pregnant mother must donate the cells.
 The risk to the fetus is not zero.
 When we already have a zero risk procedure from cells that are going to be disposed of anyway.
 In any event, I am sure some nut job with an extremely skewed sense of morality will find a way to call this procedure immoral in some way.","Yeah, it does have risk unlike the embryonic stem cells, but I think that if it comes out the way they hope, it will eventually lead to more embryonic uses as well when people realize that this can have risks. I think it is good to have this way as a back up while people argue over the use of cells that would otherwise be disposed, and get some treatment to people who need it rather than letting it be denied to them by anti-abortionists. And yeah, it's pretty much guaranteed that someone will find something to object about, claiming it is immoral (maybe it will now be that these stem cells are potential human life and we can't use them emoticon_rolleyes ), but it will likely not have as many objections.",2
"502","Chloe has advanced a statement that the pro-life position toward women is higher then the pro-choice view of women. The topic is: is this the case or is this not the case? The topic is not why this might be the case or why it might not be the case.","And she has referenced her religious beliefs as the foundation of her position.",2
"45111","Seriously, I do not think that anyone can say that an unborn human, from zygote to delivery is not alive. Nor can it be said it is not a homo sapiens or human. It is an unborn but living human.","But, that's just the argument Chem99a and I are having in another thread.",2
"4004","""Looking into Hannah's eyes, I weep for the roughly 188,000 frozen human embryos like her placed in frozen-embryo orphanages who could be adopted rather than terminated with my federal tax dollars."" Marlene Strege, testifying at a congressional hearing in 2001. She is the mother of Hannah who developed from an adopted embryo.","Maybe someday it will be possible to bridge the gap of time from embryo to the viability of the fetus outside the womb.",2
"4511","Seriously, I do not think that anyone can say that an unborn human, from zygote to delivery is not alive. Nor can it be said it is not a homo sapiens or human. It is an unborn but living human.","But, that's just the argument Chem99a and I are having in another thread.",2
"3271","Society's willingness to impose on women alone the sacrifice required by laws restricting abortion, unique within the landscape of Anglo-American law, may well reflect a deeply held traditional view of the differences in character of the sexes. While we might not impose selflessness and virtuous behavior on a man....some may find it less of a contradiction to impose such virtue on a woman because of the traditional view of her nature. But to impose virtue on ANY person demeans that person's individual worth. It is no more acceptable when the person is a woman than a man. There should be no 'woman's exception' to our traditional regard for individualism and autonomy. As long as these values remain at the core of our legal system, there is thus a powerful case for the conclusion that laws prohibiting abortion--even IF the fetus is regarded as a person--deny women the equal protection of the laws guaranteed to all by the 14th amendment. And if this is so, then perhaps the Roe decision, by gratuitously insisting that the fetus cannot be deemed a person, needlessly insulted and alienated those for whom the view that the fetus is a person represents a fundamental article of faith or a bedrock personal committment. Perhaps as Yale Law School Dean Guido Calabresi has suggested, the Roe opinion for no good reason said to a large and politically active group ""[y]our metaphysics are not part of our Constitution."" The Court could have indeed have said: Even if the fetus is a person, our Constitution forbids compelling a woman to carry it for nine months and become a mother","Just an add-on and hopefully thought-provoking.",2
"5852","And as such, the term as you use it is utterly meaningless as it could be applied to any cell or sell remnant of human origin.","And we agree that it is a physical entity... the same as any cell of human origin... in fact, the same as anything else that exists in the physical world. We're two-for-two.",2
"7714","HAPPY BIRTHDAY :)","Thanks man! Too bad I can't do anything today :(",2
"1929","A ""real man"" helps those who he loves, whether he likes what they did. A father loves his sons and daughters, despite what they do, rather in spite of what they have done.","Absolutely. emoticon_xgood",2
"6061","Your reasoning of the effects of abortion are correct. 
 The liberals who see abortion as a normal, acceptable, right to choose abortion are aborting themselves into extinction. 
 Reverence, and a love of life is not what motivates Muslims. The power of Islam is. There is nothing to indicate that Muslims ""love"" life. They'll cut your limbs or head off for nearly any reason. They'll remove your head with a hacksaw so to take the time for ""you"" the victim to enjoy the moment and to voice your opinion and video it for your family and countrymen to enjoy.","If you dont believe that muslims love life they will cut your head right off! Its an easy choice if you ask me.",2
"7310","There are a few fictional works which addressed this possibility and brought up interesting points. One is Aldous Huxley's book Brave New World. In it, people were grown in artificial wombs, not born, and they could be genetically designed. In the book, a high level official of this society mentions to the main character that an experiment had been tried in which all the people made were brilliant, athletic and beautiful - anyway, characteristics that we admire in people (nothing was said about picking their moral character). They ended up killing each other in competition for the better jobs and for leadership since nobody was willing to play the subservient menial role. Therefore, this society purposely grew humans who were at different levels (some very mentally deficient) to supply a distributions of people who could fit the distribution of roles necessary for society.
 
 Therefore, on an individual level, I don't have much of a problem with genetic engineering (assuming that we really fully knew what we are doing, which is doubtful since many unforseen side effects could occur). However, on a societal level, it could be very problematic.","Well, I didn't really mean to go that far. But I'm talking about problems like that all worked out, thought about previously, and that the problem was worked out. I'm talking more about, what if you could make laborers stronger, scientists smarter, and rid us of physical and mental abnormalities ( such as down syndrome, narcolepsy, etc.). I don't think of making everyone the same for that reason. I'm just saying, what if there was a way to better society without going overboard? If the problems were worked out, which I'm sure they will be, what would your moral view on it be?",2
"39531","So another physician has been murdered for making it possible for women to actually use their constitutional right to choose an abortion.
 
 All honor to Dr. George Tiller, who joins the list of martyrs for ethical decency and human rights, killed for healing with compassion. He is a religious martyr in the fullest classical sense, killed in his own church as he arrived to worship, killed for acting in accord with his religious commitments and his moral and ethical choices.
 
 And all dishonor to those vicious attackers like Bill O'Reilly who have egged on the kind of violence that finally murdered Dr. Tiller. And who have blasphemously invoked the name of God to justify these incitements to murder.","On Faith: Murder is Murder and Abortion is Not - Arthur Waskow",2
"3215","No more need be said except this: http://www.4forums.com/political/365910-post53.html","And this:
 ""Speak up for those who cannot speak for themselves; 
 ensure justice for those who are perishing."" Proverbs 31:8
 Also...
 
 Exodus 21
 22 ""If men who are fighting hit a pregnant woman and she gives birth prematurely but there is no serious injury, the offender must be fined whatever the woman's husband demands and the court allows. 23 But if there is serious injury, you are to take life for life, 24 eye for eye, tooth for tooth, hand for hand, foot for foot, 25 burn for burn, wound for wound, bruise for bruise.
 
 1) If a woman gives birth prematurely, but there is no serious injury--i.e. the baby lives without harm, 
 then a fine results to compensate for the assault.
 
 2) If a woman gives birth prematurely, and the baby dies, then the assailant is to be given the death penalty. This point is HUGE!!! What God is saying here is that the value and worth of an adult man is equal to the value and worth of an unborn fetus who was young enough, or injured enough, to die. God equates the loss of an unborn baby as the loss of a life, for He says, ""you are to take life for life,..."" This point cannot be emphasized too strongly. God considers the unborn baby alive, and the loss of that life is considered murder. This murder is punishable with the death penalty. This verse demonstrates three truths:
 a) The unborn's life is equivalent in value to an adult's life in God's sight
 b) This also outlines God's Law against criminal feticide. 
 c) The killing of the unborn is murder 
 Bible and abortion : The Biblical case against abortion",2
"53481","Of course they do.","Ditto squared. If they support killing a perfectly healthy unborn child, they will argue that the reason stated in the Op is the main reason Abortion is needed and justified. And I must say that if 98% of all abortions were performed for that reason, the public stance against them might not be so strong.",2
"69441","However, one thing to consider while debating pro-lifers is that they generally do not care about women's rights.","...or facts ;)",2
"1008","BREAKING NEWS
 George Tiller shot to death at Wichita church","George Tiller shot to death at Wichita church | News Updates | Wichita Eagle",2
"1551","Legality does not matter. Religous implications do not matter. Other peoples moral considerations do not matter. What matters is YOU and what YOU are going to think about yourself in 5 years.","Exact, to the point, & beautiful.",2
"50411","I am with you on the life or death of the mother senario although it is my beleif that as a mother it is my job to give my life in exchange of that of my child/baby/fetus.","What a good mum you must be. emoticon_xgood",2
"2788","Comments?
 
 -Wez","Just going on what you have posted here ..
 
 ..it looks like the first verse is decribing manslaughter - two men fighting - they bump into a pregnant woman - her baby dies...or does it?. 
 
 
 ..the second verse is describing murder.",2
"67091","Hey I'm new. I am also pro-life 100%. No Exceptions.","Welcome my friend............We can always use another pro life advocate.......Looking forward to your input.......... emoticon_xhoho",2
"5843","The study didn't address causes, and only noted the correlation, but the lead doctor did speculate that it may have something to do with hormonal changes that need to run to completion.","How strange that so much depends on the first pregnancy, and not the others.",2
"8249","Sunday's cowardly assassination of abortion doctor George Tiller demonstrates once again that the U.S. is not all that different from Pakistan.
 
 One thing that these two violent societies share is having a group of rabid religious fundamentalists who are each on a jihad against those in their nation with whom they disagree, and who are ready to kill and maim their enemies without mercy or hesitation. The other thing -- perhaps the more dangerous thing -- that they share is a government apparatus in which certain elements are overtly or surreptitiously supportive of the jihadists, and in which other elements are cowed into silence and inaction.","Dave Lindorff: Abortion Doctor is a Victim of America&#039;s &#039;Taliban&#039; | BuzzFlash.org",2
"155","Legality does not matter. Religous implications do not matter. Other peoples moral considerations do not matter. What matters is YOU and what YOU are going to think about yourself in 5 years.","Exact, to the point, & beautiful.",2
"4005","The Congress, whenever two thirds of both Houses shall deem it necessary, shall propose Amendments to this Constitution, or, on the Application of the Legislatures of two thirds of the several States, shall call a Convention for proposing Amendments, which, in either Case, shall be valid to all Intents and Purposes, as part of this Constitution.","So there you have it: AMENDMENTS ARE PART OF THE CONSTITUTION.",2
"79421","The day when you have to walk into that abortion clinic and make that decision, you stand up and tell me what a real man is. Those poor girls and women who go through abortions did what they had to do, more than you could ever do. Don't stand on your high horse and lecture the world on the virtuousness of your position. Don't talk about being virtuous, be virtuous. 
 
 A ""real man"" helps those who he loves, whether he likes what they did. A father loves his sons and daughters, despite what they do, rather in spite of what they have done. 
 
 Good day to you.","Right on! A real man supports those he loves, through thick and thin. He doesn't try and control the things he can't either.
 
 In the end, it's not a man's decision. It is not his body, therefore, he has no right to make the ultimate decision. He can only express his view. That's about it. (I'm pretty sure it's not any easier for her to decide). So cudos to those men.",2
"98672","1. By AMY GROSSMAN
EVERY minute, a woman somewhere in the world dies in childbirth or from complications of pregnancy.
But there is an inexpensive medicine that could save a great many of these womenÂ’s lives Â— misoprostol.
Misoprostol is a generic drug originally developed to treat ulcers, but itÂ’s predominately used off-label for obstetrics. When a mother takes it immediately after delivery, it can effectively stop the leading cause of maternal death in most developing countries: postpartum hemorrhage or excessive bleeding. WhatÂ’s more, itÂ’s an easy-to-take tablet with a long shelf life, so itÂ’s suitable for the vast majority of women who deliver at home, in remote villages, far from skilled medical care.","WouldnÂ’t it be wonderful if women everywhere would not bleed to death after childbirth?",2
"81951","Yes, I noticed and addressed his other observations too. He has some good ones, particularly the emotional ones. Although I may be over looking something, I just don't see a stigmatism placed on women who give their children up for adoption. Nor of the countless bastard children born out of wedlock, no one really cares anymore. Definatly no more than those who have had an abortion. 
 Good PR spin makes such a mother look noble, giving her child that she can't deal with to someone who wants it and will love it as their own.","I see no stigmatism either.",2
"300","yeah that last sentence was lame but can you argue against my point?","If you are saying that we are soon going to be overpopulated and that governments will can either address the problem now or face horrendous consequences in the near future..then no, I cant",2
"2452","The end! 
 Thanks everybody.","You're welcome.",2
"8735","I'm pro-choice, but to say that having an abortion should not or will not effect EITHER parent is callous. You'll, most likely, (at minimum) wonder regretfully what could have been. Choice in abortion isn't a small choice, like whether to wear a blue or black suit (and shouldn't be). Nonetheless, it is and should be a tough choice that only the woman who must carry the child can make.","Could not agree more.",2
