"","quote_text","response_text","relation"
"2145","So you are saying that people who don't know anything should be killed? That b/c it hasn't achieved consciousness you should kill it?","Because of? Hardly. I feel it does change the morality of it, but it is not the sole criteria.",0
"6530","4. A child is a child regardless of the circumstances of their conception, and there are in fact people walking around today who are the products of the example you gave here.","But stress a child, it would be wrong to judge a child by the circumstances of its birth but as a developing embryo I do not think it can be treated the same way. Adoption may be preferable if possible but if someone is causing harm, albeit even unintentionally they are still responsible. The whole idea of manslaughter is based around this, without even going on to criminals being a product of their environment - they may have had apparently little choice in their crimes. This does not exempt them from punishment though - they serve to prevent future crimes or to stop the contining harm being caused.",0
"2455","So they (pro-life peeps) say abortion is murder. Of course, you can only murder people. So their rule is that fetuses (feti?) are people also. But then they can't explain why fetuses aren't listed on the US Census, or why there isn't a funeral every time a woman has a miscarriage. Pretty much, along with the rules of having children, you would have to acquire the birth certificate during conception, you would have to pay taxes for children, even if you're only pregnant, etc.
 
 Or am I missing something? Care to clarify, anybody who disagrees?","And how do you propose to settle this once and for all unless you admit that in order for the egg and the sperm to come together and form a child in 9 months that original life existed within each of them. Not only that, but the resulting offspring is a combination of the features and characteristics of the two parents who copulated. To imply that an unborn child is not human/a person simply because it isn't fully developed is to also claim that a person born without limbs must not be human either because they too are incomplete human beings.",0
"5595","You can, but there is little point. Should I feel compassion for a man forced to watch horrible images if he is blind? I can, but there is little point.
 
 
 
 He? Who says I am male?
 
 What is in the womb is not an 'infant' (your overly emotional non-argument nonwithstanding). I do have compassion... for the woman.
 
 
 
 ""outraged that the human race allows it to continue""? No, not really. I understand what motivates people. There are certain things that I feel are disgusting and would stop if I were able to.
 
 I don't think there is one thing I am passionate about over all else, but this issue does rank above many others. I feel disgusted that there are those who would make women second class citizens.","I know of no one that wants to make women a second class cititzen.......I know I sure don't............I just want and infant in the womb to have the same chance at life that you and I had.........
 
 It is my hope that before I die that I see the barbaric act of legaling killing babies in the womb, Rowe V Wade overturned and give the decision on abortion back to individual state so that all these beautiful babies. gifts from God hve a chance at life...........",0
"1958","Homosexuals are attracted to adults of the same sex.
 
 Pedophiles are attracted exclusively to children.
 
 There are people, such as the case with these priests, who molest children, who are not pedophiles. 
 
 Molestation, like rape, isn't about sexual attraction. It is VIOLENCE. People don't molest or rape because they are so turned on they can't help themselves, they do it to HURT somebody.
 
 Get some information before shooting off at the mouth VOR. Most of those priests were probably niether gay nor pedophiles. I HATE IT - when people spread this ****. It is FALSE information that does nothing but HARM. It puts blame on the innocent while the guilty get ignored and children get hurt.
 
 Do not use this lie to justify your bigotry - for you do so at the cost of innocent people - adults and children.","Homosexuals are attracted to people of the same sex whether they be adults are children.............The vast majority of the priests who were charged admitted to being gay............",0
"2468","I can do what you have done.","No, instead you perfectly demonstrated your lack of comprehension.",0
"9945","(if anything it says life starts at birth with the first breath)","Like the above quote, why is the church trying to stop abortion when they would consider one to be alive after taking a breath. if you were to look at it from a scientific standpoint, the individual ovum and sperm are living cells, but they die all the time and no one cares. An embryo or fetus is something starting to develop into a human and that can't be stopped without killing it or injecting differnt DNA, but it's still not too different from sperm and ovum.
 
 If you can't trust the church to make fair decisions and follow values and morals and rules they put in place, how can you expect an honest good decision about anything from it.",0
"1428","The burden of a pregnancy is the woman's. It should be left up to her and her doctor to decide what is best for her.","I'm sorry but the baby is a part of both of them.
 Should it be that the mother decides to keep the baby and the father want's her to terminate the state will still come chasing for child support.
 Why the father didn't get a say on if the baby was born or not so why should he have to pay child supportbecause the law says so.",0
"9197","But it is o.k. for them to repeatedly break the law like yourself speeding again and again, as long as they sign the ticket.
 
 What hogwash.","Speaking of hog wash, who said this, EVER? Not me! But thanks for revealing how twisted and corrupted your thinking is to even imagine I have said or implied such an idea anywhere.",0
"2794","I put to you that you are the one discriminating on the basis of someone's size and development, since you would have it that a small, slightly developed person has a right to inhabit a womb, while a fully grown adult does not.","This isn't discrimination because the adult once did have have the right to live in a womb until it could live otherwise. Once out of the womb and living on his/her own this right has been exhausted because there is no need to be living in the womb. Much like you can drive but this 'right' is exhausted when you are drunk or too old to see anything.",0
"7051","Yes, that is generally the main debate, because the fetus has not done anything to deserve to get aborted.","And the mother has not done anything to be forced to give birth.",0
"8962","my State is going to heII in a handbasket since these lefties took over. :xbanghead","Well since Bush took office the mantra has bee ""Local Control"" has it not. Apparently the people of your state want whats happening. Local control in action. Rejoice in your victory.",0
"4130","Oh, and, sorry Phyllis, but these ones ARE very clearly abortion.","Well, I have disagreed. But supposing that you are right (and you are not as I have shown), then you have successfully shown that abortion is frowned upon in Scripture. The verses you quote ALL describe the actions in those verses negatively. Congratulations, you proved what you were trying to disprove.",0
"4325","The reason abortion at any stage of a pregnancy is unethical is because you cannot justify killing a human life based on its stage of development. I am 18 years old. I am not allowed to gamble or to buy alcohol until I am 21. This is because studies show that my brain isnt developed enough to way consequences. I am not fully developed yet. This does not make me less human than those who are older than me. This might be alittle out there for some but if you cross the line one day you could be killing babys because they cannot walk yet they arent quite human because humans can walk upright. A human is a human no matter what stage of developedment it is in. But I can see how just telling someone that it is just a fetus makes it easier on them. Abortion has its place. In the need where the mothers health is endangered its completely understandable but its not understandable when its done out of convenience.","cmitch, you cite certain studies as the reasons for why laws have been passed forbidding underage drinking and gambling. Do you, by chance, know what those studies are?
 
 Furthermore, why would your being legally unable to drink or gamble make you less of a human?
 
 Does drinking and gambling make you more human?
 
 I'm having difficulties in following your arguments.",0
"8158","Do you think the God will be happy with abortion?","I dunno.
 
 Do you think the Tooth Fairy will be happy with people drink-driving?
 
 Any argument from a religious stand-point necessitates proving that said religion is true. Do that, and you'll get a lot of respect from a lot of people.",0
"4508","In your world, you punish women by forcing them to have babys. That, to me, is wrong. And you are implying that women are less equal to men.","In your world you kill children for the mistakes of their parents. How am I implying that men are superior? They should have to raise the child also as they are equally to blame. I love women and respect the great majority of them, if you think otherwise, you are mistaken.",0
"2285","Well sigma, which is more painful??
 
 Being burnt with salene for 30 minutes to an hour and if that doesnt work after the 3rd time, being born prematurally and laid on a table and starving to death.....
 
 OR
 
 A woman sticking a clothes hanger up and accidentally killing herself but intentionally killing the kid within her?","Painful? Emotionally or physically? Saline abortions are not performed anymore, you know this yes?
 
 You do know that when the vast majority of abortions are performed the fetus either has no brain or does not have the mental machinery necessary to feel physical pain?",0
"1105","By the way the liberal media pushes the subject one would think it was just the other way............","A liberal mainstream media doesn't exist...simply because it is not profitable to the select few mega-billion dollar corporations who own most of the mainstream media outlets here in America.
 There is only a corporate media. Not liberal, not all that conservative.",0
"2113","That's stupid (and totally inaccurate). 
 
 But I will say one thing - I would make partial birth abortion a federal crime with the death penalty for whoever performs one. And I'd make their executions public and put them on pay TV, and use the proceeds to fund homes for unwed mothers, etc. 
 
 Those late-term abortion butchers are the most despicable individuals known to mankind, and they deserve what they get.","And I propose we put lunatics who make threats to completely legitimate doctors in a state mental ward for a few years to straighten them out.
 
 As to the abortion issue, are the pro lifers really that willing to risk one of their precious fetuses over a traffic ticket?!",0
"7028","I am not saying that I agree with women being allowed to kill there unborn child but the only person that has say in a pregnant woman killing her unborn son or daughter is that woman and the man involved.","The man has no say so whatsoever.",0
"1937","As a matter of perspective on the above;
 
 Roe is, was and always will be the historical reference for an example of ""judicial activism.""","In fact, just the opposite is true.
 
 Have you ever read the entire decision? If you did, you would have a very different conclusion.
 
 In point of fact, Roe is a model of judicial restraint. Mr. Justice Blackmun takes great pains to point out in the opening of the majority opinion that there are many competing theories and answers to the metaphysical question of when personhood begins, and that those who hold to each of those positions is quite passionate in its defense.
 
 Therefore, the opinion takes great pains to point out, the Court is in no position to choose one from among all the competing theories and stamp it with the government's imprimatur. 
 
 Ultimately, the decision points out, the choice must be left where it properly belongs, in the hands of each individual woman.
 
 The later term abortions that the decision discusses, which form a minuscule percentage of those performed, were not declared to be illegal or unconstitutional in any way whatsoever. The Court simply said that, in order to protect the health of the woman, the state could prescribe the site of the abortion.
 
 Did the decision go far enough? Not really, in my opinion. I would have wanted the Court to eliminate all restrictions whatsoever and leave the choice strictly up to the woman involved. Given the climate of 1973, that was ground the Court was not willing to plow.",0
"6632","But you are ok with a woman deciding what is right for someone else's own body...specifically the babies?","""Babies"" are a stage reached after birth. If you are talking about abortions, then no babies are involved, anti-choice, histrionic revisionist linguistics none withstanding",0
"2094","But, i would much rather have late terms legal than have them banned.","So, whether the embryo/fetus/whatever-you-want-to-call-it has rights seems to be a non-issue. Because, for pro-choice folk, even if it has rights, it still is preferable to ensure that it can be legally killed.
 
 Of course, it is obvious to everyone that an entity does not need rights in order to have legal protections. But I'll let that slide for now.",0
"517","So the answer to your question is that there is no answer.","So which is it: the action is moral, the action is immoral, or there is no answer? You seem confused.",0
"2921","From a secular point of view there is no difference between a 30 year old woman and a 10 week old fetus because both are just blobs of tissue, neither has any more inherent value than a piece of dirt or wart on a monkey. There is no meaningful moral difference between a blob of person or a blob that you jump on at the lake at summer camp. 
 
 This is really a wonderful view of human life don't you think? Just think of all the wonderful fruit that can come from this root of thinking.","Well its your view so you tell us. Its not the view of pro-choice supporters.
 
 So lets put your convictions to the test. Would you support the SCHIPs program just vetoed by our pro-life president? How much of a tax increase would you personally be willing to take on for the purposes of paying woment NOT to abort their fetus? Would you find $2000 per year too much? $1000, $500? Would you favor an additional 0.50 per gallon tax on gasoline to do the job? Would you be willing to accept $1.00 per pack of cigarettes? And would you support a welfare program for poor single mothers so that they can take care of their child after you pay them not to abort? Or does your concern for that fetus stop at birth? Pro-life till birth?",0
"856","Pregnancy isn't expensive at all unless you're conned into thinking it has to be. If it were, poor people couldn't have the kids they do. Medical costs can be paid for by others. It's the luxuries many yuppy types seem to think they need that makes the after effects costly. 
 In most cases of putting a pregnancy up for adoption, there is NO cost incurred to the mother.","Oh, really, pregnancy is not expensive? Have you gone through a pregnancy? I talked with numerous friends who went through pregnancies, and the costs were astonishing - from the doctor visits, to the actual delivery which can cost well into the thousands (tens of thousands if there are difficulties with the birth). Just the visit I made shortly before getting an abortion was expensive. As for adoption, there very well may be no cost in the actual procedure- but there certainly are numerous costs - both monetarily and physically- before it. If you think otherwise, you are sadly mistaken.",0
"9894","Euthanization is actually a word that we use in the scientific community.","Is that the part of the scientific community that quotes Dr. Seuss?
 Maybe if you ever said something closely resembling science, that would approach being a believable statement. 
 Chloe, being a receptionist in a vet's office doesn't really qualify.",0
"2372","But how can you be against a proven method of reducing abortions at the same time?","It's a self-defeating question. You're asking why numbskulls participate in numbskullery.",0
"7475","Im sorry you guys are oblivious to sarcasm.. i was merely making a statement about existence... that guy was just as much existing as an embryo in the womb...","Actually, if you read the friggin article (*GASP* HERESY!!!), you'd see that this guy was attacked while WALKING FROM THE STORE. If you can't see the difference between his mental existence (quite enough to allow him to move about and do relatively ordinary chores like going to the store), and a foetus that does not have mental existence, there is no hope for you.",0
"4484","But unfortunately, in this day and age when parents are becoming more like caretakers rather than moral guides, it is only a matter of time before they lose all authority over their child's decisions to the State.","Edmund, you still haven't come out of that wardrobe.",0
"4377","abortion is bad, there shouldn't be a need for it in the perfect world, but i'm not going to force my morality down your throat and force you to abide to MY principals while demanding you abandon your own.","Why is abortion bad?",0
"2063","Did your thought process ever include the question: What choice does the ""victim"" have? Does the instinct to survive exist in the helpless? The being that is totally dependent on the being that brought about it's existence becoming a victim of that being entrusted with it's safe keeping","You mean like a tapeworm? Should removing tapeworms be illegal too?",0
"7968","MEDICAL FACT: On the fiftieth day the embryo begins to form into a human fetus.","Wrong.",0
"2699","The funny thing is that you'll know there'll be a 34th.
 Hahaha!
 Legal abortion rocks my socks. emoticon_xagree","I dunno, we have 365 days to find out...there won't be a 66 I know that :)",0
"2763","So, by your logic, if there's a bad cop in New York, then all the cops in Boise, Idaho must be bad as well. emoticon_rolleyes","The cops don't claim supreme moral or secular authority. Not to mention they do bust their own and send them the jail. The Vatican doesn't do that. Also, the Cops don't shuffle around known law breakers and refuse to tell the public. Also, the cops don't glorify a known law breaker, they send the sucker to prison. While the cops do have their problems: they don't pretend like they don't exist. 
 
 
 Seriously, was that some **** poor attempt at trying to get me back?",0
"9455","And this link is promoted by Norma McCorvey, ""Roe"" from Roe v. Wade fame. She now fights against the very abortion rights that her case aloud to make happen.
 
 http://www.illinoisrighttolife.org/2003_2_Psychological_Impact.htm","Oh, well, then that settles the argument doesn't it. It must be a person because she says so, now. Maybe she will change her mind again?",0
"6004","Let's just point out, as far as the article is concerned, just how many of your fellow Americans you're talking about.
 
 And what they must think about someone like you.","He is a hell of a lot wiser than thee.",0
"5717","As derived from my exploratory campaign web site...
 
 
 
 d) But the real issue, is the fact that most often, the girl is left to fend for herself, and ends up alone when she commits a mortal sin by killing her un-born child, BUT WHAT DOES THE FATHER HAVE TO DO? MORE OFTEN THAN NOT... nothing... the fathers are just walking away...even though often, they made promises and assurances to the girl before the sex act, and yet, when conception occurs those men are no where to be found.
 
 Therefore I would propose fathering laws, to hold men responsible for abortions, by mandating that women who have abortions, can give the name of the man or boy, and that simple DNA testing can prove they are the father, and those hesitant fathers, should do three months of hard labor, for each abortion they cause, by their lack of commitment and affection. In this way, the girls, and women are not imprisoned, or punished, but men who choose not to use a condom, and made false promises, will pay for their part of the sin.
 
 Of course, the girl, must be willing to give the name, and if she is given anonymity, and protections, she can do so, or not, if she chooses to, or not to. After which, before the abortion, the Father could be contacted by some means and given notice, such that later, after the abortion he cannot claim that he did not know, and as such, is guilty, if he allows the abortion to occur. THIS, will give the man, the chance to marry the girl, or be punished for his lack of affection and concern. But again, all of this is dependant on the girl, willingly giving the mans name, and he must actually be the father to be convicted.
 
 And as such, this law would directly prevent most abortions, by making the fathers responsible for them, as they SHOULD BE! 
 
 
 So, unless they actually want to have kids THIS LAW, will put a condom on all males. 
 
 So, if the goal is to prevent abortions, the best and only real solution is to get the males to wear a condom, and or otherwise be willing support the child, or to MARRY THE GIRL!!!!
 
 This kind of law, would do just that... and does not punish the female.
 
 
 -Mosheh Thezion","But you must realize that it is not always the males fault. For sometimes the girl just decides that the male should not wear a condom, and in some instances she insists that he goes without one. So, when she finally cries wolf, why should he be held responsible? Because she chose not to?
 
 Sure, he should have his wits about him, and think about it, but it's not all of his fault.
 
 I do believe in having to support the girl, but I don't believe in that having that all based upon a promise. Words are words, she should have made sure that he followed them up with something before uncrossing her legs. It's not always his fault, that she couldn't hold them. He just got caught in the cross fire.
 
 While I am pro-life, I don't believe that he should HAVE TO MARRY THE GIRL! I don't think that one mistake should cause them both to be tied down. And then, what if the guy turns out to be a slime-ball? An abuser, rapist, murderer or something? Then you're subjecting both the girl, and the baby to a life of constant danger. I don't think that's fair to anyone. 
 
 All in all, I think that the concept of child support should be kept in tact. That seems to work sometimes.
 
 Either that, or we, the people, should work out some sort of chastity pact. Something that enables the girls to have children, but does not allow it possible while they are young. That or having them keep the big V.
 
 Something other than the ideas that you proposed, although I do like your child support concept. That should be kept around. However, I do think that the other laws are reckless without thought.",0
"3611","Actually you could look at this issue in several different ways.Lets start with welfare.Lets say the mother of a newborn who is responsible to finacially and physically take care of her child gets on state aid and agrees to not take child support from the father if he chooses to *opt out*Okay thats fine and dandy but if you think the goverment is going to support HIS child bucause he chooses not to ,well HAHAHA YOU HAD BETTER THINK AGAIN! Anyways things will NOT be equal until a man can actually carry and give birth to a child.Comparring the right to choose abortion and the right to choose not to pay support are completely two different issue that are not comparable.A women has to risk her possible life long health to either choose pregnancy/birth OR abortion a man does NOT risk either in his choice to support or not.This issue doesn't even touch on abortion for rape/incest or health reasons of the mother and or fetus.emoticon_xdonno seems to me a deadbeat dad is using the pro-choice position to get out of paying support when HIS body isn't even in the issue.","I think it could impact the health of the man. Seems you are downplaying the role of a man in a childs life. For shame!
 
 I don't know how you could say the two aren't comparable. You argument is that the mother shouldn't have to support someone that she doesn't wish to support. You are now trying to qualify it by saying a mothers health is the main concern because health is more important than money. So your standard seems to be ""If the human is being supported by another and may adversly hurt someones health than there should be a choice. Otherwise we can restrict choice. 
 
 Ok, what if child support will cause the man to have to eat worse or work more and thus hurting his health? Does this not qualify now? The man 1) didn't have a choice and 2) has his health adversly affected. 
 
 Looks to me like you just have a double standard.",0
"4541","Yea, and so is gardening. Both are ""murdering"" living things. Both do not mentally exist. A strand of DNA is the only difference, which isn't very much.","So what do you think about the fact that this baby is much younger and smaller and far less developed than many of those who are aborted?
 
 While this baby 21 week baby is living in one hospital room, down the hall a 22/23/24/25/26 ect week baby is being aborted because it was in the wrong place at the wrong time.",0
"4827","An accurate analogy would be someone who's brain was ripped out and was kept on life support. It would only be a body, no person inside of it. Same goes with an embryo. It simply cannot override the rights of its host.","and a brain with no body kept on life support is only a brain...no person. If beg the question here. I deny that a level of intelligence is needed to deserve rights. I disagree that what you can do is a requirement..only what you are (that being a human).
 
 Still, I quoted you as saying ""a basic human fundamental right""...I am not sure what this right is or where it comes from or why it is fundamental or why it only applies to the humans you think it should apply to. Perhaps we should restrict it to only white folks again...after all, white folks are the only humans with white skin which makes them different from all other wildlife...right? emoticon_confused",0
"5917","To equate miscarriage with manslaughter is preposterous.","Well not to the pro-life league.
 
 Remember the Unborn Victims of Violence Act passed by the senate after laci peterson? or as they call it, conners law?
 
 The UVVA creates a federal law making it a crime to cause harm to a ""child in utero,"" recognizing everything from a zygote to a fetus as an independent ""victim,"" with legal rights distinct from the woman who has been attacked.
 
 ""More than 30 states already have similar laws on the books. In practice, these laws treat the pregnant woman as little more than collateral damage in an attack portrayed to the public as one directed against the fetus.""
 
 See, this law has nothing to do with prosecuting criminals who attack pregnant woman, it is about turning pregnant women into criminals.
 
 Why do i say that? Lynn M. Paltrow, executive director of National Advocates for Pregnant Women sums it up quite well:
 
 *In 1984, South Carolina's Supreme Court created a state feticide law in a case where a man viciously stabbed his pregnant girlfriend, causing her, among other things, to lose her pregnancy. In 1997, South Carolina used this law against a pregnant woman, Cornelia Whitner, who was charged with failing ""to provide proper medical care for her unborn child."" Whitner had given birth to a healthy baby who tested positive for an illegal drug. Based on extrapolation of the state feticide law, Ms. Whitner was convicted of criminal child abuse. At sentencing Ms. Whitner begged for drug treatment. The judge responded, ""I think I'll just let her go to jail.""
 
 *Regina McKnight was an indigent 22-year-old woman with a drug problem. She became pregnant and despite her problems had every hope of carrying her pregnancy to term, but the pregnancy ended in stillbirth. The hospital reacted not by offering her counseling or drug treatment, but rather by helping build a criminal case against her. Eventually she was convicted of murder.
 
 The South Carolina Medical Association and other leading health groups concluded that there was no evidence that McKnight's drug use caused the stillbirth. Moreover, no one in this case, not even the prosecution, believed that McKnight had any intention of harming the fetus or losing the pregnancy. Had McKnight intentionally sought to end her pregnancy by having an illegal third trimester abortion, her sentence would have been two years in jail -- but because of a law similar to the bill President Bush just signed, she is today serving a 12-year sentence.
 
 read more here 
 
 
 another good article on the matter:
 
 Do pregnant woman have rights?
 
 *In 1984, for example, a Nigerian woman pregnant and hospitalized in Chicago was forced to have a C-section. She refused the surgery because she planned to return to Nigeria where she would be unable to access C-sections for future births. The hospital obtained a court order and forced her to undergo the procedure. Hospital staff tied her down with leather wrist and ankle cuffs while she screamed for help.
 
 *Another hospital obtained a court order to force a pregnant woman to undergo a blood transfusion. Doctors ""yelled at and forcibly restrained, overpowered and sedated"" the woman in order to carry out the order.
 
 *In Washington, DC, doctors sought a court order to force Ayesha Madyun to have a C-section. The doctors asserted that the fetus faced a 50-75 percent chance of infection if not delivered surgically. The court, apparently viewing the pregnant woman as having no more rights than a slab of meat, said, ""[a]ll that stood between the Madyun fetus and its independent existence, separate from its mother, was put simply, a doctor's scalpel."" With that, the court granted the order and the scalpel sliced through Ms. Madyun's flesh, the muscles of her abdominal wall, and her uterus. When the procedure was done, there was no evidence of infection.
 
 *Angela Carder at 27 years old and 25 weeks pregnant became critically ill. She, her family and her attending physicians all agreed on treatment designed to keep her alive for as long as possible. The hospital however called an emergency hearing to determine the rights of the fetus. Despite testimony that a Cesarean section could kill Ms. Carder, the court ordered the surgery because the fetus had independent legal rights. As a result, Ms. Carder not only lost her right to informed consent and bodily integrity; she lost her life. The surgery resulted in the death of both Angela and her fetus.
 
 ""All of these women were denied the right to bodily integrity and physical liberty and their fetuses were granted more rights than any legal person under law.""
 
 That line just about sums it up. These laws aren't about saving the unborn, and neither is the pro-life movement. It is about controlling and punishing pregnant woman. It is about taking rights away from the woman the moment of conception..as if she no longer exists. These people would not think twice about prosecuting a pregnant woman whos pregnancy results in misscarriage...intentional, accidental, whatever.",0
"7018","Thats not the point. The Pro-lifers advocate force, just like the slave advocates did. The pro-choicers advocate freedom and choice, just like the abolitionists.","really? Choice? I never heard a abolitionists saying ""you can choose to have a slave or not...haha. Furthermore, a slaver owner advocated freedom...why do you think they came up with the ""states rights"" XXXX to cover up their need for slavery? I choose freedom for all...not freedom for some, I can't say the same about the other side.",0
"9829","I have never heard anyone use the phrase, ""I am a human"". Rights afforded born people need not descend from religiously inspired ""belief systems"". Your belief that a fetus deserves the same rights as fully developed people does. In fact all your arguments always flow from this presumption.","Any belief system is a religion loosely defined. 
 
 I'd like to know how you think rights are afforded to born persons if not by a belief system or at the very least a belief in natural rights. 
 
 Either way, that doesn't address the point I had. If I can't impose my beliefs on you then who you are to impose your belief of me not hurting chemist99a?",0
"4042","The Silent Scream is full of inaccuracies, as this link demonstrates...
 
 http://www.plannedparenthood.org/abortion/silentscream.HTM","Consider the source ...Planned Parenthood is far from an objective source. For example:
 
 From PP site...
 ""Claim:
 Many women who have an abortion suffer severe and lasting psychological damage.
 Expert Opinion:
 Serious emotional problems following abortion are uncommon. Most women report a sense of relief, although some may experience temporary depression. Serious psychological disturbances after abortion occur less frequently than after childbirth. ""
 
 I know 2 women, both had abortions 30 years ago and they both regret it every day. A lot of their other ""expert opinions"" were nothing more than pro-abortion spin.",0
"9782","I actually don't think anyone should be forced into parenthood. But if you don't want to be a dad - then sign away your parental rights and be up front about it. You don't walk six months into the pregnancy or after the kid is born.","The law doesn't provide for that. It's a pay as you go proposition. It's actually even worse than some people think it is. It is not actually necessary to have actual intercourse to bring about pregnancy. But the DNA donor will still have to pay the piper. That's the law.",0
"5283","To sacrifice the life of a mother in that situation to the life of a fertilized egg, an embryo, a fetus, is a heinous, anti-life crime.","what is your basis for this?
 
 You said:",0
"3561","Â“Your claim that ""Even those who supported legal abortion but were against PBAs aligned themselves as Â“pro-life.Â” "" Is unfounded unless you can prove this is true...the polls suggest otherwise.Â”","Â“When the pro-life movement began in the early 70's, being pro-life meant you were 100% opposed to any and all abortion. In the early 80's, that standard was watered down to include those who had rape, incest, and the life of the mother exceptions. Now in the 90's, things have declined so rapidly that someone who is only opposed to partial-birth abortions can sell themselves as pro-life.""- Pastor Matt Trewhella
How does that crow taste?",0
"1358","Which is why he was found guilty... 
 
 I don't think you will find many reasonable people thinking it should be anything different.","Since when are profetallifers ""reasonable people""?
 
 How reasonable can it be for them to try to impose their particular answer to a metaphysical question on others who believe differently?",0
"7838","Third, the violinist illustration is not parallel to pregnancy because it equates a stranger/stranger relationship with a mother/child relationship. This is a key point and brings into focus the most dangerous presumption of the violinist illustration, also echoed in McDonagh's thesis. Both presume it is unreasonable to expect a mother to have any obligations towards her own child.","The argument is that it is unreasonable to expect a mother to have the obligation to share her body with anyone, whether a stranger/stranger, mother/child, sister/brother, father/son, friend/friend, person/acquaintance or any combination of these.",0
