"","quote_text","response_text","relation"
"80","The ID movements form of ID states that there are ""large gaps"" in the theory of evolution that can only be explained by the presence of a supernatural designer. Behe is happy to think that it is the christian god (like the rest of them), but they arn't allowed to say that, because if they do, they violate that annoying ammendment!
 
 The ID argument is not scientific, because it's not falsifiable, and has no supporting evidence. The ID movement relies solely on LACK of evidence for evolution, which is complete bunk. Just because we don't know yet, it doesn't mean that godditit. (Incedentally, most of Behe's claims of ""Irreducible Complexity"" are already destroyed by science, as DamEtel will be more than happy to explain.)","That , of course, is the logical fallacy known as 'Personal incredibility"". The concept he promoted of ""irreducilble complex"" has been shown to be devoid of any meaning. All example he showed of 'gaps' in systems he proclaimed to be 'irredibly complex' have been shown to be reducible. Some were even found to be reducible even BEFORE his book ""Darwin's black box' was published. Those gaps in knowledge were filled in.
 
 What Behe was basiclaly saying is 'Gosh, we don't know, it must have been God'. We found out. God retreats. Yes, there are unknowns, and probably always will be. But our ignornace is not evidence of an intelligent designer.
 
 To promote an intelligent designer as a scientific theory, you have to have evidence FOR an intellient designer, rather than gaps in the knowlege of how 
 biochemical systems formed.
 
 
 Believing in a God is fine, but it isn't science.",0
"9510","The story goes ""They (scientists) are slowly working their way to the mountain's peak painstakingly measuring and analyzing every step that they take. After many years of research, they finally arrive at the top of the mountain, scale over its leading edge, only to find a group of theologians sitting there with the answers all along.""","You should refrain from calling others arrogant Mr. Kettle.",0
"4362","Why Tester, don't you point out his straw-man which this thread is based upon?","Because I think you misinterpreted his point. See below:",0
"2644","Common sense says that if we are all on a downhill slide that mutation/selection - being the conservative/degenerative devicees that they are -- could have never have explained the origin of anything. Our genomes could not have arisen spontaneously. Instead, our genomes were designed by a designer.","You believe two things that are incorrect: that you have refuted evolutionary theory, and that we will now accept intellegent design because of your attempt.",0
"8496","Then why doesn't He answer prayers like He says He will in the Bible?
 
 
 
 So is Jesus, aka God, a liar?
 
 Or was not even one of the millions of believers who prayed for Terri Schiavo's life to be saved really God's child? Gee, I wonder how many people out there are being led by a pastor, priest, or what have you, that prayed but God didn't listen because that religious leader is a fraud? Hmmm, maybe the or molestation of young boys, y, and so on, by religious leaders is more widespread than anyone could have imagined?!?!?!","lets see im going to ask you some questions.
 are you ?
 are you a ? 
 do you have blue eyes? 
 do you have brown eyes? 
 now if you say NO to one of those things isnt that cosidered an answer? where i come from its yes or no.2 possible answers. not just yes every time to get what you want.",0
"8115","What's the difference between humans and chimps?","Well, both are b----y nuisances and one is a bit shorter and hairier than the other.",0
"2551","Keeping porn legal and accessible on the internet, keep taxes high, keep abortion legal....keep people voting democrat. Send as many people to hell as possible.","So you're saying that the rationale behind this vast conspiracy being executed by people who allegedly don't believe in hell... is to send people to hell? Pretty self-refuting, don't you th-- er, no, you don't think at all, do you?",0
"688","Any random change in a complex, specific, functioning system wrecks that system. And living things are the most complex functioning systems in the universe.","This is absurdity. I suppose then that medicine should wreak my body. How about viruses? Am I destroyed by them?",0
"3959","grow for their complete lives. So although there was a slightly higher oxygen level, it wasn't the reason for larger growth of reptiles.","Well, we'll ignore the fact that you think dinos are the same as modern day reptiles, and we'll ignore the fact that you are assuming that what goes today must have gone before (something you rant against on a daily basis). Who said anything about reptiles or dinosaurs?",0
"1674","and some people were saying ""They are just that close in showing how life could come from non-life.""","Well, it showed how it was physically possible to generate amino acids from inorganic material. That's rather impressive. Again, irrelevant and unrelated to the Scientific theory of Evolution, regardless of you trying to create that association. Your continued attempt at doing so despite having been shown and told multiple times that the two are unrelated, well that only shows one thing, namely that you are dishonest.",0
"472","And I'd think the explanation would be that oxygen content was much different before the flood","And yet the species that exist today are the exact same as the species during the high oxygen content? That makes little sense. It's like saying the world was vastly different before yet perfectly suited for the species that exist today. That is COMPLETELY nonsensical. 
 
 Where did all of the oxygen go?",0
"7889","Your arguments are a logical fallacy known as an argument from ignorance (and also an argument from personal incredulity.)
 
 An argument from ignorance is that a premise is true because it has not been proven untrue, or is untrue because it has not been proven true.","I know the fallacy.
 
 I have not used that argument.",0
"8547","Instead of running your filthy little immature foul mouth, why don't you tell me how protein survives for 68 million years?","So when you know you have lost, you resort to insult? Is that how this goes? What was either filthy or immature about obvious_child's post?",0
"9642","To me, Christ was saying mind your own business and be good little Italians of the Roman Empire --- you won't do much good for the cause sitting in prison or crucified on a tree.","Oh. You just lost me. The fact is, Jesus warned his followers that they would be persecuted for his sake. Read Matthew 10:5-42, if you care for the full text. Basically he told them they would be beaten, thrown in prison, crucified, and put to death if they followed him. And that is exactly what happened to the disciples and all those who gave a witness for Christ as Lord and Savior. 
 
 The various Roman emperors in those years of the early church sought to kill every Christian they could find, men, women, and children. Christians were crucified by the thousands, covered in pitch, and sit afire to provide light for the emporer's lavish garden parties. They were killed in the arena by wild animals and tortured to death in numerous ways. They were called martyrs, which now means one who dies for a cause. The word is Greek and means ""witness"". These witnesses for Christ were killed for their faith. How many Christians would we have today if they had to die for their faith? In spite of everything that the emperor did, they could not kill the Christians fast enough. More were believing in Christ every day, and eventually even the Roman emperor himself became a Christian and Christianity was embraced and sanctioned.",0
"9570","Then that&#8217;s as far as we can go on it, and that&#8217;s fine. Not being a science worshiper myself, I simply don&#8217;t automatically take this type of blanket statement as automatically true.","And nor does anyone else. I think you grossly underestimate the thoroughness of much of the science you criticise.",0
"3120","I don't suppose any evolutionist have realized that all the evidence for evolution is also evidence for ID.","No it's not. Perhaps because you don't understand much about evolutionary theory you have confused it with ID. ID is not science and has no evidence to support it.",0
"7634","According to whom?","We can assume that our solar system formed merely by matter coalescing by gravity and then behaving the way matter behaves when it's all clumped together by gravity. We can model it on a computer and if we get something that looks like our current solar system then we can say that the model is a good one and the chances that the solar system formed that way are increased. No, sorry, there is no proof, only explanations and models.",0
"8819","**
 Quod erat demonstrandum.","So much for being on the ignore list! emoticon_xgood 
 
 Unfortunately for the religious Darwin-deniers, the reason red blood cells survive without genes is that genes have programmed them to do it. They are dead-end machines, essentially limited lifetime bags of haemoglobin with some basic metabolism, forever incapable of replicating, and serving their genome by remote control.
 
 Most cells, however, depend on their genome to maintain the expression of the proteins they need to survive and function.
 
 Species evolve because the sequence and organisation of genes evolves. It doesn't take a vast amount of genetic change to evolve one species from another, but it does take genetic change, and molecular geneticists are currently mapping the sort of changes needed to alter rates and timing of gene expression. I realise inveterate Darwin-deniers aren't intellectually capable of understanding molecular genetics, but the evidence for this view is rock solid.",0
"1149","Why do you think the dude in the article said how ""depressing"" all this is?","That's not what he said. Why do you find it necessary to lie? But of course, you are quoting a news story. I have had experience with news stories that purport to quote what someone has said.",0
"2251","That isn't completely true. Bacteria have been observed to increase their mutation rate in times of stress. (I don't remember the exact source, but I do know that you provided it.) Put another way, bacteria have been observed to introduce random changes in their DNA when they are presented with a problem.
 Also, while the ToE is not based on the assumption that DNA may change in response to environmental stimuli, it doesn't rule that out, either.","Well you seem to be going against what your theory says....here's an overview: (please notice there is no mention of epigenetics, nonrandom mutations, the inheritance of acquired characteristics, adaptive mutations, or horizontal gene transfer -- all of which can bring about new traits/functions.
 
 http://www.biologycorner.com/bio3/notes-chap17.html
 
 How Organisms Evolve
 
 Evolution occurs on populations, not individuals. Individuals do not evolve, but are part of populations which do
 
 Evolution is a genetic change occuring in a population of organisms over many generations 
 
 Population Genetics - branch of biology that deals with the frequency, distribution and inheritance of alleles (genes) in a population
 
 A gene pool is the sum of all the genes occuring in a population
 
  The Mechanisms of Evolution
 
 There are five majore causes of evolutionary change within a population
 
 1. mutation
 2. migration
 3. small population
 4. nonrandom mating
 5. natural selectionGenetic Drift - small populations are more effected by random chance 
 
 Your theory is OUTDATED!",0
"1475","But Miller is with Jesus (and by extension, you): he says that God exists and that Christianity is true. Or, if you insist that he's against you, you're left with this conundrum: You call Miller and theistic evolutionists incorrect, and he calls you and anti-evolutionists incorrect; why is your position any more logical than his?","Because his, as a Christian, doesn't follow the Christian Bible to anywhere near the extent that mine does.",0
"9562","They didn't ""prove"" anything!!
 
 ;)","Yes they did: ""...it ate itself.""
 
 No wonder they're extinct... emoticon_rolleyes",0
"5352","If you disagree with them, you are branded as a religious zealot who's determined to take their rights away.","So try actually responding to the points I'm making rather than just making up stuff to attack me over.",0
"6693","How, despite centuries of artificial breeding and decades of experiments, no one has ever observed one species turn into another (""speciation"")","Out-and-out lie. There's really no other way to put this.",0
"1672","Look around. Faith did not spontaneously generate out of thin air. It is obviously part of our psyche. Every civilization throughout history has felt the need for some type of faith. Even on different sides of the planet.
 
 It's as natural as the sun rising.","But what about the hypothetical?
 
 I can't think of a single child on this planet that has never been exposed to the ideas of the supernatural.
 
 So, what I was asking is whether faith is nature or nurture.
 
 That's why I brought up kids being afraid of the dark, likely no matter what anyone tells them. I think it's this fear of the unknown linked to the ""logical"" brain of a human that possibly creates this need for explanations. 
 
 But faith involves specifics, so when the specifics are filled in and ""make sense"" to more than one person, these specific ""explanations"" can be passed down.
 
 So I don't know how much of faith is nature and how much is nurture.",0
"1947","ID is not ""biblical creationism""","Well not exactly, but it does come down to ""biblical creationism"" without the courage to admit that it is a son of ""biblical creationism"". At least the biblical creationists (YEC and OECs) were sufficiently honest to identify their candidate for the creator/designer. IDers cannot seem to recall who the designer might be - they like most laywers take the fifth amendment.",0
"645","Ah yes. American perspective = world perspective. Those figures are just for the USA, not the world. I'm sure that in atheistic materialistic states such as China, North Korea etc, the figures are somewhat different.","well then back up your claim. Saying ""I'm sure that..."" doesn't make it true.",0
"947","If what you uninformed religious bigots and hatemongers believe wasn't so pathetic, it would be funny. What's a guy aspoda do! :xbanghead","emoticon_rolleyes
 You toss out a false assessment as to what you THINK we ""believe"", and ignore the very real reasons why we have explained that this legislation should fail.
 And in the course of Archie's reply, he makes a statement so Freudian it's kinda funny.
 Yup! It's an Archie reply...
 
 You ask ""What's a guy aspoda do""
 For starters, you could address WHAT WE SAID on the topic instead of tossing out lame allegations.
 
 You evidently think it's okay for the LEGISLATURE to politicize education certification according to their pet PERSONAL theories.
 You could start by explaining WHY you think this is valid.",0
"1063","They are exactly the same.","They are not. Read carefully. Try to look at the big picture rather than limit your thinking to such a narrow concept.",0
"7102","Since I don't believe believe that everything had a common ancestor , a rock , I consider all ancient reptiles dinosaurs. If that is incorrect in your book so be it. We are not debating the definition of dinosaurs.","So there are ""ancient extinct reptiles"" to you?
 
 These things indeed existed on Earth right?
 
 In the creationist framework, when were these things on the Earth?
 5000 years ago?
 Before the flood, after the flood?
 Did Noah have dinosaurs (sorry, ancient extinct reptiles) on the ark?",0
"4877","17. THE BIBLE
 Lastly, and most importantly, the Bible says that God created the universe and every living thing, so the world must have been created. In denying this we call God a liar. And so you can see how evolution theory undermines the omniscience and even the existence of God. And if there is no God, why not do our own thing? Or if God is not all-knowing, indeed, a liar, why put our trust in Him? Evolution theory logically leads to these humanistic ideas. Christians must take a stand for the Word of God, or be accountable on that judgment day for the souls of those whom we did not warn.","So thanks to this candid statement we can throw the usual nit-picking of the science points 1-16 out the window and get the crux of the issue.
 
 Creationists cannot tolerate humanism. Attacking evolution is a good way of attacking humanism or anything that takes our minds outside of the boundaries of a literal reading (and interpretation) of the Bible.
 
 Now thats nice and succinct. Would any creationists care to comment on why they are not upfront on this fundemental issue more often? Why is ""humanism"" so problematic?
 
 Other comments are most welcome of course.",0
"244","I am astonished to learn that you believe this process adds no ""information"".","And I'm sure that your astonishment would grow if you could get Nu Leader to define information. From other discussions it is evident that Nu leader confuses information with meaning.",0
"7298","Well, we can find oil (!) and test cosmetics on animals (!) I wasn't sure if this was meant to be funny or not. Did they not find oil before evolution? Would they not be able to tell that oil exists next to certain rocks without evolution? Why bring in animal testing? If you want to stake a claim that such cruel behaviour is part of evolution, hey, that's up to you (takes a bit of heat off us Christians over the Crusades!) (ha!)","Actually, no they could not find oil without evolution. It's not only a matter of finding ""certain rocks"" associated with oil, but by reconstructing the paleo-environment. Only certain environments, indicated by types of rocks and the types of animals/plants that existed at that time, are suitable for the production of petroleum.
 
 In fact, a lot of mineral resources are located by certain geologic formations as interpreted by modern theories of geology. Without a knowledge of biological and geological evolution prospectors would waste a lot of time looking in the wrong places.",0
"2053","But let's look at 9-13 year-old Turnkana boy -- one of the most famous homo erectus fossils, which is supposed to be one of the oldest humans fossils.
 
 (link removed)
 
 Upon just a quick glance you can tell this person is simply a human being.","Actually, when I opened this picture it appeared to be approximately 6 inches tall. Upon just a quick glance, I determined that this was the skeletal remains of an ancient smurf. My God man! You have just confirmed the existence of Papasmurfidae! 
 
 I wouldn't pontificate on the nature of the scriptures based upon a quick glance any more than I would attempt to determine the origin of the species by glossing through Ask Jeeves. I can tell you however that jacob begetting enoch and enoch begetting Ralph, etc etc etc, does not approach the current acceptable age of the earth Sir. Even if you allow for Methuselah to live 900 years. Describe the shape of your skull sir. Perhaps a break through awaits. As for my own skull, it is deforming with each successive post from repeated blows to the forehead by my open palm. 
 
 If the lack of complete records has you befuddled, consider my own curiousity at the utter dearth of evidence for a planet of an age described in the bible. Evolutionists may not have all of the puzzle pieces in place, but one can determine what the picture looks like. I can't think of one piece that would support the view to which you subscribe.",0
"8611","[SNIP] of repetitious and ignorant nonsense","Just look at the dates on your sources: 1969, 1978, 1981, 1977, 1980, 1981, 1981, 1983, 1970. Your most recent source is 25 years old and that one is from a creationist source. You've got to be kidding me. I also notice that you claim to have had a private conversation with Andrew Ingersol in which you pointed out an error that he had made. I suspect that you are a liar or a thief. But of course! You are a creationist!
 
 I also notice that you don't seem to have made an attempt to educate yourself by checking out the sources I gave you. Moreover, you still haven't presented any evidence for creation. You keep claiming that there is some. Why do you refuse to present it?",0
"3268","ill let you think about that","Ah, see, that's the thing. I think about it enough to understand it. Clearly, you don't. You don't understand a damn thing.",0
"7682","Shortly after its writing in 1859 to the present day, it spawned a whole new world of ethics and philosophy, and is firmly entrenched in popular culture.","Actually, ethics and philosophy are irrelevant. If they are based on Darwin, then they are wrong. Possibly are you referring to the eugenics policies and genocide policies of christian Nazis?",0
"5680","I personally like this one:
 
 ""A species are organisms that live together and can breed together, and whose offspring can also breed together.""","so why do they call polar bears and brown bears different ""species"" when they can breed and produce fertile offspring together? Same with different varieties of finches. It seems to me that evos don't at all go on the ability to breed or produce viable offspring, but instead just on mere looks....otherwise, why would they have made such obvious mistakes with the bears and finches, not to mention countless others? I wonder if Big Science would consider black people different ""species"" than say Asian people or white people -- they look different, which is their main criteria....so why not?
 
 As a creationist, I can very comfortably say that all humans are of the same kind.",0
"771","The popultion [sic] has been told for decades that they are simply a culmination of their genes.","I'm not sure what the means. I think that you have been listening to the creationist version of evolutionary biology. As an evolutionary biologist I've never heard anything like that.",0
"3646","regardless of whether many religions accept evolution, as it stands, such does not fill the holes in evolution.","But that doesn't make Creationism correct either.",0
"4238","hinata: Hee, hee, you're funny. Jesus was telling a parable. You can't take the tail end of a story and say that Jesus was saying to have them killed in front of Him.","And I didn't. 
 
 Did you note how I explicitly put [Jesus said] for the first two quotes from the Bible, but not for the third one? Any idea why? Come on, think ... you can do it!",0
"6084","Why do you think they don't answer the question. They obviously love to ignore you and then go off on a tangent, throwing you a little red herring to keep you busy.","So it's alright for a Evo to insult you and go off on a tangent, and expect to get answer. What's the point in answering if your being mocked, before you give answer. Now I know why there are few Creo's on this forum.",0
"1979","Actually what they are really doing is ignoring silly irrelevent questions from clueless people with a religious agenda to promote.","Really, then show me how I'm wrong - without dogmatic statements. I would suggest, given the fact that you feel the need to ignore science, deny obvious facts of reason, and cling to evolutionary theory, that it is you that has the problem with religion - your naturalistic religion. I would further suggest that you stop attibuting your personal opinions to science, and start calling your comments what they really are, personal opinion.
 
 -By the way, is everyone who disagrees with you promoting a ""religious agenda?"" Where have I leaned on religion to make my point? And what makes you think that I need religion to defeat your postion as I have here? I've used science, scientific journals, and good sound reasoning to defeat your comments. I suggest you rethink what you're saying. It sure sounds like you're the one with the ""religious agenda.""",0
"9576","So we can make machines to see better than we do?","You're kidding, right? Telescopes, microscopes, radio telescopes. Surely you've heard of these. And we even have devices called spectometers which let us see what wavelengths make up a sample of light. There are some sample pics of their output here:
 
 http://www.science.uwaterloo.ca/~cchieh/cact/c120/hspectra.html",0
"2661","Many of the Cambrian fauna, still survive today, all looking much like they did over 500 million [ET**] years ago.","Actually, not at all true. The organisms of the Cambrian look little like modern animals. It is only the major phyla that are recognized by the derived characteristics. For example, the cordates first arise in the early Cambrian, along with primitive inverebrates. You can safely say that no animal living today looks much like any living then. For example, there were no amphibians, no reptiles, no insects, no birds, and of course, no mammals.
 
 Your shotgun approach isn't actually worth answering in any detail. It isn't even your work.",0
"2191","and you can quite easily (and do every day), reason something to a false conclusion.","Demonstrated by your postings.",0
"1489","Good thing you know who isn't around to tear you a new one. 
 Waxy","Actually he is, and he's posted on this thread.
 
 It is a pity that you're unwilling to debate, but endeavour a smear campaign as you did on the Science and Math posts. I would advise you read the above quote before talking again :)",0
"3552","*************************************
 DamEtel: However, a better set of inequalities is as follows:
 
 c + e < c - e
 e - c < e + c
 *************************************
 
 
 Oops, I think YOU made a mistake here on the second one.
 
 This is the correct inequality based off of my original equation.
 
 e-c<e+c
 
 So, start over again.","Oh, and keep your lie - I mean, explanation - consistent with your entire post!",0
"2304","You said in one post you are a ex-christian. If you new anything of Christianity you would know this is not possible. It is possible you had the title of Christian without the relationship which gives you this title. Christianity subscribes to the power of God to save you, not of any power of your own. If one could be come unsaved, he becomes more powerful than God (Impossible within Christianity).","Well then. All of the ex-christians have it both ways don't they. Since they are saved they can lie, cheat, steal and have wild, illicit sex (following the example of several christian preachers).",0
"5210","zzzzzzzzzzzzz yawn.....what's your point? You're all over the place and your writing skills need to be improved. Here's a hint: if you want people to read a long-winded post, you have to make it interesting for the reader. They may agree or disagree but my gosh, don't put people to sleep. I wish I had these 2 minutes back....I could have used them for something constructive.","It was a pretty clear rebuttle of the idea that the ToE breeds social elitism, Marxism, and Nazisim.
 
 I guess you're right though, SS. This wasn't nearly as entertaining as a slough of out-of-context quotes to show that ToE-accepting biologists reject the ToE.",0
"3624","Invalid argument to assert that mutations can map a road outside of their assigned task in illogical, where would the information to do so come from?","Since we have observed it happening in the case of the nylon bug, it cannot be the obstacle you presume :)
 
 It's easy to get lost in abstract concerns about 'information'. For instance, imagine a lock with a three-digit code, like those on briefcases. It's easy to get in if you know the code, but it's also perfectly possible to get in without knowing the code - it just takes longer. If you're right about the way information works, that oughtn't to be possible.
 
 The crucial point is that the lock contains all the information required to open it. That information is transferred to the person trying to open it via feedback: when you get the right code, the case opens. If there was no feedback - if the person was not actually opening the case themselves but was just blindly shouting numbers for someone else to try with no idea if it was working or not - they would be none the wiser.
 
 Similarly, the nylon waste products metabolised by the nylon bug intrinsically possess all the necessary information concerning how they can be broken down. That information is transferred to the bacteria via the feedback of natural selection: the bugs who hit upon the right combination survive, and those who do not, perish. In this manner information about how to survive in the present environment is transferred from the environment and encoded in the genome. No information is being created, it is merely being moved around.",0
"1349","I like this concept. It seems to do a good job of explaining how microbes adapt so quickly to antibiotics, for example. Our blood cells multiply fairly quickly, but the genetic makeup does not change from one lymphocyte ""generation"" to the next. Yet we know that over our lifetimes they ""learn"" to produce new types of defenses against diseases. These adaptations are clearly not genetic, but they are a form of micro-evolution.","Actually, they are genetic. Our cells have receptors which are triggered by exposure to pathogens; that's how we ""learn"" to fight off a disease. And not everyone has the same receptors, which ones you posses is a genetic trait. It's one of the reasons that Native Americans were so vulnerable to European diseases, they hadn't evolved the receptors that would have enabled them to build up defences against the diseases the Europeans had lived with for generations. If your hypothesis was correct we wouldn't see different populations having different reactions to the same disease.",0
"2221","For example, I don't believe for a minute that the oil deposits were formed from the liquified remains of mass dinosaur graves from 65 million years ago, but I do trust and respect the scientifically proven techniques for locating and assessing the quality of that oil.","But again, that requires a YEC to contradict their belief in the flood. As earlier stated, previous YECs have gone into the field, looked at the data and evidence and abandoned YEC as it makes absolutely no sense. YEC 'science' is not used in hydrocarbon production.",0
"7641","The theory of evolution as it applies to life on earth: Essentially that the various living things on the earth are a product of purely physical/natural laws, which can be rationally explained","This should read: The theory of evolution as it applies to life on earth: Essentially that the various living things on the earth are a product of purely physical/natural laws, which can be rationally explained by one process only
 I add this because your theory of evolution, which you just posit as here as the only theory, is but one of many.",0
"1084","Please. PLEASE, read an introductory Geology or Geography/Geomorphology textbook. Then we'll talk.
 
 Yikes.
 
 Waxy","What would be the point in doing that when they are all based on evolution. This argument wont ever end because neither creationism nor evoluionism can be proved as fact. Its always gonna just be a battle between beliefs. Telling him to read that is just you trying to convince him of ur beliefs but at the same time he's doing the same thing with u. There is no sense in suggesting such things.",0
"6646","You clam something can be outside the scope of knowledge (science). To claim so is a contradiction, you cannot claim to know something of the unknowable. It's by definition...yes, as we've been through this countless times, UNKNOWABLE.","Actually ""I don't know"" is quite a valid answer in science.
 However, again you slip into this false construct of a belief that all that can be known is in the scope of science; which you've also denied saying you believe in the past.
 [quote=Montalban]Is this a rational statement? If so, prove it rationally, by science.",0
"7520","Darwinists have long said that mutations have the ability to create new information.","Actually, they don't. I have never heard a biologist talking about ""mutations creating information"".",0
