"","quote_text","response_text","relation"
"67461","Intellegent Design is the study of the idea that certain biological phenomena are too complex to have been evolved from a series of simpler organisms, and therefore must have been created fully functional from the onset. It is based on the idea that if we can observe an organism or an organic function whose existence cannot be explained by the successive adaptation of the evolutionary model, then that organism or function is evidence for intelligent design. 
 
 When intelligent design first emerged, among the long list of examples of irreducibly complex phenomena were the eye, the flagellum and blood clotting. All of these have been shown to have simpler counterparts which also fucntion, and therefore which could have been the evolutionary basis for the emergence of these more complex functions. These examples are summarized in wikipedia's article Irreducible complexity - Wikipedia, the free encyclopedia","Yes I know, a lot of people have done a lot of work to try to refute Behe's work. From your link;",2
"1295","for the sake of this topic, would it be ok if we borrow the word evolution from your biologist for a minute?","Well, I can't stop you. But if some creationist says ""But in that other thread you said evolution meant, blah, blah, blah..."" don't come crying to me. :)
 
 Ok, getting off my soapbox now, I'd say you're totally right. Certain branches of Christianity, like Catholisism, have traditionally been very resistant to change. Unwilling to adapt, one might say. And the Catholic church has been in a state of decline of late. The social climate in which Catholosism thrived no longer exists, and so it isn't doing as well. We also see lots of little churches springing up, filling religious enviromental niches, as it were. 
 
 What can we predict for the future? Here's my guess. The two main enviromental factors that will shape religion will be a desire for stability and an ability to adapt to new ideas. As communication and travel become easier, people will be exposed to more new ideas and cultures, and religions will be forced to deal with people saying ""Yeah, but what about this new idea I just heard? How does that fit in?"" On the other hand, as people get exposed to other ideas, they'll want to have some core of ideas of their own to hold on to. Sort of a psychological anchor. 
 
 I figure we should expect to see the more dogmatic churches fade away, as people become exposed to more, different ideas. If you can't adapt, you become extinct. Churches that espouse firm moral ideas based on humanisitic reasoning will probably do well.",2
"2631","For those who believe the world is millions upon millions of years old, you can see that 100 years for a color change in a species is quite fast.","And changing in about 50 years twice in the space of 150 years is even faster.",2
"9031","There are lots of facts that support it . The anthropic principle , the sudden appearance of fossils with no evolutionary past , symbiotic relationships between plants and insects. The fact that dogs have dogs and cats have cats. You interpretation of the evidence is just that your interpretation.","Besides, evolution has relatively few holes. A fair percent of it has actually been proven in the natural and artifical worlds.",2
"79901","As of today, 11-08-04, the Cobb County (GA) school system is being tested in court about the validity of their warning sticker pasted in every Evolution textbook. The sticker basically says that evolution is a theory and should be approached with an open mind.
 
 The evolutionists are saying this is an endorsement of creationism, therefore is a religious doctrine being taught in school...against the law.
 
 This is the same school system whose leader recently tried to have the word ""evolution"" deleted from the school curriculum.
 
 Is the Bible Belt getting too tight?","Yes, it is. I'm actually considering moving out of the south specifically for that reason. I will miss the largemouth bass fishing....wth is a pike? ;) It's always been that bad though, now that I think about it. It's just I ignored it more when I was younger.
 
 The sticker is moronic IMO. If they label ""evolution"" with that, they should go ahead and label every single book, TV, everyone's forehead, and every object that can hold a sticker in the entire world. Some people thing there is ""openess"" about being correct or incorrect. On some things that are opinion, sure. On reality? Not the case.
 
 I mean, I'm not running around believing John Kerry actually won the election despite the evidence, although I certainly could, if I approached the election results with ""an open mind"". Although I could....hmmm...just have to keep it up for 4 years!
 
 -Mach",2
"465","Finally..we have the biggest error of all. I've bolded the part that destroys everything.","Including the universe?",2
"39151","One item that shoud be mentioned is that this expidition set out in this area specifically to find the transitional form between land and water creatures.
 
 They went looking in this area because that had the right geology, with the rocks the right age. They found what they had predicted they would find.. and what they specificlaly were looking for.","I think that is the most interesting part. This wasn't just a lucky find. This demonstrate the power of theory, that it is predictive. Based on a prior theoretically understanding, they hypothesized that the creature would be where it was. As the hypothesis proved correct, this further adds to the validity of the original theory.",2
"500","Is there really a difference between this and the theory of spontaneus generation?","Yes. Only the ignorant think not.",2
"25482","I don't know, could it be because they're XXXXXX? Or maybe it's because atheists are deluded. emoticon_xbye","they don't want to except that there is something/someone more powerful than them:xbanghead",2
"5256","Teach the kids what is conjecture and what is not.","We do. We don't even teach the conjecture. And we don't teach superstition. That's why creationism isn't taught.",2
"11532","A species of Darwin's finch in the Galapagos has evolved a smaller beak to avoid competing with a larger-billed recent immigrant","You know what they mean, I know what they mean, but as someone involved in teaching evolution to high school kids I wish they'd avoid the implication of purposeful change and just refer to beak size changing in response to new selective pressure.
 
 As I said, I may just be being nit-picky. Language apart, this is another nice example of evolutionary change happening right before our eyes.",2
"88251","Actually, Dembski is known for his useless maths.","Really; Dembski? Have you any good sites? Are they 'published' anywhere :) (hint hint)",2
"95862","I can not agree with Stephen Grescott. I extremely doubt the fact that most scientists don't know what science is, we learned the definition of science in simple high school biology. Hopefully someone who has a degree in science knows what it is or the college is horrible. You can also not expect the definition given to be accepted as a neutral definition, when it's from such a biased source as answersingenesis.org.
 
 From dictionary.com:
 
 ""The observation, identification, description, experimental investigation, and theoretical explanation of phenomena.""
 
 This is the first definitioin, let me know if you disagree and you think one of the lower definitions is the correct one, but they don't seem to pertain to actual science in the classroom (packing a suitcase down to a science, etc.)
 
 Science is not ""a murky combination of facts and theories"" in the classroom, but the evidence is taught along with the theories. It is taught that theories are not fact but that they basically mean that the conclusion reached with the evidence we have right now is that theory, since no one has falsified it, and all predictions made have been correct.","The dictionary.com definition is vague, whether you use all 5 divisions of the definition, or only the first one that you quoted. I think that's what Grocott was saying - that it's not definable in a precise, non controversial way so that everyone can agree on exactly what it includes and what it does not. Even the word ""phenomena"" is vague. 
 
 The reason I said (and maintain) that it's a murky combination of facts and theories is because it can branch off in different ways and follow different paths, depending on the presuppositions (worldviews) of those assigned the duty of directing it. In this case it's the teaching establishment. There is only a finite amount of instruction time in schools. Some paths get more time, attention, and detail allotted to them than do other paths.",2
"2250","I'd congratulate you on your win DamEtel, but I'm more impressed with your patience.","Well, I personally agree that I 'spanked' marc9000 (http://www.4forums.com/political/showthread.php?t=6348). But we'll have to leave it to the judges to make the formal decision.",2
"71511","Let me propose the shoe fetish as an evolutionary adaptation. We'll define a shoe fetish as follows: a person, usually male, can only become sexually aroused when shoes are involved in the sexual act. Mind you, I'm not an expert on the shoe fetish, so my definition may be inaccurate. But that need not stop me from doing a little evolutionary psychology here.","Exactly.
 It seems that anyone can dream up hypotheses in evolutionary psychology.
 
 Here's what Coyne said:",2
"26771","Thanks, that's very kind of you.","lol
 you're welcome emoticon_xangel",2
"77441","How do you explain the change of appearance of the animals over time, as recorded by fossils?","Exactly and if you accept that animals have been on the Earth for millions of years then why can't evolution be a process that God created and controls?",2
"35822","So you're posting in an effort to bait specific people? You can try putting their name in the subject, addressing them specifically, or emailing them. 
 
 It may also help if you declare it rather than ask a question. If you ask a question and get an answer, then remark ""duh"", it doesn't ... cast a good light on the writer. 
 
 -Mach","Well said.",2
"20822","What happens, is that if you show a new body part evolving, such as the cecal valve in certain lizards, they just push the goal posts back a bit:
 
 ""No, I meant a new body part that is so complex that it couldn't possibly evolve quickly enough for someone to observe it happening. And no one has ever observed that to happen, so evolution is false.""
 
 Oh. emoticon_wow","Walking-fish:
 It's a simple game. Just demand that ""evolutionists"" show them an example of a macroevolutionary event within a microevolutionary time frame. And if such a feat were ever accomplished it would serve as an example of special creation rather than evolution anyway.",2
"90721","Yes, it's a common problem that nutjob parody posts can be hard to distinguish from sincere nutjobs posts. This is an artifact of how utterly ridiculous the nutjob position is.","Agreed. Lesson learned, dont make a joke post in a Creationism Vs. Evolution discussion.",2
"1208","I read an article yesterday (about Evolution, Extinction, and Economics) in which it was claimed that 99% of all species that have ever existed are now extinct.
 
 This sort of claim (which I've come across before) troubles me: how can it be asserted, with any certainty at all:
 
 1). The number of species which have evolved.
 
 2). The percentage of that number that have become extinct.
 
 
 ????","I believe it is merely all known living species against those known by the fossil record and extinct. There are undoubtedly more extinct species that we are unaware of than living ones.",2
"5869","But evolutionists are just as religious as Christians: they have their own unseen miracles - (random mutations)....their own clergy (scientists)...their own Bible (The Origin of Species)....and their own god (Natural Selection).","Well said. 
 
 With this religion, the gap is very wide between the ""average guy"" and ""authority"", because their clergy is more involved in politics than the clergy of Christianity, or the Creator himself. It fits with more Democrats being evolutionists, and more Democrats favoring bigger domestic government.",2
"77442","How do you explain the change of appearance of the animals over time, as recorded by fossils?","Exactly and if you accept that animals have been on the Earth for millions of years then why can't evolution be a process that God created and controls?",2
"5135","The discovery of a fossilised rabbit in the Burgess Shale may demolish one of the pillars of modern science, the theory of evolution. The late J. B. S. Haldane famously said that all it would take to falsify evolution is a single Cambrian rabbit fossil, and that is exactly what has been uncovered by paleontologist Dr Wilfred Splenebyrst of the London School of Ergonomics.","Those nasty deceptive Darwinians have been overthrown at last.",2
"35032","Sometimes the state of the education system in the USA makes me cry.","Sometimes?
 
 The state of the public education system in the US is downright criminally neglectful.",2
"92292","As was already pointed out. Sheesh, I've got furniture that's smarter than this.","Well at least more coherent if the joints are tight and the glue is any good at all!",2
"3637","""Six pairs of these aortic arches loop over the pharynx. In primitive fish, these arches persist and enable the gills to oxygenate the blood. In adult birds and mammals, in which lungs oxygenate the blood, such a system makes little sense - but all six pairs of aortic arches are formed in mammalian and avian embryos before the system eventually becomes simplified into a single aortic arch. Thus, even though our physiology does not require such a structure, our embryonic condition reflects our evolutionary history."" (Developmental Biology: Seventh Edition, Scott F. Gilbert, Sinauer Associates Inc., 2003, p500)","Another characteristic in this same general area that ties us back to fish is the development of our parathyroid glands - which are very similar to gill buds in fish - from a particular pharyngeal arch: the same one that in fish gives rise to the gill buds!
 
 Moving on to the kidneys for a minute. The human embryo forms not one, but 3 successive kidneys: the pronephric, mesonephric, and metanephric kidneys. Only that last one persists and only it is the kidney you and I and all of our fellow humans use. Why do human embryos go through two transient and simpler kidneys before getting it right? Here's a hint: the other two are carry overs from simpler organisms! The evolutionarily simplest vertebrates, such as hagfish and teleost fish, develop only the pronephric kidney: it is their adult functional kidney. Now move up an evolutionary notch to (other) fish and amphibians. In their embryos, the first kidney still develops, but soon begins to degenerate and is replaced by the mesonephric kidney, which is the functional adult kidney in these organisms. Now move up another evolutionary notch, to reptiles, birds, and mammals. Their embryos form the first kidney, which then degenerates and is replaced by the second kidney, which then degenerates and is replaced by the final, metanephric kidney: their adult functional kidney.
 
 The above is not anywhere near a complete list of embryological evidences for common descent/evolution.
 
 PS: Note the serial addition of developmental stages that occurs in kidneys as one moves up to higher evolutionary levels: ""ontogeny recapitulates phylogeny"". Of course this ""law"" does not hold for all organs/organ systems in all organisms, but it does hold for a few cases. And that's enough to clearly indicate evolution of those organ systems by their being retained from ancestors and then modified during embryonic development.",2
"60191","It's not a difficult challange.","No, it wasn't. Given the number of scientists one might assume that at least one would confuse his science with his religion. It seems that according to AIG, 182 actually do. I really have to commend AIG in that they did not list ""Dr."" Kent Hovind, ""Dr."" Carl Baugh, ""Dr."" Don Patton. However, the AIG does list Thomas Barnes who's highest earned degree is an MS in physics, his Sc.D being honorary from his undergraduate, Christian university. Clifford Burdick has a ""degree"" from a non-university (as described in the mimeographed bulletin of the ""University of Physical Sciences"", from which Burdick claimed his degree: ""'The University is not an educational institution, but a society of individuals of common interest for the advancement of physical science. There are no campus, professors or tuition fee.""). Harold Slusher has an honorary degree from a Bible college with only a 1/2 man graduate science department in addition to his ""degree"" from Columbia Pacific University a non-accredited correspondence school that promises a degree in less than a year. I do note that Clifford Burdick is listed on list of deceased scientists who believed in a creator.
 
 I presume that the rest of the ""scientists"" listed by AIG actually have the PhDs that AIG claims of all 182 listed.
 
 I invite you to compare that list to the Steve list, now at 720+ scientists named Steve who accept evolution as the correct explanation for the observed diversity of life. The name ""Steve"" (and variations thereof) comprises about 1% of the population. The percentage of qualified scientists with that name cannot be far from the norm. The Steve list was initially composed of scientists with PhD degrees biology, geology, paleontology, or a related scientific field. However, there are also scientists in fields such as cosmology and astrophysics that are signatories as well as other fields with an interest in evolutionary theory. For example, Stephen Hawking has signed the Steve list.
 
 I invite you to find bogus and inappropriate degrees on the Steve list. I am sure that the NCSE would be appreciative of your efforts. Hopefully you will have a more difficult time than I did in identifying bogus degrees.
 
 Oh, yes. In my experience, creationist scientists were always creationist long before they were scientists. On the other hand, there are lots of scientists who were once creationists, before they became scientists. As many polls have shown, the more educated a person becomes, the less likely it is that he/she is a creationist.",2
"498","If a material is radioactive, it only occurs naturally if the half life is at least 2 billion years.","And that is why there is no plutonium found in the natural (fossil) fission reactors discovered in Oklo, Gabon in Africa.
 
 A fission reaction in the presence of U-238 always produces plutonium. In fact, about 1/3 of the energy output from a typical reactor in the U.S. comes from the fission of plutonium-239 that is created by the fission of U-235. When there is not enough fissionable material left in the fuel to sustain a reaction, there always remains several isotopes of plutonium that were not present in the original enriched uranium fuel.",2
"71682","Why did my post get deleted? Did you guys realize I was right so you decided to delete it when we exposed the religion of evolution?
 
 Anyway, supersport, good job, keep up the good work. I liked that last link you posted it was really interesting, but someone deleted it - they must have realized the truth it exposed.
 
 I think it's funny how the evolution beleivers can call you a liar and all sorts of other stuff, but when we point out how unfair it is, the evolution mod goes and deletes our posts. Total bias.
 
 The mod should at least send you a message to tell you why the post was deleted, if it happens again without warning I'm going to contact the admin about the bias: I've kept a record of my posts here because this has happened before on other boards with large evolution support.","Yea an explanation would be nice.....I don't know that I've had anything deleted on here before -- (it could have happened without me knowing it) -- but I have no idea why that was deleted. If there was something specific I said, the post should have been snipped, not deleted altogether.",2
"55281","However, not all members of the population are able to breed.","And reproduction rates are not uniform among a population.
 Don't let him bait you into following his unstated assumptions.
 
 However, I must say that those are fine examples of competition within populations. Good work. Same with ""artificial"" (or at least, not exactly natural) selection.",2
"10282","In a similar fashion, we have many conflicting evidences that we are still supposed to accept... se my post with regard to the different and conflicting schools of thought about the ascent of man.
 
 You said...""I'll throw in a personal question. Would you be willing to accept evolution as truth if you seen tomorrow that a dog which walked on two legs and had wings and could fly was born of your neighbors dog?""
 
 Why would such an event necessarily point to evolution? How do you know that my neighbour isn't part of a great secret plant that has designed a dog with cyber-enhancements? Or what about if it was an alien speices of dog that assumed dog-like characteristics to blend in with human society.","Well I'm pretty sure if it was cyber-enhancements then that dog never would have been born for you to see. It would be in a lab somewhere. You are right that it is possible that this is the case, but over time you would have found out about it assuming the dog was born for you to see indicating there is no cover-up or secret made of it and you would learn all about it in the future. A year goes by, scientists say it was genuine evolution. Would that be enough evidence?",2
"2137","Indeed, all we see in this world is extinction.","And speciation, and television programs... The list is longer than that.",2
"30681","Scientists have also been able to induce another species of bacteria, Pseudomonas aeruginosa, to evolve the capability to break down the same nylon byproducts in a laboratory by forcing them to live in an environment with no other source of nutrients. The P. aeruginosa strain did not seem to use the same enzymes that had been utilized by the original Flavobacterium strain. Other scientists were able to get the ability to generate the enzymes to transfer from the Flavobacterium strain to a strain of E. coli bacteria via a plasmid transfer.","So not only has the new functionality evolved once, its evolution has been reproduced in a different species under laboratory conditions.
 
 Food for thought? :)",2
"78341","how many animals do you think were on the Ark? how many species existed at the time?
 
 the story of the ark does not coincide with contemporary science, but it does work with the rest of Genesis. this is Genesis 2: 15-23
 
 now bear in mind that all this happened in one day (day 6). How many species of animals can a man name in a day?
 
 OK, Noah is 9 generations after Adam, and according to the story, a generation was like 200 years on average, plus at the time Noah built the ark, he was some 200 something himself (cant remember the exact figure). so say its 2000 years or so after the creation day. Anyway, its possible that not a lot of speciation took place in that time, plus its arguable that there wasnt a lot of migration away from the Eden area either. so all the animals in the Earth were relatively close-by, and there couldnt have been a great number of new or variant species from the ones originally created.
 
 From the Creation to the Flood, the story makes sense. multiply the number of animals Adam named in a day by 2, and add 25% for speciation, and thats the number of animals that needed to be in the ark. sounds logical to me
 
 but then again, its just a story...","Certainly science has provided part of the answer with their finding of the Mitachondrial ""Eve"", suggesting that one person can have all the DNA necessary for all the variation in human populations.
 
 One of the standard rebuttals you hear is ""How did the Kangaroos get to Australia""? I don't know if that's covered in the Bible... if God transported them or not.",2
"3175","Isn't it amazing how quickly creationists will accept natural selection and superfast evolution when it supports they're beliefs?","And it doesn't stop there. Another of my favorites is how they loudly criticize radiometric dating (most commonly radiocarbon dating because they know no other kind) then shout from the rooftops that radiometric dating confirms the ""genuineness"" of ~2000 year old manuscripts...",2
"18302","There is a lot of that. Many mutations are recessive and a population over time accumulates a lot of genetic variation that can become useful if the environment changes. The founder population of lizards, for example, could have had at most, 20 alleles for any gene locus, since each lizard can only have 2. The new ones evolved by mutation. Sometimes, we can even observe that happening, or trace the mutation back to a known ancestor. Would you like to learn about it? .","Yes. I would. :) [As long as I can exercise 'critical thinking', along the way w/out personal attacks.]",2
"94161","Utter nonsense!","Yea verily!",2
"13312","I don't think the lightning strike will be proven it is merely plausibe.","I think it goes something like that. Scientists have tried to repeat what they believe happened, but to no success. Anyway, atheistic evolution says that there is no intelligence, the scientists who were trying to repeat what may have happened have intelligence and they made many such measurements to try and create life from lifeless chemicals - in other words, the experiment was already logically flawed!",2
"10792","3. What is the proposed progression in macroevolution? Is it something like unicellular life to multi-cellular life, random multi-cellular conglomerations to an amoeba, to a fish, to a dinosaur, to a mammal, to an ape, and finally to a man??","Far too simplistic to be called accurate, there is some truth in this.",2
"8485","Now, now, Terje...ever been to Texas?","Actually no. And I'd really want to go for the music. This is a quote from Bob Brozman, a great slide player that I've seen a few times. Funny guy. 
 
 The full quote is like this:
 
 ""I'm so glad to be here in Europe where you still have freedom of speech. They've taken that away from us. Remember that I come from a coutry where 40% of the people don't believe in evolution. And if you ever go to Texas... there's no evidence of any!""",2
"9019","Thus, the standard genetic code appears to be a point on an evolutionary trajectory from a random point (code) about half the way to the summit of the local peak. The fitness landscape of code evolution appears to be extremely rugged, containing numerous peaks with a broad distribution of heights, and the standard code is relatively unremarkable, being located on the slope of a moderate-height peak.","Thus showing in that analysis which include all possible codes (not only biosynthetically restricted codes) that the genetic code is partially optimal with regards to error minimization. It should be noted though that analysis only included a subset of the possible optimality feature of the code.
 
 From article 3
 The analysis above did not include other nearly optimal features of the genetic code including:
 A) The actual code is far better than other possible codes in minimizing the number of amino acids incorporated until translation is interrupted after a frameshift error occurred.
 B) The code is highly optimal for encoding arbitrary additional information, i.e., information other than the amino acid sequence in protein-coding sequences.
 
 Thus, two more features for which the code is close to being optimal. What is interesting about these two optimal features is that they may facilitate evolution i.e. the code is primed for the future by being optimal in allowing future incorporation of additional information.
 
 In article nr.4 
 The coevolution theory of the origin of the genetic code is discussed. The theory suggests that the genetic code is an imprint of the biosynthetic (biosynthetically restricted) relationships between amino acids.
 A few interesting observations can be made:
 Firstly, from the article:",2
"90261","The first bird link did not work, so I cannot look into that one.","Power out. That was a link to the American Museum of Natural History in New York. Go back and look later if you want.",2
"5528","However, not all members of the population are able to breed.","And reproduction rates are not uniform among a population.
 Don't let him bait you into following his unstated assumptions.
 
 However, I must say that those are fine examples of competition within populations. Good work. Same with ""artificial"" (or at least, not exactly natural) selection.",2
"57501","and nobody has ever managed to do so (though the concept of an invisible man in the sky is a little silly).","But it, along with the uranian tapeworm hypothesis, is just as valid as intellegent design as a hypothesis. Actually, the uranian tapeworm hypothesis,. as far fetched as it may be, is more testable than a supernatural designer.
 
 I think maybe the kids SHOULD be taught intellegent design as an example of pseudo-science. Hopefully they will see why it is not science and why evolutionary theory is.",2
"40701","One is right the other wrong. It cannot be both ways.","Right. I'll go with the observational data every time. I don't think that mythology has much bearing on reality.",2
"1690","I think the energy( essence of the human life) always was","So do I, but my reasoning is highly speculative, even by my own standards.",2
"69201","If all life evolved from a common ancestor, then there should be countless instances of new body parts evolving.
 
 Body parts such as eyes, muscle, bone, etc.
 
 We have not seen one instance of a new body part evolving in a population in which it has not existed previously.
 
 Evolutionists will wave the magic ""time wand"" and simply claim that such a change could never be observed in a few decades. What about fruit flies? One generation of fruit flies = around a day. Fruit flies were exposed to x rays to speed up mutation rates, we have observed the equivalent of millions of years (in terms of human generations) of super-accelerated mutation and.... no new body parts.
 
 Evolutionists will also list in steps how a new body part can arise. This is only plausible if each of those steps could be directly observed. If not, then it is nothing more than science fiction.
 
 Evolutionists have been searching for any direct evidence of the theory of evolution since the 1800's. They are still looking.","You've asked a good question cash, the way you know that is by all of the excuses you're getting rather than any attempts to actually answer you directly with solid evidence. Of course we know that evidence doesn't exist, but they'll never admit that either. emoticon_xgood",2
"3164","How can a museum about creationism show ""Fossil"" collections? Aren;t those more about supporting evolution? I am very puzzled!","Same evidence, different interpretations based on different starting faiths.
 
 We will use the Lucy type skeleton and the next supposed evolutionary progression Homo Hablis (for short hand, HH). CAT scans of the inner ear of HH showed that the semi-circular cannals, which determine balance and locomotion, are more like those of baboons than those of humans. This is not what one would expect if the evolutionary story about human origins is true, HH should be more bipedal than the Lucy type skeleton from which it supposedly evolved from, but it is not. In fact, most scientists now think that HH is not one creature, but instead is several types of creatures that do not belong together, at least three or more different animals, hence making it an invalid category. Further more, it cannot be our ancestor as no such animal ever existed.
 
 Hence, the evidence is interpreted more sensibly and reasonable through a creationary model. This is just an example of what they may do with some fossils, IMVHO.",2
"4251","In discussing evolution I discovered a great many different types of science - depending upon one's up-bringing.","That's probably true. Creationists believe that theories are ad hoc stories. Creationist have been raised to know the answers before they have asked the questions. Thus, any assertion that supports the ""theory"" is considered valid evidence, even though there is no evidence to support the assertion and even though plain logic and real science show the assertion to be nonsense.",2
"69431","So why do we have reproduction? It is necessary for evolution to occur.","It would be more accurate to say that evolution has selected for reproduction and death over immortality and self-repair - if the latter is even possible.",2
"85941","And primarily American evangelical protestants at that, but that's a mouthful.
 What I'm asking really is that given they're promoting Jewish scripture, why are they ignoring Jewish interpretation? It just seems bizare.","Well, you will find claims amoung this group that 'If Jews understood their own scriptures, they would accept Jesus as their Lord and Savior', and ""Christians are fullfilled Jews"".",2
"17862","I think the semi-tragic error supersport - and other strongly religious people - make when triumphantly posting links like this is that he assumes everyone invests their beliefs concerning the universe with the same degree of emotion and self-worth as he does. This assumption is explicitly stated on occasion, whenever 'darwinism' or evolution or some other scientific field of study is described as a 'religion'. To SS, the most unpleasant and unwelcome thing imaginable is for evidence to be presented that contradicts ones beliefs. The idea that someone could respond to an upheaval or revolution in our understanding with excitement, anticipation or delight is entirely foreign to him.","Just on my way out, saw this, and YES! I have long believed that this is the heart of the matter, and have tried to make this point with little success from time to time.
 
 I have never seen a direct response to this. Ever. Even in threads where the discussion has carried on in detail on both sides, this concept is totally ignored.
 
 There was a similar, brief hiatus leaning towards this point in one of the threads over at IIDB where creationist spammer Afdave is rapidly losing his dignity and proving himself predictably ignorant in all fields of science including the philosophy of same.
 
 It got really interesting for a bit and the guys over there looked to have actually got through to him for a bit, but then he predictably went into full Gish Gallop mode in order to bury his own cognitive dissonances underneath wave upon wave of standard AiG/EvoFairytale strawmen.
 
 Just my two pence; this is a fascinating psychological point that should be discussed.",2
"60822","Am I missing something, or does the linked article have nothing to do with what you said?","It's the first couple of paragraghs from the article in this weeks NS. If you had an online subscription or got a copy from your newsagent you could read the whole thing, unfortunately with this one the intro rambles on a bit and doesn't get to the point till the second column...",2
"34571","Yanking fundy chains can be so much fun sometimes.","Quite true. This is pretty funny.",2
"16491","I don't believe that man and dinosaur walked the earth together. (Although dragon legends are believed to be in part inspired by the discovery of dinosaur bones.)","And I've been to Paluxy and I still don't blieve that there are human tracks among the dinosaur tracks.",2
"2658","what scientists do has nothing to do with the debate that goes on wrt to philosophical merits of darwinism versus creationism versus neo-lamarckism,i.e., devo-evo, aka, Endogenous Adaptive mutagenesis.","You are absolutely correct. Scientists do science. Philosophers wander around inside their own domain. On the other hand I am much more interested in the scientific merits of NDS and EAM than in the musings of philosophers. Science supports NDS, science fails to support the vitalist views of EAM. Simple as that. Its not a philosophical issue, its a scientific one.",2
"263","For those who believe the world is millions upon millions of years old, you can see that 100 years for a color change in a species is quite fast.","And changing in about 50 years twice in the space of 150 years is even faster.",2
"97231","After reading the other posts in this thread, I will not agree to a debate without pre-defined definitions either. I'm open to new definitions, but this debate should not be a debate over what atheism or evolution means.","And we all know that is what it will become. I'm willing to bet money that Marc is going to argue that abiogenesis is a part of evolution as well as the big bang. There's a clear reason why he won't accept the definitions before the debate starts.",2
"24051","On the other hand, I am not suprised that Marc lives such a short distance away from where it is being built.","My thoughts exactly. :p
 
 Know your audience as they say........
 
 Waxy",2
"11271","How can you attempt to explain the appearance of something by the dissapearance of others?","Natural Selection (plus genetic variation).",2
"46132","How does a stem cell decide what specialized identity to adopt -- or simply to remain a stem cell? A new study suggests that the conventional view, which assumes that cells are ""instructed"" to progress along prescribed signaling pathways, is too simplistic. Instead, it supports the idea that cells differentiate through the collective behavior of multiple genes in a network that ultimately leads to just a few endpoints -- just as a marble on a hilltop can travel a nearly infinite number of downward paths, only to arrive in the same valley.","Just like in memetic algorithms, there are many paths to an endpoint. Both memetic algorithms in development and in the docking simulation converge on similar endpoints each time it is rerun. (e.g. skin in development).",2
