"","quote_text","response_text","relation"
"5502","Originally posted by Patriot 
 Frankly, I don't care if the US statistics were twice as high as they are. The countries you listed, voiceofreason, are, in my opinion, some of the most oppresive nations in existance. Not the most oppressive by far, but they certainly aren't free, even if they are safer. 
 
 I'D RATHER BE FREE THAN SAFE. There is a choice. You cannot have both, because a government big enough to give you both is big enough to take both away, to paraphrase Debater's signature quote.","In the Declaration of Independence, Thomas Jefferson identifies the right to life as a fundamental freedom. If more gun-control saves lives then more gun-control means more freedom. Aren't you pro-gunners interested in freedom?",0
"4598","Care to comment?","So does this mean they have to get tougher on gun control or softer before the results go their way? That is the real question. My guess is that we are caught in the unhappy medium where going in either direction will be more successful than where we are now.",0
"5951","You couldn't tear your way out of your own rectum. You don't scare me, Immigrant-Boy.","Not even with my British choppers? You get bit by those and you'll lose an arm to gangrene infection.
 
 If you have a point then make it. Otherwise shove off you forum troll.",0
"3137","Wrong again. If she supported bans on all guns then why would she say ""I know the sense of helplessness that people feel. I know the urge to arm yourself because that's what I did. I was trained in firearms. I'd walk to the hospital when my husband was sick. I carried a concealed weapon. I made the determination that if somebody was going to try to take me out, I was going to take them with me.""","Because she, like every other political figurehead, thinks it's alright for her to carry a gun, but not anybody else.
 
 If she DIDN'T support a ban on all firearms, then why did she say ""If I could have gotten 51 votes in the Senate of the United States for an outright ban, picking up every one of them -- Mr. and Mrs. America, turn them all in -- I would have done it.""",0
"9587","I don't think the point was to come up with an exact number of gun laws. The point was to show that the 20,000 figure often claimed by the pro-gun side is very doubtful. But the total number of gun laws may not tell us a whole lot. 100 cities could pass laws to require waiting periods. That would count as 100 gun laws. Or the Federal Government could pass one law to require a waiting period throughout the nation. It would count as one law but would have more of an effect than 100 separate city laws.","And your point was demonstrated to be specious using your own source. To contain strawmen even as you claimed it to be a strawman.",0
"3786","The memo is real, nobody has ever been able to disprove it. Handgun Control Inc. (the people who later became the Brady Campaign) have claimed that the memo is a hoax and that what was released has never been their official position. However them simply stating this, is no different than Obama making a statement on national news, and then several months later saying ""I never said that"" and trying to reverse his position.
 
 Until it can be proven beyond doubt as being untrue and simple propaganda, the memo is real and explains in detail exactly what the gun control groups are after.","You aren't helping your cause with statements like this. 
 
 In logical debate, your claims are considered to be false until proven true, not the other way around.
 
 Nobody can disprove the existence of god, but that is not proof of god's existence.",0
"7573","Four campus shootings in one week.","with tens of millions of gun owners, and hundreds of millions of guns in the US, and you think the guns are still the problem....",0
"2755","Originally posted by Peach47 
 If I cannot question and receive specifics I do not consider it a fact. You can read all the books, cruise all the websites. but indeed they are just other peoples opinions.
 Show me the documented proof!!","So everything that other people say on a website or in a book is just and opinion? And everything you say is a fact? Nice how you've got things set up.",0
"8897","There's also the fact that the police have better things to do than penalize people for something that isn't a crime or a threat to anyone's safety. Who should law enforcement be targeting more, a dangerous gang with ties to the mexican mafia, or a single mom who forgot about putting her pistol in the safe before going to the grocery store?
 
 Police resources are limited as is. I don't see why we should be squandering what resources we have, going after people for technical violations rather than true crimes that victimize anyone and everyone.
 
 
 
 Sex offenders who rape and kill children are required to be photographed and fingerprinted. Why are you in favor of people exercising a constitutional right, being treated in the exact same way?
 
 I can't see any type of measurable affect photographing and fingerprinting gun owners would have on fighting crime. We know that criminals won't submit to registration, they're not permitted to own or possess guns under any circumstances, etc. To me this seems more about the regulation of a constitutional right and the harassment of honest gun owners than anything else.","Government employees are also expected to be fingerprinted but I don't think any reasonable person would think that is treating them like criminals. In the early period of America most gun owners were required to be government employees by law- they were required to enroll in the militia and received pay for doing so.",0
"1109","So how do ""Police powers, government oversight, economy, the rights of the people"" account for the lower homicide rates among other developed nations? If you have an actual argument to make then make it. Otherwise, stop trying to muddy the waters.","It has absolutely everything to do with supposedly lower homicide rates. If there's a low homicide rate in one selected country, and the police have the authority to beat a confession out of you and make annual inspections of your home, then those are facts that the people need to be aware of. You can't just claim ""Country A has more gun control and a lower homicide rate than Country B does"" and leave it at that. You've got to give absolutely every single fact available if you ever hope to draw a proper comparison.",0
"2937","A third of the nation is armed, many with weapons more powerful than the standard issue arms of the military. If we get p!$$ed off bad enough, it's gonna get very ugly. The military doesn't have the manpower to stop 100 million outraged and armed individuals.","And who is going to lead them? How will they remain safe?
 This isn't a game of Warcraft, where the 'player' can control all individuals at the touch of a button. An organised few can defeat a disorganised many, and often do.",0
"3131","Quote:
 Originally Posted by Brady 
 The NRA promotes a lethal product.
 Guns kill alot more people than the KKK does so the NRA is alot worse and its an insult to the KKK to be compared to them.","and repeated by star gazer, what is wrong with this statement that makes it such an atrocious lie?
 ergo: The NRA promotes a lethaL product
 History, the NRA was and is the leading trainer for Law Enforcement. Are law enforcement a lethal product?
 The NRA was a developement of Congress desires that a Civilian Marksmanship Program be established to train future soldiers competent gun skills and marksmanship.
 Is the military a lethal product?
 
 ergo: Guns kill alot more people than the KKK does
 Sensless comparison and propaganda to infer that anyone who owns guns kill more people than the KKK by comparing and equating guns to the KKK and infer that the NRA is specifically targeting black folks. The truth is that the MMM and brady campaign has used guns to kill more people than the modern KKK. This is a specious and invalid statement with a false delimma as well as an ignorant comparison of two dissimular objects; one is an inatimate object and the other is a racist organization. Didn't you ever listen to Big Bird and learn ""one of these things is not like the other?""
 
 ergo: so the NRA is alot worse and its an insult to the KKK to be compared to them.
 brady loss of mental faculties. The propaganda begs the reader to assume that the NRA teaches white people to kill black folks and is worse than the KKK and that the NRA is therefore worse than a racist organization.
 
 He should be sued for slander and you for repeating the propaganda and illogical slur to promote this ignorant and false display of word association. No proof exists but the statement is displayed as an absolute truth. Neither brady nor you can stand on any word comparison made here as the truth much less explain the slur or prove any validity what-so-ever.
 
 Not yet satisfied, you go on:",0
"6906","No one said he invented guns!","Well then what the devil are you moaning about then? It's not like Browning shot King, or actually made the rifle that was used or anything like that. Hell it wasn't even a rifle made by the Browning company.
 
 There's absolutely no connection between the two for you to be bitching about.",0
"1126","Time to get a helmet...
 
 
 
 Where to start with this proposal? First such a plan could lead to DC style gun control where you could only own a handgun if it was registered with the city, and then they could immediately halt any and all registration at any time, creating a de facto ban.","So? A city could just as easily ban all future sales of firearms to citizens without gun registration.",0
"1828","Look you baboon, I don't want nonsense I want answers. What makes those here in favor of gun control and gun bans believe that by outlawing guns they'll make things better for everyone?","Well that was a good start. Are you planning on insulting everyone who replies to your post?
 
 Of course it would be more difficult for criminals to get hold of guns if there were fewer of them around. It would also make it more difficult for children to get hold of them, or feuding neighbours who, on the spur of the moment, think that waving a gun around might bring about a solution to their problems.
 
 If you don't think you're going to like the answers to your question, then don't ask the question.
 
 Smiley",0
"8388","If the Chicago handgun ban were truly discriminatory then it likely would have been struck down under the equal protection clause- a part of 14th Amendment which you don't seem to care if states such as Arizona violate in their attempt to deal with illegal immigration. Disarmed blacks may have been victimized by the KKK while state governments looked the other way during the late 19th Century but fast forward to 2010- now blacks are much more likely to victimized by other blacks than by racist whites. If the intent behind the Chicago handgun ban is truly racist then why allow blacks to own rifles? I recently read that you can learn to shoot a rifle more accurately in one hour than you could shoot a handgun in a lifetime of practice. Areas such as D.C. and Chicago have large populations of blacks and some argue that restrictive gun laws help fight crime in such areas while others argue that it makes crime worse. It's part of the modern gun control debate- a debate that I think true judicial conservatives would stay out of as Justice Stevens pointed out.","Actually it has been prosecuted under 42 UDC 1981 and 1986. It dates back to the first Civil Rights ruling in , oh, about 1866 but I would have to check the date to be certain. That is one reason Thomas and Stevens felt it was incorporated under the P or I clause.
 
 What is your point about the rifle comment? Did it just sound cool so you threw that out there for the cats? :)",0
"5699","Shooter, so a cop is reporting to the scene and there you are packing a gun.
 
 How is the cop to know you're not the shooter?","Because hopefully you're going to shoot the guy, drop your gun, and put your hands out, not run around in circles waving it like a maniac for a a couple of minutes.",0
"4171","Guns are banned, now what?
 
 1) Gun confiscation? 
 
 (...)
 
 2) Gun buy back?","Why either of those?",0
"2721","Simply naming an area a gun free zone does not make it a gun free zone. If it is truely to be a gun free zone, the law must be enforced. To enforce the law, you must provide a means of security / controlled access to the zone, to screen for and prevent guns from entering the zone. If the law is enforced, the gun free zone will work.","You want kids to be placed in a prison for an education. Do you think they will really like to learn in that type of school?",0
"3993","So registration has at least a few benefits.","The ""accomplishments"" you list are done with firearms trace data, which the ATF and law enforcement has access to. And this success means that there's absolutely no justification for any other type of registration system, because the information is already available to everyone that needs it, and all you'd be doing is making a duplicate list of what's already available to the people who need it. It's like having five copies of ""War and Peace"" simply so you can have one in each room of your house because you're too lazy to carry your book around with you.",0
"6627","Um, thank you for pointing out that rather strange brain slip. I must say, my subconscious has a strange sense of humor, I think it was making a joke about the conceit that the gun-crazies believe that a bullet is a cure for everything.","Well the 'brain slip' seems to be permanent and deeply embedded. I have been waiting for someone to call the three million population statistic and point out the Republic has over 300 million inhabitants not counting illegal aliens and terrorist not known.
 
 Actually the ""gun crazies"" you mention are comprised of folks who harbor the same sentiments you do :) You fail to see the right to KBA about to be recognized in Heller and applied through the States by incorporation in McDonald. Being Constitutional will mean you will have to change or to move. Be aware that the Nations who ban guns for the common people are the ones making the news about mass shootings and cartel murders. You fail to note that governments killed far more of it's citizens in the last century than all the wars combined. Picking out anacronisms to garner support for whatever cause you support is so weak it is not a blip on the radar screen and could be easily solved by adherence to the Constitution. Just like you overlook the population to find a few abberations, you mistake the act and suggest this man was a law abiding citizen and an NRA member. Evidently your interest lagged and you didn't read his pedigree nor his past criminal history. A 'gun crazy' misses all of that in their haste to point fingers meanwhile overlooking the myriad of gun laws studied by CDC and the NAS found no benefit of any of them but here you are beating the drum calling for more of the same innefective nonsense and avoiding your responsibility to protect yourself, family and property and a third person as well. You completely shun the fact that the police have NO DUTY to protect you nor anyone else. Now that is not only 'gun crazy' but pure, unadultrated loon behavior. You might ought to read Gun Crazy BY Jacob Sulman I believe? You have all the tics of being a mental case who hasn't been certified yet.",0
"7958","Safer by openly carrying unloaded handguns? That's the law in CA. 
 Of course you can have a loaded magazine or two on the other hip.
 Starbucks receives backlash from anti-gun advocates - 2/06/10 - San Francisco News - abc7news.com","Oh? What keeps you from having 6 or eight or for that matter having crossed bandoleers across the chest?
 
 I suspect kalifornia law will be changed a bunch and one in the pipe will be in vogue as well as a loaded mag in the gun for utility sake. You wouldn't want the perp to be disadvantaged too much now would you? How many shots must one allow the perp before you can fire back?",0
"806","My side of the debate is that a chicken is a bird but sometimes you have to break a few eggs to make an omelette!! ASL!?","and thats just kiddish!",0
"170","That seems to be the fatal flaw in the study. So the murder rate doesn't suddenly decrease when you are 26 miles away from a gun show. Some people have said that gun shows increase murder in places as far away as Mexico. Simply comparing homicides rates in areas very near gun shows to homicide rates in other areas doesn't prove anything.","You could have saved yourself some typing if you had of read the premise at all:",0
"6952","So will you be comparing gays to child molesters and priests in your same examples? Or blacks with slinging drugs and hoochie mammas? Or will you note the eerie similarities betweenn the wording of some of our gun laws to the Nazi gun laws?","Let me try explaining this another way.
 
 According to the logic presented in the original article:
 
 Gun Owners : discrimination by gun control laws :: Serial Rapists : discrimination by anti-rape laws
 
 You see, it's the RELATIONSHIP that I'm comparing. That's what an analogy is. I'm NOT comparing the gun owners to the serial rapists, but rather the RELATIONSHIP between discrimination and gun owners as presented in the original article and the RELATIONSHIP between discimination and serial rapists.",0
"2558","Would you have supported the ""freedom"" for Hitler and his cronies to own guns in 1932? Mao in 1947-48? Because those freedoms directly led to the abrogation of the ultimate right -- the right to life -- for at least 30 million people. Gun control is NOT about a government trying to disarm a people so that government can be tyrannical.","You couldn't make an association like this to save your life. Hitler gained power by deception much like what is happening now. The Warsaw Ghetto Uprising (google it) puts to rest any claim you have made about Hitler. He did disarm Jews, Gypsies and others he was afraid of because they did not support him. He also had some weird features you share like torturing and burning helpless creatures! People cannot be tyrannical by definition. Check it out! Your claim is dismissed for want of cause and no true stated claim.",0
"656","Substitute the word ""segregation"" for ""guns"" and you will see just how utterly ridiculous your point is.","You know, your comparison of those that fought to end segregation, to those that fight to enact gun ban and gun control laws, is nothing more than a cheap and dirty tactic that does nothing to address the issue, and everything to suggest that breaking the law is alright if you're a politician or legislator.
 
 There's a very large difference between people like Rosa Parks, and the mayor of Philadelphia; gun ownership is protected by the Constitution, segregation wasn't.
 
 The fact that you're comparing those who instituted civil disobedience for good reasons, to those who want to violate state laws to pass their own laws because they think they know better and have a right to do so, just shows that you can't address the point at hand.",0
"3783","This is exactly the kind of tool which any wanna-be Dictator would elect to impose his own private vision of a disarmed citizenry. In fact, I'm unclear on the process ... would it be necessary for this treaty to be ratified by Congress? Can the president sign this treaty and unilaterally impose disarmament on the strongest country on earth?","No. 
 
 WND is a menace.",0
"7048","And we know this how? You complain about the 90% figure being erroneous 
 and then make an unsupported statement like this?
 
 Furthermore, if Mexico is making an earnest attempt to smash the cartels and we're financing it in part, wouldn't we want to help reduce the weapons traffic flowing south into the cartel's arsenals?","Well I ####,moan,and bitch about it to and I know I can't prove anything,but do'nt logic say an AK47 ASSAULT RIFLE not semi auto but the real deal is going to cost hundreds less south of their border,Know doubt the same for an M16.Also you don't have to worry about smuggling them in as much if at all.Besides it getting harder all the time to get your ASSAULT RIFLES(you know the full auto type)not to mention hand grenades and rpgs at your corner gun shop anymore.Oh yeah less not forget the gun shows,and all there loop holes.
 Jus a thought.",0
"2705","So how would you make a study that shows the benefits of gun ownership? I don't think there is any way to do this.
 It's already been done to some degree. Do your own research. 
 
 
 Sounds like liberal XXXX. Fighting hunger...tztz emoticon_rolleyes
 No kidding. That's your U.N. for you, 'cradle to grave' socialism.
 
 Do you think this resistance got their most useful weapons out of a normal store? Please don't try such arguments without knowing about European history.
 Try reading this part again. Also, I didn't write the article. But, let me also state that I'll 'try' whatever arguments I see fit. 
 
 The number of deaths wouldn't be lower in any way. After all, countries like Rwanda and Sierra Leone don't have a working governmental strucure so couldn't enforce such a ban.
 Is that right? I'll tell you what, come at me with a machete and see how close you can get? 
 
 Why is gun control more likely to increase crime that reducing it?
 It emboldens criminals to commit crimes against what they perceive to be easy targets. How often do pawn shops get robbed? Not very, as everyone I've ever been in, the employees all carry a sidearm. Nice try, but DOJ statistics bear this out.
 
 Mind telling us about your own ""research""?
 John Lott and others have done extensive research on the issue using DOJ and other statistics. But, it's irrelevent to liberals like yourself who'd rather base their opinions on hysterical emotions rather than facts. So, keep relying on Michael Moore and others for your 'research'.
 
 You are right about the people who would give uop their gun. It would be the law-abiding ones, but you are saying this as if they would do something immoral.
 Huh?
 
 It was obvious that this stupid argument comes up again.
 
 Bosnia: People there occasionaly owned guns, but what could a few familiy fathers do when the army comes and shoots everyone. Not much.
 Oh? You lived in Bosnia? Hmm.. I'm glad a coward like you wasn't around when the British 'army' came calling on the Colonists who were 'family fathers'.
 Afghanistan: Do you really think that the Afghanis would have had the same chances against the Soviets without Stingers or CIA training showing them how to plan terrorist attacks? Sure, without gun control the second-mightiest army would have never attacked Afghanistan...
 The Afghans were causing all kinds of grief before we got involved. So, yeah, the Stingers, etc. were a help, but not the deciding factor.
 
 Warsaw: That is your most stupid argument and it really makes me angry. In the ghetto of Warsaw, there WAS an armed uprise. The result? The Germans massacred thousands as revenge. And if they had more guns, maybe the Germans simply had bombed the whole ghetto with their planes. 
 Yeah, it's stupid to defend yourself. Maybe they weren't as cowardly as yourself and didn't want to die on their knees like you would? Oh, the Germans did shell and bomb the Ghetto as I recall. And here I thought you were an expert on European history?
 
 Please don't you ever bring on any arguments against gun-control by showing examples from the 3. Reich. 
 Gun-control got nothing to do with the increase of Hitler's power or the way that WW2 went.
 I'll bring up whatever I want to, idiot. So, cram it! Once gun-control was established by the Nazis, how were his opponents suppose to overthrow him had they decided to? Do like you, and put flowers in the barrels of the Storm Trooper's Mausers? Give peace a chance? Yeah, that'd work! Also, nowhere in there did it say anything about the 'way WW2 went'.. you're just making stuff up.
 
 
 
 The rest of your post I maybe reply to later, but it is always exhausting to write against any uncited and unproven claims...
 What you find 'exhausting' is your inability to discredit any of John Lott's points. All you have is your irrational fear of firearms and emotional distortions. Nevermind the revisionist history.","For a 'comedian', you're not very funny..",0
