"","quote_text","response_text","relation"
"2438","One person's opinion","And who is it @1790 that said the right of the people to bear arms ONLY related to active duty militia members? 
 
 
 It makes little sense to argure ambiguity and precision at the same time, but that is what Cornell does. His argument is internally inconsistent in that in an effort to undermine the standard model, he argues that there was no agreement on what the RKBA meant, but then he proposes a narrow/exclusive right which would reguire more, not less, precision -though he can not cite even one person from that time articulating such a narrow right. 
 
 
 Why would one assume that the civics rights model, which demands exclusivity, is to be favored over the standard model which does not ? Note that the standard model encompasses a right to keep and bear arms for one's own defense as well as to contribute to the common defense so is consistent with various statements from that time (i.e. see Bryan's non-exhaustive list of citations from that era). However the civic rights model proposed by Cornell does not fit with what was said by J.Wilson, R,Sherman, and other framers.",1
"8703","There is none. Please do not consider it.
 
 ""Gun Registry Costs Could Balloon to $2 Billion by 2012"" - http://www.taxpayer.com/newsreleases/federal/March24-03.htm
 
 Please note, that all they wanted to do was collect names and addresses. Finger printing is names/addressess + expensive lab work.
 
 Please note that this could possibly be THE most expense cost over run in the history of the free world. A 2 million dollar project expected to cost 2 Billion.","Yes, that does seem to be the primary concern, and it does seem to be that the the cost of the program could be considerable. However, I do ask again that you at least consdier the following, presented by the Center for Gun Policy and Research, part of the Johns Hopkins School of Public Health. (Link on an above post.)
 
 
 ...the costs of creating, maintaining, and using a federal system are likely to be substantial. The projected costs of the system must be weighed against the potential to reduce the enormous social and economic costs associated with gun violence. Eighty lives per day-almost 29,000 per year-are lost to gun violence in the United States.16 The social costs of gun violence in the United States have been estimated to be an extraordinary $100 billion per year.17 If ballistic fingerprinting laws result in significant reductions in gun violence- by strengthening law enforcement efforts to identify and prosecute violent offenders and deterring illegal gun use by and transfers to criminals and youth-the investment will be well worth it.
 
 
 Also,
 
 -In 1994, the lifetime medical costs associated with firearm injuries and deaths totaled $2.3 billion.
 - Approximately 49% of the costs of gun-related injuries and deaths is paid by the public.
 -The hospitalization costs associated with firearm-related injuries in 1997 exceeded $800 million.
 -Thirty percent (30%) of hospitalized patients were uninsured, and an additional 30% were enrolled in government health insurance programs.
 -The direct costs (e.g., medical, productivity) and social costs (e.g., quality of life, emotional) of gun violence are an estimated $100 billion per year
 
 
 Like I have, said, it seems that perhaps not enough research has been done, to figure out precisely what the program will cost, and how how effective it would be. But I am suprised that there are those who seem so set against even considering such a program, when it appears that there may be a substantial benefit.",1
"8800","Btw it's a town of 2000 people.","Only 2,000 people? Is that so? How many have to die as a result of this bad policy before we get our dander up and start calling for changes?",1
"9033","Dont know if I really buy into this or not, but it makes for some interesting reading:
 
 
 the origins of gun control
 http://www.lizmichael.com/racistgc.htm
 
 the racist root of gun control
 http://www.law.ukans.edu/jrnl/cramer.htm","Well, there's also the theory that the second amendment has racist origins. According to the VPC, the second amendment was written because they felt that an armed militia was an important protection against the possibility of a slave revolt. 
 http://www.vpc.org/fact_sht/hidhist.htm",1
"7257","No, you don't want to do that, you might have to post something relevant! emoticon_xgood
 
 What the selected quotes in the counterblast against the monstrous regiment of enlightenment have in common is a maximum magazine size of ten rounds. Is it unreasonable to expect that even a barely competent marksman might manage to hit their target before running out of ammo? The inconvenience of losing a few seconds of blasting time might make a life and death difference to the innocent victims if the targets are human, and said blaster has to pause to reload.","Oh yeah, that is why competent marksmen of the police and military DON'T USE 10 round limitations.
 
 Why don't you slip over to Haiti and help out a spell? :)",1
"9997","Ricker disagrees. ¡°This is spin. This is what I used to do for the industry,¡± he says. ¡°The National Rifle Association, every year, is before the appropriations committees on Capitol Hill advocating that ATF's budget be cut. They know that ATF does not have the manpower or the money to do an adequate job enforcing our gun laws.¡± Why would they want their budget cut if they don't have an adequate budget? http://www.cbsnews.com/stories/2003/05/09/60minutes/main553147.shtml","So if you're really interested in enforcing gun laws, don't support the NRA.",1
"6143","The 2nd Amendment was put in place to protect the states from a central government becoming a tyranny just like the one you claim Britain to have been* hence the use of the word militia... (of which I have posted court made definitions of on previous posts.)
 
 This law is not a 'natural law' but one negotiated betwixt various representatives of the colonies/states.
 
 Even the amendment re: religion has been changed by the court - in the famous Mormon trail of the late 1800s their freedom of religion was ruled not to extend to the point of polygamy.
 
 The statement earlier about the court deciding the law is true. You guys established a referee to determine these matters; a body of government that's supposed to be impartial.
 
 Most democracies believe that courts can decide. Except in your nation there's a huge body of opinion that doesn't believe this; if it affects there right to have a penis replacement... er.... gun.
 
 
 
 
 *In these jingoistic terms you Americans forget that you allied yourself with even more repressive governments viz France and Spain in order to get rid of Britain (France being so monstrously corrupt that it burst into revolution not long afterwards; Spain too was no bastion of liberty)
 
 Further in your pursuit of 'freedom' you invaded Canada several times both in the Revolution and in the War of 1812.
 
 Also, it is estimated that only 1/3 of colonials actively supported the cause of revolution - hardly a picture of a people 'yearning to be free'.
 
 The government 'of the people' was never true in your early history either. George Washington wasn't popularly elected. Women didn't get the vote till c.1920. Blacks didn't formally get it till 1860s, but were discriminated against in so many areas that you had to pass another amendment in the 1960s (re: state taxes)","And your point is?",1
"9515","A gun death is a gun death, whoever pulls the trigger. emoticon_rolleyes","a suicide is a suicide by what ever means emoticon_rolleyes",1
"8413","Kelvin,
 
 You've already made two seperate threads asking the almost same question. Keep it to one thread per question and don't repeat threads in search of an answer.
 
 - Moderator","My apologies. The whole point: There is NO answer.",1
"1977","I'm calling you out. Exactly what is the street price for an AK-47 in Miami?","Less than a playstation, of course!",1
"8836","U.N. vs. Guns: An international gun-control fight. 
 
 By John R. Lott Jr.
 
 The U.S. government often makes American gun owners feel besieged. For example, over the last decade it is simply impossible to find one study by either the U.S. Justice Department or the Treasury that measures the benefits from people owning guns. While this has been done by both Democratic and Republican administrations, the Clinton administration surely set new standards for misleading attacks on gun ownership with its studies and public-service ads.","So how would you make a study that shows the benefits of gun ownership? I don't think there is any way to do this.",1
"6254","1989 Violent crime = 666.9 murder rate= 8.7
 1991 Violent crime = 758.2 murder rate= 9.8
 1995 Violent crime = 684.5 murder rate= 8.2
 2000 Violent crime = 506.5 murder rate= 5.5
 2005 Violent crime = 469.0 murder rate= 5.6
 2008 Violent crime = 454.5 murder rate= 5.4","Add these preliminary figures.   For Release December 21, 2009",1
"8137","Where were the French on D-Day and the Normandy Invasion when Hitler was burglering their Nation? I don't recall history mentioning a Frenchman around but the Americans were saving their rears once again...","Collecting on the 150 year-old debt for assisting their rebellion against their lords and masters....",1
"6604","Yes. I believe it's a matter of personal individual freedom. 
 
 If purchased legally, and not used to commit a crime, what harm comes from handgun ownership? I don't own one, but I own many other guns. If they can ban handguns, what's to stop them from banning shotguns, or even BB guns?","Shotguns are used for hunting.
 
 BB guns aren't useful when robbing a store as they're too 'weak'.
 
 I see no legal use handguns can fulfil, although I'm fairly neutral on banning them, if the country is already saturated with them. I don't see what it's going to achieve; the people who will mis-use the guns already have them. If there were no handguns in Canada I would support the ban, but as presumably there are already lots, I don't think the ban's a great idea.
 
 -Wez",1
"7485","I find it interesting that the slippery slope fallacy keeps popping up again and again in the arguments of pro-gun activists even after the Heller decision.","Because the Heller ruling did nothing to dissolve the slippery slope argument.",1
"5877","If you consider that a good area to compare American gun crime to, it doesn't say much about the safety of America.","Just this morning there was an article in the paper about a woman in the Extreme Southern part of Texas in Brownsville being shot ""with a stray bullet from Mexican soldiers"" on our side of the river. Over 80% of the crimes are committed by Mexican gang members, many of which are ex-soldiers and drug enforcement for the mafias.
 
 Nope, not safe at all when foreign invaders attack Texans on our side of the river and do pseudo cop break and enters of homes or robbery of businesses.
 
 That is a good example of the importance of being armed. One county sheriff along the river encouraged citizens to get armed just for that purpose, freely admitting that his officers will not be there when they are needed the most. We Texans have kidnapping and ransome too but reserve our right to protect ourselves unlike EuroAsia who has copitulated entirely.
 
 You were saying?",1
"2185","What Would Jesus Carry?emoticon_xclown","A two edged sword! Revelations!",1
"4899","Get a clue. That's like banning drugs. They're illegal now, but tons of people do them. Does this stop them? Not one bit. You said guns, not weapons. Then you say most crimes are committed using weapons. Should we just bans all types od weapons? What about knives, pipes, crowbars, baseball bats, glass, rocks, curbs, etc? People use them all the time to commit crimes.","And like drugs, banning firearms would create another tax free black market, supplied by underground smuggling and manufacturing. Making a pistol with low chamber pressures, especially a semi or full auto firing from an open bolt, is no big deal to a competent machinist. Guns like the MC-10 are made mostly from stamped steel, simple to manufacture in a spare room. This all sounds like legislation of morality, proven to be impossible.",1
"6526","Does one have to be a FFL to sell a firearm one owns?
 
 ""33 states do not restrict private, intrastate sales of firearms at gun shows in any manner.""
 Gun show - Wikipedia, the free encyclopedia","And we've already presented, countless times in the past, that all evidence points to less than 1% of guns recovered from crimes being traced back to gun shows. Ergo there is no emergency that needs to be addressed by forcing private citizens to carry out documented transfers in a business setting.",1
"2928","sinjin - No comment.","Good, this isn't the time for either side to be making politically motivated comments, even if the case is over a week old.",1
"7116","In a moment of extreme stress, a previously law abiding citizen might commit an act of violence with his or her firearm.","Yes, everyone is a ""potential"" felon. Fortunately most people never commit a felony. And there are many different types of weapons, all which could be used by previously law abiding citizens to commit an act of violence.",1
"5274","And like the police , the Navy could plan and execute raids. 
 
 Maybe escorts aren't the way to go. 
 
 I haven't suggested they should. I am suggesting that other solutions might be more effective and less dangerous to merchant crews.","Oh thats not politically kerect and secially wif the chosen one doing the world apology toure I don't see that going down. 
 
 Well lay a few on us sin baby. Give us the deal.",1
"3016","emoticon_xbye hi!
 We are 2 dutch students and we dont get why almost everybody here want's a gun. In the Netherlands having a gun is a crime. And we think thats really good, cause you see the results in the US. Kids killing each other with daddy's gun, and we think that when you own a gun the proberbility to use it is always much closer then when you don't own a gun. emoticon_xkill 
 A lot of people feel safer when they have got a gun in their home, cause then you always can use it, even when you are drunk or something like that. And you are always thinking about<b></b>: ""when should i use my gun"". emoticon_confused 
 So. people don't buy a gun! what's the use?! 
 Just make sure that you do'nt get in any problems.
 Greets,
 Joszi (age:16) Bram (age:16) Nijmegen, The Netherlands (best country to live)","I know at least one person from the Netherlands who owns a pistol. Are you sure that it is ENTIRELY illegal to own a firearm, or is it possible to obtain a permit for one?
 
 Also, the whole ""school shooting"" business in the US is not really any sort of major problem. The thing is, the media reports every single incident making it seem more common than it really is.
 
 As far as uses for a gun: In the US lots of people live in rural areas where it could take police about an hour, or even longer, to respond. People in that situation cannot rely on police protection. In addition, our police force is NOT obligated to serve as a protection force for citizens. Instead, our police are supposed to solve crimes after they occur.
 
 People in the US grew up with firearms and shooting sports. Hunting, trap and skeet, and target shooting are important parts of American culture. In fact, our government thought it was so important for citizens to be able to use firearms that they created the Civilian Marksmanship Program (CMP). The CMP sells high-powered military surplus rifles at cost, to US citizens.
 
 Joszi and Bram, what experience with firearms do you have? Maybe a day at the range would change your opinions. :) 
 
 pickleweaseler--The US of A (the REAL best country to live [in])",1
"3683","This is a very fundamental difference how anti-gunners view the 2nd Amendment and the nature of rights. They think of the Bill of Rights as a 'permission slip', the view the text as proof that the government gives us rights. The government does nothing of that sort, the Bill of Rights as a document declares that government is FORBIDEN to grab power over the issuses and rights mentioned in the Bill of Rights.","Well I replied to this same post a couple months ago, but I would like to respond with a new perspective I have on it now.
 
 Basically the basics of the US government is that it is to secure our rights and our safety, so that we don't live in a state of anarchy, where the biggest strongest man wins. If a power isn't given to the government, they may not use it. The bill of rights is an even further prohibition of regulation. To make a law based on firearms or anything they have to have a reason for doing it, and the federal government may not be involved unless the Constitution grants them the right to (it doesn't mention guns in the powers it gives the US government). The 2nd amendment is restricting the government (federal, states, and local governments) from infringing upon that right. But the question still arises, what is meant by the mysterious militia clause?
 
 There are many interpreations on this but I think the basic meaning of this is so that a similar thing could happen as did in the American revolution. But then an even bigger problem arises. If that purpose is to be left intact we need to allow the citizens to access the same weapons the government has. But I really don't feel comfortable allowing citizens with atomic bombs and such. This is really a problem. Also, obviously if this were meant to be a tool for a revolution, wouldn't concealed weapons also be covered? Again it seems that it is currently impossible to follow the intentions of the amendment.
 
 Many will use the quote ""Those that sacrifice liberty for safety deserve neither"", but this is a hollow argument. The whole purpose of government is that we give up some of our natural liberties (the liberty to kill someone) for personal safety and protection of our other rights (the right to life). I agree you cannot go too far, but where do we draw the line? I don't like the idea of an oppressive government owning all the weapons or do I want them available to the worst criminals, so that instead of handguns and regular bombs, they are using uzies and atomic bombs? Do you have more trust in the government or in the general public? That's a hard question to answer because I don't have much trust in either one, therefor I seem to be undecided on where to really draw the line. As you can see, my opinion on this matter has changed drastically over the past few months, mostly because of this site (see, ideas really can change minds :)), so please don't tell me how I'm contradicting myself here.",1
"982","Heller though refocused the 2nd Amendment protection spotlight away from Miller's primary military usefulness ""rule"" and brought Miller's ""in common use by the citizen""(fn4) into the forefront.","So they decided to focus on the dicta in Miller rather than the holding? I wondered how Heller would handle or get around the machine gun question if they decided to go the individual right route especially in light of the civic purpose of the Second Amendment. Heller seemed to me to say that the right is not limited to its civic purpose but can be more limited than its civic purpose.",1
"6818","Yeah. Banning them will only send us back to the medieval times when everyone used SWORDS.","Well at least you can't have a drive by swording. You can run from a sword. They are pretty tough to conceal in a bank robbery.",1
"8041","But when hundreds of loud and angry strangers are descending on your family, your children, and your home, a more apt description of this assemblage would be ""mob."" Intimidation was the whole point of this exercise, and it worked-even on the police. A trio of officers who belatedly answered our calls confessed a fear that arrests might ""incite"" these trespassers.","Note the word calls! In several! Many! Get it! This was a terror tactic that their very own Police department REFUSED! Well. Until it was all over that is! 
 
 That is why I asked the hard questions. 
 
 Is this the kind of protection we hope for when we call our very own police?",1
"6755","# There were 7,387 black homicide victims in the United States. Of these, 6,345 (86 percent) were male, and 1,042 (14 percent) were female.
 
 # The homicide rate for black victims in the United States was 20.86 per 100,000. In comparison, the overall national homicide rate was 5.30 per 100,000 and the national homicide rate for whites was 3.11 per 100,000.
 
 # For homicides in which the weapon used could be identified, 82 percent of black victims (5,743 out of 7,011) were killed with guns. Of these, 73 percent (4,204 victims) were killed with handguns. There were 701 victims killed with knives or other cutting instruments, 247 victims killed by bodily force, and 200 victims killed by a blunt object. 
 
 Hes betrayed his own people!","Because most black neighborhoods are in big cities, and most big cities have tough gun laws.",1
"8491","Federal standards on imitation and toy firearms dictate a blaze orange muzzle/barrel to immediately alert everyone that it's just a toy.","Uzi Machine Toy Gun
 http://www.amazon.com/Toy-Gun-Holster-Set-Kids/dp/B001KVE8C4
 http://www.collectorsonlinemall.com/index.php?mod=products&p=Old_Time_Toys&ID=198
 http://www.partytimesrus.com/item/Machine_Gun/7331
 http://www.buy.com/retail/product.asp?sku=209646385&listingid=30670919",1
"1682","the later the better, it seems to me :)","Well you seem to use your head for something Addison48,unlike some we shall leave
 unnamed.
 By the way Whiny its later than you think. lol.emoticon_xangelemoticon_xkill",1
"929","2. REPEAL NEW RULES ALLOWING CONCEALED CARRY IN NATIONAL PARKS","So even though you can legally conceal carry right up to the gate of the national parks, and you can legally hunt within the parks, somehow concealed carry in the parks will become more dangerous?",1
"7131","I was actually looking up on the story of the Uzi, AK47 and the M16. After doing some research I settled on the upgraded M16 as my weapon of choice. It has great automatic, whoop-butt accuracy and amazing reload times. It is my favrioute weapon for combat (should I ever have to fight in a war or such), but for home-defense I have to go with the AK47. Cause lets be honest, we can't clean weapons all day and the AK47 gives you the ease of mind of knowing your weapon isn't going to conk out when the murderer charges at ya. Although the other assualt rifles may have more stopping power, accuracy etc., I have to go with the Uzi for portable self-defense, mainly because of its small design. 
 
 So, not going into the argument on whether guns are moral or whatever, what is your weapon of choice and why? emoticon_xkill","Well for what it's worth, the police prefer to use AR-15 Carbines, MP-5 9mms, and either Mossberg or Remington 12ga when they are serving a no-knock warrant on your house (or the wrong house next door) in the middle of then night. And the AK may be a bit much for home use, as the 7.62 would way over-penetrate the walls and hit the neighbors houses (or the neighbors.) Hope that helped.",1
"9896","Shotguns are used for hunting.","so are handguns.",1
"9465","Anyone who wants to legalize bringing a weapon onto a plane is an idiot.
 Simply stated...
 
 Always Stay Open Minded","You have conviced no one or even come remotely to forming an argument.",1
"6816","Sarah Brady is a straw purchaser then. She knowingly broke the law by buying a gun for somebody else instead of letting them go through the NICS check system. Who knows what else she's done and who she's supplied guns to.","Showing the RIDICULOUS nature of some gun laws! Even the Antis can't (or maybe won't) obey them! Ridiculous paperwork traps that even caught and surprised the Queen of gun control! 
 
 If they had arrested her, they would have gotten a Real criminal off the streets and NOW our society would have finally been safe! Ridiculous! 
 
 But it was a good thing for her, that Bloomburg and his Illegal Mayors weren't around when she broke America's gun laws! emoticon_smile",1
"3536","The prohibition of illegal guns is about as effective as the 
 prohibition of dealing in pot...And Guns are a drug dealers best friend","and both can and are inported illegaly.",1
"8036","Afraid of? Well guns are a pretty good deterrent from the government trying to take away my rights. And shooting at criminals makes criminals rethink trying to steal my stuff.","Finally someone answered the question. Thanks. I thought it might be the government.
 
 Does your government attempt to do this?
 
 What do you think about other democratic nations that have citizens that are less armed? Do you think that they're in danger - or is it only the American government that's out to do this?",1
"9849","100%
 
 In order for a round to be considered ""armor piercing"", it has to have a penetrator. As long as you are not using .223 with a penetrator, you have NO legal issues at a federal level.","The ATF declared both .30 cal M2 AP and 5.56mm M855 Ball (w/steel penetrator) to be ""non-AP"" rounds.
 
 For those of you that have a problem with law abiding citizens having and using ""AP"" ammo....wake up! We ARE law abiding so what are you worried about.....or do you think I don't ""need"" it? If so..who are you to tell me what I ""need""?
 
 I have a rifle match next month...I think I'll go load up some AP for it since AP tends to shoot better in my M1 than regular Ball. :D",1
"9386","the amendement reads:
 
 A well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed. 
 
 So it could be either with a literal reading of the amendement.","Or should we go to federal coda pertaining to the militia?",1
"6631","http://www.jpfo.org/docs/atf_1979.txt after reading hundreds of horror stories about these type of incidents it is not hard to see that ATF hasn't changed it's focus and goals any. Slim doesn't want you nor anyone else to read Enemies Foreign and Domesticby Matthew Bracken who has a website by the same url and you can read excerps.","Well with thinking challenged individuals like slimjim floating around it is no wonder we have a rogue agency with no oversight attacking the honest citizens. See Ruby Ridge and Waco for examples.",1
"8651","If you have a gun but get taken by surprise, or a burglar goes for your gun first when he breaks in you've just given him a better weapon.","How many cases have there been of a person having their personal firearm taken right out of their hands by a criminal, never to be seen again?",1
"6607","What kind of effect does testosterone have on behavior?","A beneficial effect. Ever hear of testosterone replacement therapy?",1
"6477","POLICE raids and an undercover operation have netted more than 100 illegal firearms and thousands of rounds of ammunition in a crackdown on an alleged Wollongong-based gun trafficking network.
 
 A Heckler and Koch MP5 9mm submachine gun - capable of firing 800 rounds a minute and used by armed forces and police in 40 countries - was also found, police said.
 
 Among the guns allegedly bought from the gang was a World War II Bren Light machine gun capable of firing up to 520 rounds a minute.
 
 The haul also included bullet proof vests and night vision telescopic sights, it is alleged.","Same place. Australia.
 
 That, after 5 or 6 thousand illegal guns were just handed in during the last in a series of never-ending amnesties.",1
"9516","That crime fighting tool senario you just described is REALLY REALLY spooky.","Ballistic fingerprinting is, like most ""gun control"" a measure that is full of unintended consequences.",1
"5402","""Brady II"" redefines ""firearm"" to include magazines and ""any part of the action"" (such as pins, springs, or screws). Thus, if a person has two Colt pistols, three Remington rifles, and four magazines (of any size) for each gun, then he own an ""arsenal."" Or if he owned two guns, six magazines, and a box of disassembled gun parts that contained five springs, five pins, and five screws, then he would own 23 ""firearms"" and would have to obtain an ""arsenal"" license.","The AR-15 has over 100 parts in its assembly. Under the language of the Brady II bill, if it had passed, anyone wishing to assemble their own AR-15 would be required to acquire an arsenal license just for one gun.
 
 A notice to all supporters of gun control: We're no longer compromising, we're not the ones who have to. From now on it's up to you to justify, in an intelligent and sophisticated manner, exactly how your proposals qualify as ""reasonable"" and ""common sense"" and how they ""don't infringe on the Second Amendment"".",1
"4433","We've been over this many many times before...","And you continually refuse to learn the facts of the matter.",1
"4200","...
 (D) ""Semi-automatic firearm"" means any firearm designed or specially adapted to fire a single cartridge and automatically chamber a succeeding cartridge ready to fire, with a single function of the trigger.
 ...
 (L) ""Assault weapon"" means any:
 
 (1) Semi-automatic rifle that has the capacity to accept a detachable magazine and has one or more of the following:
 (a) A pistol grip that protrudes conspicuously beneath the receiver of the weapon;
 (b) Any feature capable of functioning as a protruding grip that can be held by the non-trigger hand;
 (c) A folding, telescoping or thumbhole stock;
 (d) A shroud attached to the barrel, or that partially or completely encircles the barrel, allowing the bearer to hold the firearm with the non-trigger hand without being burned, but excluding a slide that encloses the barrel; or
 (e) A muzzle brake or muzzle compensator;
 
 (2) Semi-automatic pistol, or any semi-automatic, centerfire rifle with a fixed magazine, that has the capacity to accept more than ten rounds of ammunition;
 
 (3) Semi-automatic pistol that has the capacity to accept a detachable magazine and has one or more of the following:
 (a) Any feature capable of functioning as a protruding grip than can be held by the non-trigger hand;
 (b) A folding, telescoping or thumbhole stock;
 (c) A shroud attached to the barrel, or that partially or completely encircles the barrel, allowing the bearer to hold the firearm with the non-trigger hand without being burned, but excluding a slide that encloses the barrel;
 (d) A muzzle brake or muzzle compensator; or
 (e) The capacity to accept a detachable magazine at any location outside of the pistol grip;
 
 (4) Semi-automatic shotgun that has one or more of the following:
 (a) A pistol grip that protrudes conspicuously beneath the receiver of the weapon;
 (b) A folding, telescoping or thumbhole stock;
 (c) A fixed magazine capacity in excess of five standard two and three quarters inch rounds; or
 (d) An ability to accept a detachable magazine;
 
 (5) Shotgun with a revolving cylinder;
 
 (6) Conversion kit or combination of parts from which an assault weapon can be assembled if those parts are in the possession or under the control of the same person.
 ...","The actual law:",1
"3537","Fundamental Rights
This relationship of citizen and state is fundamental to democracy. In the words of the U.S. Declaration of Independence, written by Thomas Jefferson in 1776:
We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain inalienable rights, that among these are life, liberty and the pursuit of happiness. That to secure these rights, governments are instituted among men, deriving their just powers from the consent of the governed.
More specifically, in democracies, these fundamental or inalienable rights include freedom of speech and expression, freedom of religion and conscience, freedom of assembly, and the right to equal protection before the law. This is by no means an exhaustive list of the rights that citizens enjoy in a democracy, but it does constitute a set of the irreducible core rights that any democratic government worthy of the name must uphold. Since they exist independently of government, in Jefferson's view, these rights cannot be legislated away, nor should they be subject to the whim of an electoral majority.","And here our Government recognizes:
Rule of Law: Fundamental Rights of Citizens Democracies exist to serve their people",1
"2982","and you win the PINK PANTIES award! 
 
 I got news for you PUNK - my family fled the Nazi's on foot in WWII emoticon_xkill","Well if that isn't what you meant then you shouldn't have worded it in a way that could be misinterpreted to mean that gun ownership is tied to serving in the military.",1
"8010","""Assault Weapons ""Ban"" Will Do Little to Keep Assault Weapons Off Our Streets""
 
 http://www.vpc.org/press/0403awpass.htm
 
 
 Looks to me like someone is lying. So who is it? VPC or Brady?","Well, Jeff, may I suggest this is just ppart of the next step in the disarming of America. 
 
 'We tried Brady, it's not good enough, therefore, we must step up the attacks with even more stringent legislation. Understand, The VPC isan organization of Gun Grabbers, as well.",1
"455","I am deathly afraid of fatty diets, because the indisputable scientific evidence says I should.","Just because something is bad doesn't mean you should fear it, because it's easily avoidable.",1
"9210","Germany, Africa, China, Japan, Australia, United Kingdom, Turkey, etc.","Huh?",1
